episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.5549999999999999,2.2199999999999998,7.22,-0.23178262476969236,1.0,0.2,40.0,-0.1563888888888889,0.88,88.0,0.6747222222222221,0.42000000000000004,28.000000000000004,0.11250000000000002,0.72,36.0,0.4791666666666667
400,0.76,3.04,8.040000000000001,-0.2052704569453927,1.0,0.26,52.0,-0.23111111111111107,0.84,84.0,0.47777777777777775,0.18,12.0,-0.3288888888888889,1.76,88.0,1.6022222222222222
600,0.44,1.76,6.76,-0.1794871782499552,0.75,0.42,84.0,0.19555555555555557,0.12,12.0,-0.1711111111111111,0.18,12.0,-0.0977777777777778,1.04,52.0,0.9533333333333333
800,0.81,3.24,8.240000000000002,-0.07504362889175198,0.5,0.42,84.0,-0.0716666666666667,0.84,84.0,0.44166666666666676,1.26,84.0,0.9550000000000001,0.72,36.0,0.2950000000000001
1000,0.63,2.52,7.5200000000000005,-0.44013780999806373,1.0,0.14,28.000000000000004,-0.2838888888888888,0.84,84.0,0.5716666666666665,0.8999999999999999,60.0,0.645,0.64,32.0,0.3272222222222223
1200,0.51,2.04,7.04,-0.1842650088808302,1.0,0.42,84.0,0.14500000000000002,0.96,96.0,0.8049999999999999,0.18,12.0,-0.14833333333333332,0.48,24.0,0.2183333333333334
1400,0.88,3.52,8.52,-0.1486486480136462,1.0,0.38,76.0,-0.1711111111111111,0.84,84.0,0.3911111111111111,0.30000000000000004,20.000000000000004,-0.26888888888888873,2.0,100.0,1.8088888888888888
1600,0.58,2.32,7.319999999999999,-0.2475795281842026,0.75,0.5,100.0,0.19222222222222224,1.0,100.0,0.8033333333333332,0.18,12.0,-0.19888888888888898,0.64,32.0,0.36333333333333334
1800,0.4700000000000001,1.8800000000000003,6.88,-0.27569847005995896,1.0,0.06,12.0,-0.26611111111111113,0.04,4.0,-0.29055555555555557,1.1400000000000001,76.00000000000001,1.053888888888889,0.64,32.0,0.4427777777777778
2000,0.32999999999999996,1.3199999999999998,6.319999999999999,-0.2026143777987488,1.0,0.14,28.000000000000004,-0.0672222222222222,0.04,4.0,-0.1894444444444445,0.18,12.0,-0.018333333333333347,0.96,48.0,0.935
2200,0.2,0.8,5.800000000000001,-0.38738738176284393,1.0,0.26,52.0,0.17333333333333334,0.04,4.0,-0.09555555555555556,0.18,12.0,0.07555555555555556,0.32,16.0,0.2466666666666667
2400,0.32499999999999996,1.2999999999999998,6.3,-0.3394216109477841,1.0,0.44,88.0,0.3030555555555554,0.04,4.0,-0.18583333333333335,0.18,12.0,-0.014722222222222265,0.64,32.0,0.5474999999999999
2600,0.29500000000000004,1.1800000000000002,6.180000000000001,-0.33138115920303957,0.5,0.02,4.0,-0.18861111111111112,0.04,4.0,-0.16416666666666666,0.48,32.0,0.3736111111111112,0.64,32.0,0.5691666666666667
2800,0.46,1.84,6.84,-0.2497745706719594,1.0,0.02,4.0,-0.3077777777777778,0.36,36.0,0.1077777777777778,0.18,12.0,-0.11222222222222224,1.28,64.0,1.232222222222222
3000,0.17999999999999997,0.7199999999999999,5.719999999999999,-0.2115941997378703,0.75,0.42,84.0,0.3833333333333333,0.04,4.0,-0.08111111111111113,0.18,12.0,0.09000000000000001,0.08,4.0,-0.032222222222222215
3200,0.08,0.32,5.319999999999999,-0.09999998762500018,0.75,0.08,16.0,0.04,0.04,4.0,-0.00888888888888889,0.12,8.0,0.08888888888888889,0.08,4.0,0.04
3400,0.065,0.26,5.26,-0.27126805043890045,0.75,0.0,0.0,-0.04694444444444444,0.0,0.0,-0.04694444444444444,0.18,12.0,0.17305555555555555,0.08,4.0,0.05083333333333335
3600,0.33,1.32,6.32,-0.1586206883476382,1.0,0.14,28.000000000000004,-0.06722222222222222,0.92,92.0,0.8861111111111111,0.18,12.0,-0.018333333333333358,0.08,4.0,-0.14055555555555554
3800,0.155,0.62,5.62,-0.061519898888453994,1.0,0.28,56.00000000000001,0.2302777777777778,0.08,8.0,-0.014166666666666671,0.18,12.0,0.10805555555555554,0.08,4.0,-0.01416666666666667
4000,0.195,0.78,5.78,-0.21151439117169324,0.75,0.0,0.0,-0.1408333333333333,0.04,4.0,-0.09194444444444444,0.66,44.0,0.6658333333333333,0.08,4.0,-0.043055555555555576
4200,0.02,0.08,5.08,-0.1733333192533335,0.5,0.0,0.0,-0.014444444444444444,0.0,0.0,-0.014444444444444444,0.0,0.0,-0.014444444444444444,0.08,4.0,0.08333333333333333
4400,0.18,0.72,5.72,-0.19931856715607044,0.75,0.0,0.0,-0.13,0.64,64.0,0.6522222222222223,0.0,0.0,-0.12999999999999998,0.08,4.0,-0.032222222222222235
4600,0.03,0.12,5.12,-0.2846715159678195,0.5,0.0,0.0,-0.021666666666666664,0.04,4.0,0.027222222222222224,0.0,0.0,-0.021666666666666667,0.08,4.0,0.0761111111111111
4800,0.03,0.12,5.12,-0.2846715159678195,0.5,0.0,0.0,-0.021666666666666664,0.04,4.0,0.027222222222222224,0.0,0.0,-0.021666666666666667,0.08,4.0,0.0761111111111111
5000,0.22999999999999998,0.9199999999999999,5.92,-0.19302775845871523,0.75,0.0,0.0,-0.16611111111111107,0.84,84.0,0.8605555555555554,0.0,0.0,-0.1661111111111111,0.08,4.0,-0.06833333333333332
5200,0.03,0.12,5.12,-0.2846715159678195,0.5,0.0,0.0,-0.021666666666666664,0.04,4.0,0.027222222222222224,0.0,0.0,-0.021666666666666667,0.08,4.0,0.0761111111111111
5400,0.09,0.36,5.359999999999999,-0.2846715272204168,0.75,0.24,48.0,0.2283333333333333,0.04,4.0,-0.016111111111111118,0.0,0.0,-0.065,0.08,4.0,0.03277777777777779
5600,0.03,0.12,5.12,-0.2846715159678195,0.5,0.0,0.0,-0.021666666666666664,0.04,4.0,0.027222222222222224,0.0,0.0,-0.021666666666666667,0.08,4.0,0.0761111111111111
5800,0.03,0.12,5.12,-0.2846715159678195,0.5,0.0,0.0,-0.021666666666666664,0.04,4.0,0.027222222222222224,0.0,0.0,-0.021666666666666667,0.08,4.0,0.0761111111111111
6000,0.03,0.12,5.12,-0.2846715159678195,0.5,0.0,0.0,-0.021666666666666664,0.04,4.0,0.027222222222222224,0.0,0.0,-0.021666666666666667,0.08,4.0,0.0761111111111111
6200,0.03,0.12,5.12,-0.2846715159678195,0.5,0.0,0.0,-0.021666666666666664,0.04,4.0,0.027222222222222224,0.0,0.0,-0.021666666666666667,0.08,4.0,0.0761111111111111
6400,0.03,0.12,5.12,-0.2846715159678195,0.5,0.0,0.0,-0.021666666666666664,0.04,4.0,0.027222222222222224,0.0,0.0,-0.021666666666666667,0.08,4.0,0.0761111111111111
6600,0.03,0.12,5.12,-0.2846715159678195,0.5,0.0,0.0,-0.021666666666666664,0.04,4.0,0.027222222222222224,0.0,0.0,-0.021666666666666667,0.08,4.0,0.0761111111111111
6800,0.07,0.28,5.28,-0.3486589945303211,0.75,0.16,32.0,0.145,0.04,4.0,-0.001666666666666661,0.0,0.0,-0.050555555555555555,0.08,4.0,0.04722222222222223
7000,0.195,0.78,5.78,-0.21151439117169324,0.75,0.0,0.0,-0.1408333333333333,0.04,4.0,-0.09194444444444444,0.66,44.0,0.6658333333333333,0.08,4.0,-0.043055555555555576
7200,0.03,0.12,5.12,-0.2846715159678195,0.5,0.0,0.0,-0.021666666666666664,0.04,4.0,0.027222222222222224,0.0,0.0,-0.021666666666666667,0.08,4.0,0.0761111111111111
