episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.785,3.14,11.28,-0.2443562384057416,1.0,0.24,48.0,-0.41041666666666665,0.96,96.0,0.9095833333333331,1.3800000000000001,92.0,1.6795833333333337,0.56,28.000000000000004,0.1762500000000001
400,0.77,3.08,11.16,-0.23857867951716916,1.0,0.22,44.0,-0.4308333333333333,0.64,64.0,0.3391666666666667,0.78,52.0,0.5958333333333332,1.44,72.0,1.8058333333333334
600,0.69,2.76,10.52,-0.25606622851633465,1.0,0.36,72.0,-0.08749999999999997,0.4,40.0,-0.014166666666666633,0.0,0.0,-0.7474999999999999,2.0,100.0,2.9191666666666665
800,0.49,1.96,8.919999999999998,-0.21592505786458527,1.0,0.22,44.0,-0.12750000000000017,0.4,40.0,0.20250000000000007,1.26,84.0,1.7791666666666666,0.08,4.0,-0.38416666666666666
1000,0.375,1.5,8.0,-0.2535612523367734,1.0,0.16,32.0,-0.11291666666666667,0.48,48.0,0.47374999999999995,0.78,52.0,1.0237500000000002,0.08,4.0,-0.2595833333333333
1200,0.6900000000000001,2.7600000000000002,10.520000000000001,-0.3419748373578462,1.0,0.38,76.0,-0.05083333333333326,0.0,0.0,-0.7474999999999999,0.78,52.0,0.6825000000000001,1.6,80.0,2.185833333333333
1400,0.54,2.16,9.32,-0.21499013662920308,1.0,0.22,44.0,-0.18166666666666667,0.68,68.0,0.6616666666666668,0.78,52.0,0.8449999999999998,0.48,24.0,0.29499999999999993
1600,0.28,1.12,7.24,-0.20414201076555427,0.75,0.22,44.0,0.10000000000000006,0.04,4.0,-0.22999999999999998,0.78,52.0,1.1266666666666667,0.08,4.0,-0.15666666666666662
1800,0.545,2.18,9.360000000000001,0.08287841300302323,1.0,0.36,72.0,0.06958333333333337,0.4,40.0,0.14291666666666672,0.78,52.0,0.8395833333333333,0.64,32.0,0.5829166666666667
2000,0.37,1.48,7.959999999999999,-0.24696356154141186,1.0,0.22,44.0,0.0024999999999998565,0.4,40.0,0.3324999999999999,0.78,52.0,1.0291666666666666,0.08,4.0,-0.2541666666666666
2200,0.26,1.04,7.080000000000001,-0.18120805210576107,1.0,0.1,20.0,-0.09833333333333334,0.56,56.00000000000001,0.7450000000000001,0.30000000000000004,20.000000000000004,0.2683333333333334,0.08,4.0,-0.13500000000000004
2400,0.34500000000000003,1.3800000000000001,7.760000000000001,-0.18319327635641547,1.0,0.12,24.0,-0.15375000000000003,0.88,88.0,1.2395833333333335,0.30000000000000004,20.000000000000004,0.1762500000000001,0.08,4.0,-0.2270833333333333
2600,0.605,2.42,9.84,-0.1931540335933386,1.0,0.32,64.0,-0.06875,0.16,16.0,-0.3620833333333334,1.3800000000000001,92.0,1.8745833333333337,0.56,28.000000000000004,0.3712500000000001
2800,0.22,0.88,6.76,-0.3513513493591873,1.0,0.5,100.0,0.6783333333333333,0.0,0.0,-0.23833333333333334,0.30000000000000004,20.000000000000004,0.31166666666666676,0.08,4.0,-0.09166666666666673
3000,0.3,1.2,7.4,-0.2238033625688458,0.75,0.02,4.0,-0.2883333333333333,0.24,24.0,0.11499999999999999,0.06,4.0,-0.21500000000000008,0.88,44.0,1.2883333333333336
3200,0.62,2.48,9.959999999999999,-0.23581041501375877,1.0,0.5,100.0,0.245,0.0,0.0,-0.6716666666666666,0.06,4.0,-0.5616666666666666,1.92,96.0,2.8483333333333336
3400,0.44500000000000006,1.7800000000000002,8.559999999999999,-0.28062090636102566,1.0,0.5,100.0,0.43458333333333327,0.0,0.0,-0.48208333333333336,1.2000000000000002,80.00000000000001,1.717916666666667,0.08,4.0,-0.3354166666666667
3600,0.16,0.64,6.279999999999999,-0.23318385484325055,0.75,0.5,100.0,0.7433333333333332,0.0,0.0,-0.17333333333333334,0.06,4.0,-0.0633333333333333,0.08,4.0,-0.026666666666666696
