episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.635,2.54,6.27,-0.3148345770947265,1.0,0.18,36.0,-0.1789583333333333,1.2725,0.04,4.0,-0.30729166666666663,1.9125,1.44,96.0,0.9760416666666666,1.0125000000000002,0.88,44.0,0.4627083333333334,2.0725000000000002
200,0.545,2.18,6.09,-0.23755225923973744,1.0,0.28,56.00000000000001,-0.03854166666666664,1.0375,0.92,92.0,0.548125,0.8975000000000001,0.18,12.0,-0.13020833333333331,2.1375,0.8,40.0,0.438125,2.0175
300,0.48,1.92,5.96,-0.20312499906005854,1.0,0.04,8.0,-0.22333333333333333,1.18,0.2,20.0,-0.07666666666666666,1.52,0.0,0.0,-0.26,2.2199999999999998,1.68,84.0,1.28,1.04
400,0.535,2.14,6.07,-0.4044375217044376,1.0,0.08,16.0,-0.21645833333333336,1.2225,0.28,28.000000000000004,-0.033124999999999974,1.5225,0.8999999999999999,60.0,0.5352083333333332,1.4025,0.88,44.0,0.516875,1.9225
500,0.445,1.78,5.890000000000001,-0.45569121426257686,1.0,0.16,32.0,-0.09437500000000001,1.0074999999999998,0.84,84.0,0.5289583333333333,0.8275,0.78,52.0,0.47395833333333337,1.3875,0.0,0.0,-0.24104166666666668,2.6675
600,0.755,3.02,6.51,-0.3683969799752329,1.0,0.08,16.0,-0.33562499999999995,1.5525,0.84,84.0,0.36104166666666654,1.2925,0.66,44.0,0.19604166666666675,1.9725000000000001,1.44,72.0,0.9110416666666667,1.6925000000000001
700,0.37,1.48,5.74,-0.19673617146675726,0.75,0.16,32.0,-0.05374999999999997,0.8949999999999999,0.12,12.0,-0.09041666666666669,1.435,0.48,32.0,0.2395833333333333,1.575,0.72,36.0,0.45958333333333334,1.835
800,0.395,1.58,5.790000000000001,-0.2661870484586495,1.0,0.4,80.0,0.1527083333333334,0.6925,0.04,4.0,-0.17729166666666668,1.5525,0.18,12.0,-0.048958333333333284,1.9125,0.96,48.0,0.6660416666666666,1.6325
900,0.7,2.8,6.399999999999999,-0.4122367084306078,1.0,0.16,32.0,-0.23249999999999998,1.3899999999999997,0.04,4.0,-0.34249999999999997,2.01,1.32,88.0,0.8308333333333333,1.2299999999999998,1.28,64.0,0.7941666666666668,1.7699999999999998
1000,0.745,2.98,6.49,-0.3066911079244514,1.0,0.48,96.0,0.036458333333333315,1.1375,0.76,76.0,0.293125,1.3575,0.06,4.0,-0.3485416666666667,2.5575,1.68,84.0,1.1364583333333333,1.4375
1100,0.575,2.3,6.1499999999999995,-0.19981820848975507,1.0,0.24,48.0,-0.09145833333333334,1.1225,0.04,4.0,-0.2747916666666667,1.8224999999999998,0.18,12.0,-0.14645833333333336,2.1825,1.84,92.0,1.3752083333333334,1.0225
1200,0.62,2.48,6.239999999999999,-0.18754325160896057,1.0,0.24,48.0,-0.1158333333333333,1.19,0.44,44.0,0.0675,1.49,0.12,8.0,-0.22583333333333333,2.3099999999999996,1.68,84.0,1.2041666666666666,1.25
1300,0.27499999999999997,1.0999999999999999,5.55,-0.29147981810065104,1.0,0.2,40.0,0.03437500000000003,0.7124999999999999,0.72,72.0,0.5110416666666666,0.6925,0.18,12.0,0.016041666666666683,1.7325,0.0,0.0,-0.1489583333333333,2.4125
1400,0.175,0.7,5.35,-0.2927596996796993,1.0,0.16,32.0,0.051875000000000004,0.6024999999999999,0.04,4.0,-0.058124999999999996,1.2225,0.18,12.0,0.07020833333333333,1.5825,0.32,16.0,0.19854166666666667,1.9425
1500,0.53,2.12,6.06,-0.24243646511422035,1.0,0.16,32.0,-0.14041666666666663,1.135,0.04,4.0,-0.2504166666666666,1.755,1.44,96.0,1.0329166666666665,0.8550000000000001,0.48,24.0,0.15291666666666665,2.315
1600,0.5549999999999999,2.2199999999999998,6.109999999999999,-0.2657317489839943,1.0,0.16,32.0,-0.15395833333333336,1.1724999999999999,0.96,96.0,0.579375,0.8724999999999999,0.54,36.00000000000001,0.19437500000000002,1.7925,0.56,28.000000000000004,0.2127083333333334,2.2725
