episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,1.035,4.14,11.209999999999997,-0.3852371827293166,1.0,0.2,40.0,-0.6288194444444445,2.8874999999999997,0.88,88.0,0.4100694444444444,2.7075,1.3800000000000001,92.0,1.1739583333333337,2.7074999999999996,1.68,84.0,1.6322916666666665,2.9074999999999998
200,0.315,1.26,6.889999999999999,-0.3134328343732544,1.0,0.08,16.0,-0.1621527777777778,1.2075,0.4,40.0,0.3267361111111111,1.3875,0.78,52.0,0.9072916666666666,1.5074999999999998,0.0,0.0,-0.28437500000000004,2.7875
300,0.7749999999999999,3.0999999999999996,9.649999999999999,-0.46632723808770593,1.0,0.0,0.0,-0.6996527777777777,2.4375,0.76,76.0,0.4614583333333333,2.1774999999999998,0.8999999999999999,60.0,0.6753472222222221,2.5374999999999996,1.44,72.0,1.500347222222222,2.4974999999999996
400,0.62,2.48,8.72,-0.2358104149269844,1.0,0.2,40.0,-0.25416666666666643,1.85,0.0,0.0,-0.5597222222222222,2.55,0.36,24.0,-0.00972222222222234,2.6900000000000004,1.92,96.0,2.373611111111111,1.6300000000000001
500,0.605,2.42,8.629999999999999,-0.11720698181420164,1.0,0.24,48.0,-0.17951388888888897,1.7725,0.4,40.0,0.06493055555555549,2.1125,0.42000000000000004,28.000000000000004,0.09548611111111105,2.5925000000000002,1.36,68.0,1.5315972222222225,2.1525
600,0.265,1.06,6.590000000000001,-0.3408179600147907,1.0,0.4,80.0,0.37187500000000007,0.7625000000000001,0.44,44.0,0.4329861111111112,1.2225000000000001,0.06,4.0,-0.14756944444444442,2.1025,0.16,8.0,0.00520833333333336,2.5025000000000004
700,0.81,3.24,9.860000000000001,-0.45962461715326963,1.0,0.22,44.0,-0.3951388888888887,2.3050000000000006,0.0,0.0,-0.7312500000000001,3.0250000000000004,1.5,100.0,1.560416666666667,2.0250000000000004,1.52,76.0,1.5909722222222222,2.5050000000000003
800,0.47,1.88,7.8199999999999985,-0.3118664270190292,0.75,0.04,8.0,-0.36319444444444443,1.6349999999999998,0.32,32.0,0.06458333333333341,1.8549999999999998,0.48,32.0,0.30902777777777773,2.195,1.04,52.0,1.1645833333333333,2.135
900,0.47,1.88,7.819999999999999,0.07018868025579483,1.0,0.32,64.0,0.06458333333333327,1.3549999999999998,0.32,32.0,0.06458333333333327,1.8549999999999998,0.36,24.0,0.12569444444444436,2.315,0.88,44.0,0.9201388888888888,2.295
1000,0.215,0.86,6.29,-0.45951219102107776,1.0,0.02,4.0,-0.16354166666666667,1.0175,0.32,32.0,0.2947916666666666,1.2174999999999998,0.36,24.0,0.35590277777777773,1.6775000000000002,0.16,8.0,0.050347222222222265,2.3775
1100,0.265,1.06,6.590000000000001,0.018587364097234937,1.0,0.34,68.0,0.2802083333333334,0.8225,0.32,32.0,0.2496527777777778,1.3425,0.24,16.0,0.12743055555555555,1.9225,0.16,8.0,0.0052083333333333495,2.5025000000000004
