episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.6,2.4,6.199999999999999,-0.14976598956340137,1.0,0.3,60.0,-0.050000000000000086,0.4,40.0,0.04166666666666666,0.18,12.0,-0.15999999999999998,1.52,76.0,1.0683333333333334
400,0.7649999999999999,3.0599999999999996,6.53,-0.4332247532104676,1.0,0.18,36.0,-0.2493750000000001,1.0,100.0,0.5022916666666666,1.08,72.00000000000001,0.5756249999999999,0.8,40.0,0.31895833333333334
600,0.965,3.86,6.93,-0.20020205324785834,1.0,0.3,60.0,-0.24770833333333336,0.92,92.0,0.32062500000000005,0.72,48.0,0.13729166666666678,1.92,96.0,1.2372916666666667
800,0.445,1.78,5.890000000000001,-0.1888321808146518,0.75,0.4,80.0,0.12562500000000001,0.12,12.0,-0.13104166666666664,1.02,68.0,0.6939583333333333,0.24,12.0,-0.021041666666666667
1000,0.5700000000000001,2.2800000000000002,6.140000000000001,-0.2450481024402289,1.0,0.14,28.000000000000004,-0.18041666666666667,0.2,20.0,-0.12541666666666665,1.1400000000000001,76.00000000000001,0.7362500000000001,0.8,40.0,0.42458333333333337
1200,0.615,2.46,6.23,-0.21923390224060801,1.0,0.18,36.0,-0.16812500000000002,0.28,28.000000000000004,-0.07645833333333335,1.2000000000000002,80.00000000000001,0.766875,0.8,40.0,0.4002083333333334
1400,0.38,1.52,5.76,-0.18167456332068022,1.0,0.18,36.0,-0.04083333333333333,0.12,12.0,-0.09583333333333335,0.42000000000000004,28.000000000000004,0.17916666666666672,0.8,40.0,0.5275000000000001
1600,0.76,3.04,6.52,-0.2237330028006923,1.0,0.28,56.00000000000001,-0.1549999999999999,0.12,12.0,-0.30166666666666664,0.72,48.0,0.2483333333333333,1.92,96.0,1.3483333333333334
1800,0.34,1.36,5.68,-0.30197268351689366,1.0,0.02,4.0,-0.16583333333333336,0.12,12.0,-0.07416666666666671,0.42000000000000004,28.000000000000004,0.20083333333333336,0.8,40.0,0.5491666666666667
2000,0.22000000000000003,0.8800000000000001,5.44,-0.23636363391134485,1.0,0.02,4.0,-0.1008333333333333,0.68,68.0,0.5041666666666667,0.18,12.0,0.04583333333333335,0.0,0.0,-0.11916666666666667
2200,0.44,1.76,5.880000000000001,-0.3043478229936416,1.0,0.5,100.0,0.21999999999999997,0.12,12.0,-0.12833333333333335,0.42000000000000004,28.000000000000004,0.1466666666666667,0.72,36.0,0.42166666666666663
2400,0.27,1.08,5.540000000000001,-0.28467153034613824,0.75,0.24,48.0,0.07375000000000002,0.12,12.0,-0.03624999999999999,0.72,48.0,0.51375,0.0,0.0,-0.14625
2600,0.14,0.56,5.28,-0.24528301484005466,1.0,0.02,4.0,-0.057499999999999996,0.12,12.0,0.03416666666666664,0.42000000000000004,28.000000000000004,0.3091666666666667,0.0,0.0,-0.07583333333333334
2800,0.16,0.64,5.32,-0.2290502752098873,0.75,0.02,4.0,-0.06833333333333333,0.12,12.0,0.023333333333333317,0.42000000000000004,28.000000000000004,0.29833333333333334,0.08,4.0,-0.013333333333333348
3000,0.135,0.54,5.2700000000000005,-0.23446893391753432,0.75,0.0,0.0,-0.073125,0.12,12.0,0.03687499999999997,0.42000000000000004,28.000000000000004,0.31187500000000007,0.0,0.0,-0.07312500000000001
3200,0.1,0.4,5.199999999999999,-0.32663315782934776,0.75,0.24,48.0,0.16583333333333336,0.16,16.0,0.09250000000000001,0.0,0.0,-0.05416666666666667,0.0,0.0,-0.05416666666666667
3400,0.14,0.56,5.279999999999999,-0.32155476471425537,1.0,0.34,68.0,0.2358333333333333,0.16,16.0,0.07083333333333333,0.06,4.0,-0.020833333333333315,0.0,0.0,-0.07583333333333334
3600,0.79,3.16,6.58,-0.27994995212015006,1.0,0.06,12.0,-0.3729166666666666,0.16,16.0,-0.28125,1.02,68.0,0.5070833333333333,1.92,96.0,1.3320833333333333
3800,0.08,0.32,5.16,-0.4193548249739856,0.75,0.16,32.0,0.10333333333333333,0.16,16.0,0.10333333333333333,0.0,0.0,-0.04333333333333333,0.0,0.0,-0.04333333333333333
4000,0.16499999999999998,0.6599999999999999,5.33,-0.25490195720527065,1.0,0.02,4.0,-0.07104166666666667,0.16,16.0,0.05729166666666666,0.0,0.0,-0.08937499999999998,0.48,24.0,0.35062499999999996
4200,0.045,0.18,5.09,-0.19931855918785502,0.75,0.02,4.0,-0.006041666666666661,0.16,16.0,0.12229166666666667,0.0,0.0,-0.024374999999999997,0.0,0.0,-0.024374999999999997
4400,0.27,1.08,5.54,-0.2488174049222689,0.75,0.04,8.0,-0.10958333333333334,0.16,16.0,0.0004166666666667231,0.24,16.0,0.07374999999999998,0.64,32.0,0.4404166666666667
4600,0.04,0.16,5.08,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.16,16.0,0.12499999999999999,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664
4800,0.08499999999999999,0.33999999999999997,5.17,-0.3870402685502743,0.75,0.18,36.0,0.11895833333333333,0.16,16.0,0.10062499999999998,0.0,0.0,-0.04604166666666666,0.0,0.0,-0.04604166666666666
5000,0.075,0.3,5.1499999999999995,-0.3831041126937136,1.0,0.02,4.0,-0.022291666666666675,0.16,16.0,0.10604166666666667,0.12,8.0,0.06937499999999999,0.0,0.0,-0.040624999999999994
5200,0.04,0.16,5.08,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.16,16.0,0.12499999999999999,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664
5400,0.045,0.18,5.09,-0.19931855918785502,0.75,0.02,4.0,-0.006041666666666661,0.16,16.0,0.12229166666666667,0.0,0.0,-0.024374999999999997,0.0,0.0,-0.024374999999999997
5600,0.14,0.56,5.279999999999999,-0.2607449813384124,0.75,0.0,0.0,-0.07583333333333334,0.16,16.0,0.07083333333333333,0.0,0.0,-0.07583333333333334,0.4,20.0,0.2908333333333334
5800,0.06,0.24,5.12,-0.284671521594118,0.5,0.08,16.0,0.04083333333333333,0.16,16.0,0.11416666666666667,0.0,0.0,-0.0325,0.0,0.0,-0.0325
6000,0.04,0.16,5.08,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.16,16.0,0.12499999999999999,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664
6200,0.08499999999999999,0.33999999999999997,5.17,-0.3870402685502745,0.75,0.0,0.0,-0.04604166666666667,0.16,16.0,0.10062499999999998,0.18,12.0,0.11895833333333333,0.0,0.0,-0.04604166666666667
6400,0.04,0.16,5.08,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.16,16.0,0.12499999999999999,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664
6600,0.04,0.16,5.08,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.16,16.0,0.12499999999999999,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664
6800,0.05,0.2,5.1000000000000005,-0.22648082598064811,0.75,0.04,8.0,0.009583333333333341,0.16,16.0,0.11958333333333332,0.0,0.0,-0.02708333333333333,0.0,0.0,-0.02708333333333333
7000,0.04,0.16,5.08,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.16,16.0,0.12499999999999999,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664
7200,0.04,0.16,5.08,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.16,16.0,0.12499999999999999,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664
7400,0.04,0.16,5.08,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.16,16.0,0.12499999999999999,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664
7600,0.04,0.16,5.08,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.16,16.0,0.12499999999999999,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664
7800,0.04,0.16,5.08,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.16,16.0,0.12499999999999999,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664
8000,0.04,0.16,5.08,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.16,16.0,0.12499999999999999,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664
8200,0.155,0.62,5.31,-0.24861196422372767,0.75,0.46,92.0,0.3377083333333333,0.16,16.0,0.06270833333333331,0.0,0.0,-0.08395833333333333,0.0,0.0,-0.08395833333333333
8400,0.27999999999999997,1.1199999999999999,5.56,-0.20823798461111487,0.75,0.0,0.0,-0.15166666666666664,0.16,16.0,-0.005000000000000032,0.0,0.0,-0.15166666666666664,0.96,48.0,0.7283333333333333
8600,0.04,0.16,5.08,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.16,16.0,0.12499999999999999,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664
8800,0.04,0.16,5.08,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.16,16.0,0.12499999999999999,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664
9000,0.06,0.24,5.12,-0.284671521594118,0.5,0.08,16.0,0.04083333333333333,0.16,16.0,0.11416666666666667,0.0,0.0,-0.0325,0.0,0.0,-0.0325
9200,0.04,0.16,5.08,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.16,16.0,0.12499999999999999,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664
