episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.5599999999999999,2.2399999999999998,6.119999999999999,-0.1358695633654301,1.0,0.36,72.0,0.02666666666666672,0.9799999999999999,1.0,100.0,0.6133333333333334,0.8399999999999999,0.24,16.0,-0.08333333333333331,2.0999999999999996,0.64,32.0,0.2833333333333333,2.1999999999999997
200,0.6900000000000001,2.7600000000000002,6.380000000000001,-0.20173804910976334,1.0,0.26,52.0,-0.13541666666666663,1.2750000000000001,0.72,72.0,0.28625000000000006,1.3150000000000002,1.1400000000000001,76.00000000000001,0.6712500000000001,1.395,0.64,32.0,0.2129166666666667,2.395
300,0.41000000000000003,1.6400000000000001,5.82,-0.45054944760666205,1.0,0.38,76.0,0.12625000000000003,0.735,0.48,48.0,0.21791666666666665,1.135,0.78,52.0,0.4929166666666667,1.335,0.0,0.0,-0.22208333333333333,2.615
400,0.81,3.24,6.62,-0.21406319407487695,1.0,0.26,52.0,-0.2004166666666666,1.455,0.36,36.0,-0.10875000000000003,1.855,1.5,100.0,0.93625,1.215,1.12,56.00000000000001,0.5879166666666666,2.0949999999999998
500,0.925,3.7,6.850000000000001,-0.1300490297865431,1.0,0.42,84.0,-0.11604166666666665,1.4675000000000002,0.92,92.0,0.3422916666666667,1.4675000000000002,0.8400000000000001,56.00000000000001,0.2689583333333334,2.0475000000000003,1.52,76.0,0.8922916666666667,1.8675000000000002
600,0.59,2.36,6.18,-0.18689787975542105,0.75,0.26,52.0,-0.08125000000000002,1.125,0.04,4.0,-0.2829166666666666,1.845,0.06,4.0,-0.2645833333333333,2.325,2.0,100.0,1.5137500000000002,0.885
700,0.245,0.98,5.49,-0.2923359310678235,1.0,0.26,52.0,0.105625,0.6074999999999999,0.64,64.0,0.45395833333333335,0.7275,0.0,0.0,-0.13270833333333332,1.8675,0.08,4.0,-0.059375,2.2875
800,0.895,3.58,6.79,-0.3657899025394884,1.0,0.02,4.0,-0.4664583333333333,1.8225,0.56,56.00000000000001,0.028541666666666715,1.7825,1.08,72.00000000000001,0.5052083333333335,1.7625,1.92,96.0,1.2752083333333333,1.4225
900,0.525,2.1,6.050000000000001,-0.27459263606557127,1.0,0.34,68.0,0.027291666666666686,0.9475,0.32,32.0,0.008958333333333339,1.4675,1.44,96.0,1.035625,0.8475000000000001,0.0,0.0,-0.284375,2.7875
1000,0.665,2.66,6.33,-0.23446893550082115,1.0,0.26,52.0,-0.12187499999999996,1.2375,0.72,72.0,0.2997916666666667,1.2775,0.96,64.0,0.5197916666666668,1.5375,0.72,36.0,0.2997916666666667,2.2775
1100,0.245,0.98,5.49,-0.25167917581664945,0.75,0.26,52.0,0.105625,0.6074999999999999,0.72,72.0,0.5272916666666667,0.6475,0.0,0.0,-0.13270833333333332,1.8675,0.0,0.0,-0.13270833333333332,2.3675
1200,0.6000000000000001,2.4000000000000004,6.2,-0.1354838695026015,1.0,0.36,72.0,0.0050000000000000044,1.04,0.6,60.0,0.225,1.3000000000000003,1.2000000000000002,80.00000000000001,0.7750000000000001,1.2,0.24,12.0,-0.10499999999999998,2.66
1300,0.955,3.82,6.909999999999999,-0.31843043844745167,1.0,0.26,52.0,-0.2789583333333333,1.6724999999999999,0.72,72.0,0.1427083333333334,1.7125,1.32,88.0,0.6927083333333333,1.6124999999999998,1.52,76.0,0.8760416666666668,1.9124999999999999
