episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.675,2.7,10.400000000000002,-0.3557672809134722,0.75,0.42,84.0,0.038749999999999965,2.1050000000000004,0.76,76.0,0.6620833333333334,2.2650000000000006,0.0,0.0,-0.7312500000000001,3.5250000000000004,1.52,76.0,2.055416666666667,2.5050000000000003
200,1.005,4.02,13.04,-0.2741104286974565,1.0,0.34,68.0,-0.4654166666666667,3.175,0.72,72.0,0.23125000000000018,3.295,1.44,96.0,1.55125,3.0749999999999997,1.52,76.0,1.6979166666666667,3.4949999999999997
300,0.5249999999999999,2.0999999999999996,9.2,-0.2587484028043432,1.0,0.08,16.0,-0.4220833333333332,1.9949999999999997,0.64,64.0,0.6045833333333335,1.9349999999999996,0.18,12.0,-0.23874999999999985,2.8949999999999996,1.2,60.0,1.6312499999999999,2.375
400,0.665,2.66,10.32,-0.16474232531811284,1.0,0.26,52.0,-0.24375000000000013,2.2350000000000003,0.64,64.0,0.4529166666666666,2.355,1.2000000000000002,80.00000000000001,1.4795833333333337,2.295,0.56,28.000000000000004,0.30625,3.435
500,0.7050000000000001,2.8200000000000003,10.640000000000002,-0.12406195071088155,1.0,0.24,48.0,-0.32375,2.375,0.44,44.0,0.04291666666666677,2.6750000000000003,0.30000000000000004,20.000000000000004,-0.21375,3.3150000000000004,1.84,92.0,2.6095833333333336,2.2750000000000004
600,0.645,2.58,10.16,-0.025811822797127792,1.0,0.36,72.0,-0.03874999999999989,2.075,0.36,36.0,-0.03874999999999989,2.575,0.66,44.0,0.51125,2.775,1.2,60.0,1.5012499999999998,2.7350000000000003
700,0.79,3.16,11.32,-0.2707581221320057,0.75,0.16,32.0,-0.5625,2.71,0.92,92.0,0.8308333333333331,2.45,0.48,32.0,0.024166666666666517,3.39,1.6,80.0,2.0775,2.77
800,0.9650000000000001,3.8600000000000003,12.720000000000002,-0.35457311558063775,1.0,0.12,24.0,-0.8254166666666667,3.2750000000000004,0.88,88.0,0.5679166666666666,3.0150000000000006,1.02,68.0,0.8245833333333336,3.3750000000000004,1.84,92.0,2.327916666666667,3.0550000000000006
900,0.635,2.54,10.08,-0.17424359925241495,1.0,0.12,24.0,-0.4679166666666666,2.285,0.28,28.000000000000004,-0.1745833333333333,2.625,0.30000000000000004,20.000000000000004,-0.13791666666666666,3.105,1.84,92.0,2.6854166666666672,2.065
1000,0.6399999999999999,2.5599999999999996,10.12,-0.24315068429290188,1.0,0.12,24.0,-0.4733333333333334,2.3,0.28,28.000000000000004,-0.17999999999999997,2.6399999999999997,1.44,96.0,1.9466666666666668,1.9799999999999998,0.72,36.0,0.6266666666666666,3.1999999999999997
