episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.18000000000000002,0.7200000000000001,6.08,-0.1694352131495238,1.0,0.38,76.0,0.41805555555555557,0.12,12.0,0.02083333333333335,0.06,4.0,-0.07083333333333333,0.16,8.0,0.08194444444444447
400,0.835,3.34,10.01,-0.12928557685264463,1.0,0.34,68.0,-0.23437499999999994,0.72,72.0,0.3461805555555554,0.6000000000000001,40.00000000000001,0.16284722222222228,1.68,84.0,1.8128472222222225
600,0.47000000000000003,1.8800000000000001,7.819999999999999,-0.4099905730156581,1.0,0.5,100.0,0.3395833333333333,0.76,76.0,0.7368055555555556,0.54,36.00000000000001,0.4006944444444445,0.08,4.0,-0.30208333333333326
800,0.35,1.4,7.1000000000000005,-0.24822694937400613,1.0,0.3,60.0,0.14236111111111113,0.0,0.0,-0.3159722222222222,0.06,4.0,-0.22430555555555556,1.04,52.0,1.2729166666666667
1000,0.235,0.94,6.41,-0.1954716955147484,1.0,0.3,60.0,0.2461805555555555,0.44,44.0,0.46006944444444436,0.12,8.0,-0.02881944444444444,0.08,4.0,-0.0899305555555556
1200,0.41000000000000003,1.6400000000000001,7.460000000000001,-0.3375554135996961,1.0,0.02,4.0,-0.33958333333333335,0.0,0.0,-0.3701388888888889,0.66,44.0,0.6381944444444447,0.96,48.0,1.0965277777777778
1400,0.14500000000000002,0.5800000000000001,5.87,-0.3997879066475192,1.0,0.12,24.0,0.05243055555555556,0.16,16.0,0.11354166666666667,0.30000000000000004,20.000000000000004,0.3274305555555556,0.0,0.0,-0.13090277777777778
1600,0.33,1.32,6.9799999999999995,-0.2689655160957303,1.0,0.22,44.0,0.0381944444444445,0.92,92.0,1.107638888888889,0.18,12.0,-0.02291666666666676,0.0,0.0,-0.2979166666666667
1800,0.18,0.72,6.08,-0.21702127286699868,1.0,0.22,44.0,0.1736111111111111,0.12,12.0,0.020833333333333287,0.06,4.0,-0.07083333333333333,0.32,16.0,0.3263888888888889
2000,0.33,1.32,6.9799999999999995,-0.29523809362325304,1.0,0.04,8.0,-0.23680555555555552,0.24,24.0,0.06875000000000003,0.72,48.0,0.8020833333333333,0.32,16.0,0.1909722222222223
2200,0.060000000000000005,0.24000000000000002,5.359999999999999,-0.21546960842465124,0.75,0.2,40.0,0.25138888888888894,0.04,4.0,0.006944444444444465,0.0,0.0,-0.054166666666666675,0.0,0.0,-0.054166666666666675
2400,0.52,2.08,8.120000000000001,-0.32251908306086485,1.0,0.34,68.0,0.050000000000000114,0.48,48.0,0.2638888888888889,1.26,84.0,1.4555555555555553,0.0,0.0,-0.46944444444444444
2600,0.635,2.54,8.81,-0.23094138990836321,0.75,0.0,0.0,-0.5732638888888888,0.0,0.0,-0.5732638888888888,0.54,36.00000000000001,0.2517361111111111,2.0,100.0,2.4822916666666663
2800,0.05,0.2,5.3,-0.5855855650158266,1.0,0.06,12.0,0.046527777777777765,0.08,8.0,0.07708333333333335,0.06,4.0,0.046527777777777765,0.0,0.0,-0.04513888888888889
3000,0.45,1.8,7.7,-0.2674897110995951,1.0,0.3,60.0,0.05208333333333337,0.24,24.0,-0.039583333333333345,1.26,84.0,1.51875,0.0,0.0,-0.40625
3200,0.135,0.54,5.8100000000000005,-0.3984108921368632,1.0,0.02,4.0,-0.09131944444444443,0.28,28.000000000000004,0.30590277777777786,0.24,16.0,0.24479166666666663,0.0,0.0,-0.121875
3400,0.18000000000000002,0.7200000000000001,6.08,-0.13896457542219487,0.75,0.14,28.000000000000004,0.05138888888888892,0.44,44.0,0.5097222222222223,0.06,4.0,-0.07083333333333333,0.08,4.0,-0.04027777777777779
3600,0.02,0.08,5.12,-0.1733333220693336,0.5,0.0,0.0,-0.018055555555555554,0.0,0.0,-0.018055555555555554,0.0,0.0,-0.018055555555555554,0.08,4.0,0.10416666666666664
3800,0.32,1.28,6.92,-0.3561643818896605,1.0,0.48,96.0,0.4444444444444444,0.0,0.0,-0.28888888888888886,0.72,48.0,0.811111111111111,0.08,4.0,-0.16666666666666663
4000,0.28,1.12,6.680000000000001,-0.29836065420521374,1.0,0.32,64.0,0.2361111111111112,0.0,0.0,-0.25277777777777777,0.72,48.0,0.8472222222222222,0.08,4.0,-0.1305555555555555
4200,0.065,0.26,5.390000000000001,-0.4707520773376992,1.0,0.06,12.0,0.03298611111111112,0.0,0.0,-0.05868055555555556,0.12,8.0,0.12465277777777777,0.08,4.0,0.06354166666666666
4400,0.255,1.02,6.53,-0.12415169531434866,1.0,0.1,20.0,-0.07743055555555554,0.12,12.0,-0.04687499999999998,0.72,48.0,0.8697916666666665,0.08,4.0,-0.10798611111111106
4600,0.13999999999999999,0.5599999999999999,5.84,-0.20823798427933338,0.75,0.0,0.0,-0.12638888888888888,0.0,0.0,-0.12638888888888888,0.48,32.0,0.6069444444444444,0.08,4.0,-0.004166666666666673
4800,0.075,0.3,5.449999999999999,-0.05705704791494215,0.75,0.06,12.0,0.023958333333333335,0.04,4.0,-0.00659722222222222,0.12,8.0,0.11562499999999998,0.08,4.0,0.05451388888888889
5000,0.155,0.62,5.93,-0.20425747416712547,0.75,0.08,16.0,-0.017708333333333333,0.0,0.0,-0.13993055555555556,0.54,36.00000000000001,0.6850694444444444,0.0,0.0,-0.13993055555555556
5200,0.255,1.02,6.53,-0.3870402778781812,1.0,0.4,80.0,0.3809027777777777,0.08,8.0,-0.10798611111111112,0.54,36.00000000000001,0.5947916666666666,0.0,0.0,-0.23020833333333335
5400,0.175,0.7,6.050000000000001,-0.27459263508097376,1.0,0.18,36.0,0.11701388888888889,0.04,4.0,-0.09687499999999995,0.48,32.0,0.5753472222222222,0.0,0.0,-0.1579861111111111
5600,0.46,1.84,7.760000000000001,-0.2452830181324006,1.0,0.02,4.0,-0.38472222222222213,0.44,44.0,0.2569444444444445,1.3800000000000001,92.0,1.6930555555555555,0.0,0.0,-0.41527777777777775
5800,0.36000000000000004,1.4400000000000002,7.16,-0.18224298999126565,0.75,0.02,4.0,-0.2944444444444444,0.04,4.0,-0.26388888888888884,1.3800000000000001,92.0,1.7833333333333332,0.0,0.0,-0.325
6000,0.36000000000000004,1.4400000000000002,7.16,-0.18224298999126565,0.75,0.02,4.0,-0.2944444444444444,0.04,4.0,-0.26388888888888884,1.3800000000000001,92.0,1.7833333333333332,0.0,0.0,-0.325
6200,0.36000000000000004,1.4400000000000002,7.16,-0.18224298999126565,0.75,0.02,4.0,-0.2944444444444444,0.04,4.0,-0.26388888888888884,1.3800000000000001,92.0,1.7833333333333332,0.0,0.0,-0.325
6400,0.36000000000000004,1.4400000000000002,7.16,-0.18224298999126565,0.75,0.02,4.0,-0.2944444444444444,0.04,4.0,-0.26388888888888884,1.3800000000000001,92.0,1.7833333333333332,0.0,0.0,-0.325
6600,0.36000000000000004,1.4400000000000002,7.16,-0.18224298999126565,0.75,0.02,4.0,-0.2944444444444444,0.04,4.0,-0.26388888888888884,1.3800000000000001,92.0,1.7833333333333332,0.0,0.0,-0.325
6800,0.48000000000000004,1.9200000000000002,7.880000000000001,-0.24046434420138119,0.75,0.02,4.0,-0.40277777777777773,0.04,4.0,-0.3722222222222222,1.3800000000000001,92.0,1.675,0.48,24.0,0.3
7000,0.22500000000000003,0.9000000000000001,6.35,-0.18804242898696155,0.75,0.02,4.0,-0.1725694444444444,0.04,4.0,-0.14201388888888888,0.8400000000000001,56.00000000000001,1.0802083333333334,0.0,0.0,-0.203125
7200,0.36000000000000004,1.4400000000000002,7.16,-0.18224298999126565,0.75,0.02,4.0,-0.2944444444444444,0.04,4.0,-0.26388888888888884,1.3800000000000001,92.0,1.7833333333333332,0.0,0.0,-0.325
7400,0.34500000000000003,1.3800000000000001,7.069999999999999,-0.18265119050986867,0.75,0.02,4.0,-0.28090277777777783,0.04,4.0,-0.25034722222222217,1.32,88.0,1.7052083333333332,0.0,0.0,-0.3114583333333334
7600,0.36000000000000004,1.4400000000000002,7.16,-0.18224298999126565,0.75,0.02,4.0,-0.2944444444444444,0.04,4.0,-0.26388888888888884,1.3800000000000001,92.0,1.7833333333333332,0.0,0.0,-0.325
7800,0.36000000000000004,1.4400000000000002,7.16,-0.18224298999126565,0.75,0.02,4.0,-0.2944444444444444,0.04,4.0,-0.26388888888888884,1.3800000000000001,92.0,1.7833333333333332,0.0,0.0,-0.325
8000,0.4600000000000001,1.8400000000000003,7.76,-0.22723543815946723,0.75,0.02,4.0,-0.38472222222222224,0.04,4.0,-0.3541666666666667,1.3800000000000001,92.0,1.6930555555555555,0.4,20.0,0.1958333333333333
8200,0.36000000000000004,1.4400000000000002,7.16,-0.18224298999126565,0.75,0.02,4.0,-0.2944444444444444,0.04,4.0,-0.26388888888888884,1.3800000000000001,92.0,1.7833333333333332,0.0,0.0,-0.325
8400,0.36000000000000004,1.4400000000000002,7.16,-0.18224298999126565,0.75,0.02,4.0,-0.2944444444444444,0.04,4.0,-0.26388888888888884,1.3800000000000001,92.0,1.7833333333333332,0.0,0.0,-0.325
8600,0.47000000000000003,1.8800000000000001,7.819999999999999,-0.2519587621431667,1.0,0.02,4.0,-0.39375,0.48,48.0,0.30902777777777773,1.3800000000000001,92.0,1.6840277777777777,0.0,0.0,-0.4243055555555555
8800,0.36000000000000004,1.4400000000000002,7.16,-0.18224298999126565,0.75,0.02,4.0,-0.2944444444444444,0.04,4.0,-0.26388888888888884,1.3800000000000001,92.0,1.7833333333333332,0.0,0.0,-0.325
9000,0.36000000000000004,1.4400000000000002,7.16,-0.18224298999126565,0.75,0.02,4.0,-0.2944444444444444,0.04,4.0,-0.26388888888888884,1.3800000000000001,92.0,1.7833333333333332,0.0,0.0,-0.325
9200,0.135,0.54,5.81,-0.1993185670334825,0.75,0.02,4.0,-0.09131944444444443,0.04,4.0,-0.06076388888888887,0.48,32.0,0.6114583333333333,0.0,0.0,-0.121875
