episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.9199999999999999,3.6799999999999997,6.84,-0.18385650118039787,1.0,0.34,68.0,-0.18666666666666665,1.5399999999999998,0.32,32.0,-0.20500000000000002,2.0599999999999996,1.26,84.0,0.6566666666666667,1.6199999999999999,1.76,88.0,1.1149999999999998,1.6199999999999999
200,0.33000000000000007,1.3200000000000003,5.66,-0.38271604565822814,1.0,0.04,8.0,-0.14208333333333337,0.9550000000000001,0.28,28.000000000000004,0.07791666666666668,1.215,0.6000000000000001,40.00000000000001,0.3712500000000001,1.395,0.4,20.0,0.18791666666666662,2.095
300,0.32,1.28,5.640000000000001,-0.46017698727386636,1.0,0.48,96.0,0.2666666666666666,0.5,0.2,20.0,0.010000000000000005,1.28,0.6000000000000001,40.00000000000001,0.3766666666666667,1.38,0.0,0.0,-0.17333333333333334,2.48
400,0.76,3.04,6.520000000000001,-0.182941902707336,1.0,0.22,44.0,-0.20999999999999994,1.4200000000000002,0.72,72.0,0.24833333333333335,1.4200000000000002,0.18,12.0,-0.2466666666666666,2.46,1.92,96.0,1.3483333333333334,1.2200000000000002
500,0.74,2.96,6.479999999999999,-0.14247669591082301,1.0,0.34,68.0,-0.08916666666666667,1.2699999999999998,0.72,72.0,0.2591666666666666,1.39,0.78,52.0,0.3141666666666666,1.8299999999999998,1.12,56.00000000000001,0.6258333333333334,1.9899999999999998
600,0.55,2.2,6.1,-0.17894736571342218,1.0,0.44,88.0,0.10541666666666663,0.885,0.72,72.0,0.36208333333333337,1.105,0.24,16.0,-0.07791666666666668,2.085,0.8,40.0,0.43541666666666673,2.025
700,0.6000000000000001,2.4000000000000004,6.2,-0.3064132998008362,0.75,0.12,24.0,-0.215,1.2800000000000002,0.56,56.00000000000001,0.18833333333333335,1.34,0.6000000000000001,40.00000000000001,0.22500000000000012,1.8,1.12,56.00000000000001,0.7016666666666667,1.78
800,0.77,3.08,6.54,-0.015228425271551327,1.0,0.44,88.0,-0.013750000000000026,1.215,0.6,60.0,0.13291666666666666,1.5550000000000002,0.6000000000000001,40.00000000000001,0.13291666666666677,2.0549999999999997,1.44,72.0,0.9029166666666667,1.715
900,0.62,2.48,6.24,-0.1995637934138752,1.0,0.2,40.0,-0.15250000000000005,1.23,0.48,48.0,0.10416666666666666,1.45,0.6000000000000001,40.00000000000001,0.2141666666666668,1.8299999999999998,1.2,60.0,0.7641666666666665,1.73
1000,0.455,1.82,5.91,-0.19055262423420039,1.0,0.24,48.0,-0.026458333333333355,0.9425,0.24,24.0,-0.026458333333333355,1.4425,1.26,84.0,0.9085416666666666,0.9225,0.08,4.0,-0.17312499999999997,2.6025
1100,0.7150000000000001,2.8600000000000003,6.4300000000000015,-0.06666666542545463,0.75,0.36,72.0,-0.05729166666666663,1.2125000000000004,0.72,72.0,0.2727083333333334,1.3525000000000003,0.42000000000000004,28.000000000000004,-0.002291666666666539,2.1525000000000003,1.36,68.0,0.8593750000000001,1.7125000000000001
1200,0.6000000000000001,2.4000000000000004,6.2,-0.42970822053627367,1.0,0.3,60.0,-0.050000000000000044,1.1,1.0,100.0,0.5916666666666668,0.9000000000000001,0.06,4.0,-0.27,2.34,1.04,52.0,0.6283333333333332,1.86
1300,0.54,2.16,6.08,-0.4042553167587144,1.0,0.42,84.0,0.09250000000000001,0.8900000000000001,0.72,72.0,0.36750000000000005,1.09,0.06,4.0,-0.2375,2.25,0.96,48.0,0.5875,1.85
1400,0.645,2.58,6.289999999999999,-0.5022461793319013,1.0,0.0,0.0,-0.349375,1.4675,0.72,72.0,0.31062500000000004,1.2475,1.1400000000000001,76.00000000000001,0.6956249999999999,1.3275,0.72,36.0,0.31062500000000004,2.2475
1500,0.52,2.08,6.039999999999999,-0.6787148553926547,1.0,0.0,0.0,-0.2816666666666666,1.28,0.76,76.0,0.41500000000000004,1.02,0.6000000000000001,40.00000000000001,0.2683333333333334,1.68,0.72,36.0,0.3783333333333333,2.06
1600,0.465,1.86,5.93,-0.6171516040008536,1.0,0.0,0.0,-0.251875,1.1975,0.72,72.0,0.40812499999999996,0.9775,0.42000000000000004,28.000000000000004,0.13312500000000002,1.7775,0.72,36.0,0.40812499999999996,1.9775
1700,0.51,2.04,6.02,-0.7198697023586456,1.0,0.0,0.0,-0.27625,1.2650000000000001,0.72,72.0,0.38375000000000004,1.045,0.6000000000000001,40.00000000000001,0.27375000000000005,1.665,0.72,36.0,0.38375000000000004,2.045
1800,0.815,3.26,6.629999999999999,-0.06382222131442705,0.75,0.44,88.0,-0.03812499999999997,1.2825,0.4,40.0,-0.07479166666666656,1.8224999999999998,0.66,44.0,0.16354166666666667,2.0625,1.76,88.0,1.171875,1.4625
1900,0.445,1.78,5.89,-0.4878170029132163,1.0,0.04,8.0,-0.204375,1.1275,0.72,72.0,0.4189583333333333,0.9475,0.30000000000000004,20.000000000000004,0.03395833333333337,1.8675,0.72,36.0,0.4189583333333333,1.9475
2000,0.8300000000000001,3.3200000000000003,6.660000000000001,-0.34308425970639056,1.0,0.0,0.0,-0.44958333333333333,1.745,0.8,80.0,0.28375000000000006,1.445,0.6000000000000001,40.00000000000001,0.10041666666666682,2.145,1.92,96.0,1.3104166666666663,1.3250000000000002
2100,0.6,2.4,6.199999999999999,-0.5855855827286747,1.0,0.0,0.0,-0.325,1.4,0.72,72.0,0.33499999999999996,1.18,0.96,64.0,0.5549999999999999,1.44,0.72,36.0,0.33499999999999996,2.1799999999999997
2200,0.5,2.0,6.0,-0.326633164229186,1.0,0.0,0.0,-0.27083333333333337,1.25,0.72,72.0,0.38916666666666655,1.03,1.2000000000000002,80.00000000000001,0.8291666666666668,1.0499999999999998,0.08,4.0,-0.19750000000000006,2.67
2300,0.49000000000000005,1.9600000000000002,5.98,-0.6726504709457644,1.0,0.0,0.0,-0.26541666666666663,1.235,0.64,64.0,0.3212499999999999,1.0950000000000002,0.6000000000000001,40.00000000000001,0.28458333333333335,1.635,0.72,36.0,0.3945833333333333,2.015
2400,0.655,2.62,6.3100000000000005,-0.26638510776182556,1.0,0.0,0.0,-0.3547916666666666,1.4825,0.72,72.0,0.3052083333333333,1.2625000000000002,0.06,4.0,-0.2997916666666667,2.4225,1.84,92.0,1.331875,1.1425
2500,0.63,2.52,6.26,-0.526011558341408,1.0,0.0,0.0,-0.34125,1.445,0.72,72.0,0.31875,1.225,1.08,72.00000000000001,0.64875,1.365,0.72,36.0,0.31875,2.225
2600,0.42,1.68,5.84,-0.526011557165291,1.0,0.0,0.0,-0.22749999999999995,1.13,0.72,72.0,0.4325,0.91,0.24,16.0,-0.007500000000000059,1.8900000000000001,0.72,36.0,0.4325,1.9100000000000001
2700,0.755,3.02,6.51,-0.24783068656305018,1.0,0.18,36.0,-0.24395833333333333,1.4525000000000001,0.72,72.0,0.25104166666666666,1.4125,0.6000000000000001,40.00000000000001,0.14104166666666668,2.0324999999999998,1.52,76.0,0.9843750000000002,1.6125
2800,0.51,2.04,6.02,-0.7198697023586456,1.0,0.0,0.0,-0.27625,1.2650000000000001,0.72,72.0,0.38375000000000004,1.045,0.6000000000000001,40.00000000000001,0.27375000000000005,1.665,0.72,36.0,0.38375000000000004,2.045
2900,0.52,2.08,6.039999999999999,-0.6787148553926547,1.0,0.0,0.0,-0.2816666666666666,1.28,0.76,76.0,0.41500000000000004,1.02,0.6000000000000001,40.00000000000001,0.2683333333333334,1.68,0.72,36.0,0.3783333333333333,2.06
3000,0.55,2.2,6.1000000000000005,-0.5855855824689553,1.0,0.0,0.0,-0.29791666666666666,1.3250000000000002,0.88,88.0,0.50875,0.9450000000000001,0.6000000000000001,40.00000000000001,0.2520833333333333,1.725,0.72,36.0,0.3620833333333334,2.105
3100,0.36,1.44,5.72,-0.41935483565730136,1.0,0.0,0.0,-0.19500000000000003,1.04,0.12,12.0,-0.085,1.42,0.6000000000000001,40.00000000000001,0.35500000000000015,1.44,0.72,36.0,0.465,1.82
3200,0.53,2.12,6.0600000000000005,-0.6433239925826537,1.0,0.0,0.0,-0.28708333333333336,1.295,0.8,80.0,0.4462500000000001,0.995,0.6000000000000001,40.00000000000001,0.26291666666666674,1.6949999999999998,0.72,36.0,0.37291666666666673,2.075
