episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.30500000000000005,1.2200000000000002,7.44,-0.2785849633173696,1.0,0.08,16.0,-0.18375000000000002,1.3350000000000002,0.52,52.0,0.6229166666666666,1.395,0.54,36.00000000000001,0.6595833333333333,1.875,0.08,4.0,-0.18375,2.835
200,0.71,2.84,10.68,-0.23764875532449392,1.0,0.12,24.0,-0.5491666666666668,2.51,0.56,56.00000000000001,0.2575000000000001,2.57,0.48,32.0,0.11083333333333334,3.15,1.68,84.0,2.310833333333333,2.45
300,0.45,1.8,8.600000000000001,-0.30273871090800397,1.0,0.42,84.0,0.2825,1.4300000000000002,0.08,8.0,-0.3408333333333334,2.27,0.42000000000000004,28.000000000000004,0.2825000000000001,2.43,0.88,44.0,1.1258333333333332,2.47
400,0.7899999999999999,3.1599999999999997,11.319999999999999,-0.27417094744091264,0.75,0.2,40.0,-0.48916666666666647,2.6699999999999995,0.96,96.0,0.9041666666666666,2.4099999999999997,1.44,96.0,1.7841666666666671,2.4299999999999997,0.56,28.000000000000004,0.17083333333333334,3.8099999999999996
500,0.565,2.26,9.52,-0.3528705252829958,1.0,0.18,36.0,-0.28208333333333324,2.0149999999999997,0.8,80.0,0.8545833333333336,1.8949999999999998,0.0,0.0,-0.6120833333333333,3.195,1.28,64.0,1.7345833333333331,2.415
600,0.78,3.12,11.239999999999998,-0.1976137205678088,1.0,0.22,44.0,-0.44166666666666665,2.62,0.68,68.0,0.40166666666666667,2.6599999999999997,0.54,36.00000000000001,0.14500000000000007,3.3,1.68,84.0,2.2350000000000003,2.66
700,0.45,1.8,8.600000000000001,0.19734660192899522,1.0,0.42,84.0,0.2824999999999999,1.4300000000000002,0.52,52.0,0.4658333333333334,1.83,0.54,36.00000000000001,0.5025000000000001,2.31,0.32,16.0,0.09916666666666676,3.0300000000000002
800,0.42500000000000004,1.7000000000000002,8.4,-0.20143712505785638,0.75,0.06,12.0,-0.3504166666666666,1.715,0.12,12.0,-0.2404166666666667,2.1550000000000002,1.2000000000000002,80.00000000000001,1.7395833333333337,1.575,0.32,16.0,0.12624999999999992,2.955
900,0.785,3.14,11.280000000000001,-0.23094490352433095,1.0,0.28,56.00000000000001,-0.33708333333333323,2.575,0.96,96.0,0.9095833333333332,2.395,1.26,84.0,1.4595833333333332,2.5949999999999998,0.64,32.0,0.32291666666666674,3.715
1000,0.8,3.2,11.400000000000002,-0.06531531459550743,1.0,0.42,84.0,-0.09666666666666654,2.4800000000000004,0.96,96.0,0.8933333333333334,2.4400000000000004,0.54,36.00000000000001,0.12333333333333346,3.3600000000000003,1.28,64.0,1.4800000000000002,3.12
