episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.3,1.2,8.0,-0.1668822760671267,1.0,0.18,36.0,0.005833333333333315,1.37,0.08,8.0,-0.20805555555555558,1.9700000000000002,0.06,4.0,-0.25083333333333324,2.49,0.88,44.0,1.5030555555555558,2.17
200,0.6950000000000001,2.7800000000000002,11.950000000000001,-0.5082580233397622,1.0,0.04,8.0,-0.7928472222222223,2.8925,0.8,80.0,0.8327083333333334,2.6325000000000003,1.1400000000000001,76.00000000000001,1.5599305555555558,2.7925,0.8,40.0,0.8327083333333334,3.6325000000000003
300,0.315,1.26,8.149999999999999,-0.32435643456459773,1.0,0.26,52.0,0.15798611111111116,1.3425,0.76,76.0,1.2274305555555556,1.3425,0.24,16.0,0.11520833333333327,2.3625,0.0,0.0,-0.39812499999999995,3.1025
400,0.67,2.68,11.700000000000001,-0.23640806275398019,1.0,0.22,44.0,-0.37624999999999975,2.625,0.84,84.0,0.949861111111111,2.5050000000000003,1.1400000000000001,76.00000000000001,1.5915277777777779,2.705,0.48,24.0,0.17986111111111105,3.865
500,1.095,4.38,15.950000000000001,-0.3040528472268125,0.75,0.26,52.0,-0.8278472222222222,4.0725,0.88,88.0,0.49826388888888895,3.9525,1.32,88.0,1.439375,4.0125,1.92,96.0,2.722708333333333,3.9125
600,0.95,3.8,14.499999999999998,-0.21805081484533462,1.0,0.3,60.0,-0.5590277777777777,3.525,0.36,36.0,-0.43069444444444427,3.965,1.3800000000000001,92.0,1.7509722222222224,3.4449999999999994,1.76,88.0,2.5637499999999998,3.5649999999999995
700,0.765,3.06,12.65,-0.3109172158551299,0.75,0.12,24.0,-0.7102083333333332,3.0575,0.76,76.0,0.6586805555555557,2.9175000000000004,0.66,44.0,0.44479166666666664,3.5175,1.52,76.0,2.2842361111111114,3.1575
800,0.28,1.12,7.800000000000001,-0.3345588222677489,1.0,0.26,52.0,0.20222222222222225,1.2200000000000002,0.2,20.0,0.07388888888888893,1.7800000000000002,0.66,44.0,1.057777777777778,1.82,0.0,0.0,-0.3538888888888889,2.98
900,0.8400000000000001,3.3600000000000003,13.400000000000002,-0.19969277986406686,1.0,0.26,52.0,-0.5055555555555554,3.1800000000000006,0.76,76.0,0.5638888888888889,3.1800000000000006,0.66,44.0,0.34999999999999987,3.7800000000000002,1.68,84.0,2.5316666666666667,3.2600000000000007
1000,0.6599999999999999,2.6399999999999997,11.599999999999998,-0.16049382649065613,1.0,0.26,52.0,-0.2780555555555556,2.55,0.76,76.0,0.7913888888888888,2.55,0.42000000000000004,28.000000000000004,0.06416666666666679,3.3899999999999997,1.2,60.0,1.7325,3.1099999999999994
1100,0.9,3.6,14.0,-0.1958087749738131,1.0,0.26,52.0,-0.5813888888888888,3.3899999999999997,0.76,76.0,0.48805555555555546,3.3899999999999997,0.66,44.0,0.2741666666666668,3.9899999999999998,1.92,96.0,2.9691666666666663,3.23
1200,0.78,3.12,12.8,0.05289052950440942,1.0,0.5,100.0,0.08361111111111116,2.73,0.76,76.0,0.6397222222222221,2.9699999999999998,0.66,44.0,0.4258333333333334,3.57,1.2,60.0,1.5808333333333335,3.5300000000000002
1300,0.48,1.92,9.8,-0.22798742088715684,0.75,0.02,4.0,-0.5638888888888887,2.16,0.04,4.0,-0.5211111111111111,2.6399999999999997,0.42000000000000004,28.000000000000004,0.29166666666666674,2.76,1.44,72.0,2.473333333333333,2.24
1400,0.825,3.3,13.25,-0.12384473158932785,1.0,0.32,64.0,-0.3582638888888889,3.0675,0.36,36.0,-0.2727083333333333,3.5275,0.78,52.0,0.625625,3.6075,1.84,92.0,2.8928472222222226,3.0474999999999994
