episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.44,1.76,6.76,-0.23404255211737102,1.0,0.04,8.0,-0.26888888888888884,1.34,0.16,16.0,-0.12222222222222223,1.72,0.36,24.0,0.12222222222222226,2.02,1.2,60.0,1.1488888888888888,1.6800000000000002
200,0.725,2.9,7.8999999999999995,0.048482735760537854,1.0,0.46,92.0,0.038611111111111124,1.49,0.72,72.0,0.3563888888888888,1.73,1.08,72.00000000000001,0.796388888888889,1.8699999999999999,0.64,32.0,0.25861111111111107,2.8099999999999996
300,0.33499999999999996,1.3399999999999999,6.34,-0.41821111595039473,1.0,0.38,76.0,0.2225,0.7899999999999999,0.08,8.0,-0.14416666666666664,1.5899999999999999,0.48,32.0,0.34472222222222215,1.69,0.4,20.0,0.24694444444444452,2.27
400,0.6699999999999999,2.6799999999999997,7.679999999999999,-0.42519280073761045,1.0,0.02,4.0,-0.45944444444444443,1.8199999999999998,0.36,36.0,-0.043888888888888845,1.98,1.02,68.0,0.7627777777777778,1.8199999999999998,1.28,64.0,1.0805555555555557,2.0599999999999996
500,0.405,1.62,6.62,0.13529856622292158,1.0,0.4,80.0,0.1963888888888889,0.91,0.28,28.000000000000004,0.04972222222222222,1.53,0.54,36.00000000000001,0.36750000000000005,1.77,0.4,20.0,0.1963888888888889,2.41
600,0.32,1.28,6.279999999999999,-0.19871794756533512,0.75,0.02,4.0,-0.20666666666666664,1.12,0.04,4.0,-0.1822222222222222,1.6,0.18,12.0,-0.01111111111111113,1.96,1.04,52.0,1.04,1.6
700,0.42,1.68,6.680000000000001,-0.3772652368376628,1.0,0.04,8.0,-0.2544444444444445,1.3,0.36,36.0,0.13666666666666666,1.48,0.48,32.0,0.2833333333333333,1.8599999999999999,0.8,40.0,0.6744444444444445,2.04
800,0.665,2.66,7.66,-0.24423277206738536,1.0,0.02,4.0,-0.4558333333333333,1.81,0.36,36.0,-0.04027777777777781,1.9700000000000002,0.36,24.0,-0.04027777777777781,2.47,1.92,96.0,1.8663888888888884,1.4100000000000001
900,0.74,2.96,7.960000000000001,-0.28142243951362333,0.5,0.02,4.0,-0.5099999999999999,1.96,0.96,96.0,0.6388888888888888,1.52,0.06,4.0,-0.4611111111111111,2.92,1.92,96.0,1.8122222222222222,1.56
1000,0.32,1.28,6.28,-0.23749999651953102,1.0,0.2,40.0,0.013333333333333336,0.94,0.12,12.0,-0.08444444444444442,1.52,0.48,32.0,0.35555555555555557,1.6600000000000001,0.48,24.0,0.35555555555555557,2.16
1100,0.445,1.78,6.779999999999999,-0.23888268056760276,1.0,0.02,4.0,-0.29694444444444446,1.37,0.24,24.0,-0.028055555555555563,1.65,0.24,16.0,-0.028055555555555563,2.15,1.28,64.0,1.2430555555555556,1.6099999999999999
1200,0.5349999999999999,2.1399999999999997,7.14,0.23399897734644315,1.0,0.42,84.0,0.12694444444444444,1.15,0.76,76.0,0.5425,1.3099999999999998,0.48,32.0,0.2002777777777778,2.09,0.48,24.0,0.2002777777777778,2.59
1300,0.535,2.14,7.14,-0.16935255747535494,0.75,0.18,36.0,-0.16638888888888886,1.3900000000000001,0.36,36.0,0.053611111111111096,1.71,0.48,32.0,0.20027777777777778,2.09,1.12,56.00000000000001,0.9825,1.95
1400,0.33499999999999996,1.3399999999999999,6.34,-0.6309427833429535,1.0,0.02,4.0,-0.21749999999999997,1.15,0.36,36.0,0.1980555555555555,1.31,0.48,32.0,0.34472222222222226,1.69,0.48,24.0,0.34472222222222226,2.19
1500,0.62,2.48,7.48,-0.3417040347914495,1.0,0.02,4.0,-0.42333333333333334,1.72,0.6,60.0,0.28555555555555545,1.6400000000000001,1.3800000000000001,92.0,1.238888888888889,1.3599999999999999,0.48,24.0,0.13888888888888884,2.76
