episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.8900000000000001,3.5600000000000005,8.56,-0.24801106805727446,1.0,0.2,40.0,-0.3983333333333334,2.08,0.44,44.0,-0.10499999999999998,2.3400000000000003,1.08,72.00000000000001,0.6772222222222224,2.2,1.84,92.0,1.6061111111111108,1.9400000000000002
200,0.43500000000000005,1.7400000000000002,6.74,-0.41262312838911197,1.0,0.32,64.0,0.07694444444444444,1.05,0.0,0.0,-0.3141666666666666,1.87,0.54,36.00000000000001,0.3458333333333333,1.83,0.88,44.0,0.7613888888888889,1.9900000000000002
300,0.5800000000000001,2.3200000000000003,7.32,-0.07867730790101524,1.0,0.42,84.0,0.09444444444444439,1.2400000000000002,0.28,28.000000000000004,-0.07666666666666662,1.8800000000000001,1.1400000000000001,76.00000000000001,0.9744444444444447,1.52,0.48,24.0,0.1677777777777778,2.68
400,0.635,2.54,7.540000000000001,-0.022905981647021845,0.75,0.38,76.0,0.005833333333333322,1.3900000000000001,0.76,76.0,0.4702777777777778,1.51,0.36,24.0,-0.018611111111111123,2.41,1.04,52.0,0.8124999999999999,2.23
500,0.995,3.98,8.98,-0.08690770179365193,1.0,0.5,100.0,-0.10750000000000005,1.99,0.56,56.00000000000001,-0.034166666666666505,2.4299999999999997,1.32,88.0,0.8947222222222223,2.17,1.6,80.0,1.2369444444444446,2.3899999999999997
600,0.52,2.08,7.08,-0.23854961725697055,1.0,0.3,60.0,-0.008888888888888908,1.24,0.44,44.0,0.16222222222222224,1.6,1.26,84.0,1.1644444444444444,1.28,0.08,4.0,-0.27777777777777773,2.96
700,0.265,1.06,6.06,-0.15032679351897582,1.0,0.3,60.0,0.17527777777777775,0.73,0.24,24.0,0.10194444444444442,1.29,0.12,8.0,-0.044722222222222184,1.91,0.4,20.0,0.29750000000000004,2.13
800,0.38,1.52,6.5200000000000005,0.35021097293168857,1.0,0.38,76.0,0.18999999999999995,0.88,0.44,44.0,0.2633333333333333,1.32,0.30000000000000004,20.000000000000004,0.09222222222222226,1.96,0.4,20.0,0.21444444444444447,2.3600000000000003
900,0.40499999999999997,1.6199999999999999,6.62,-0.19931856817763638,1.0,0.06,12.0,-0.21916666666666668,1.25,0.0,0.0,-0.2925,1.81,0.12,8.0,-0.14583333333333334,2.19,1.44,72.0,1.4674999999999998,1.37
1000,0.45500000000000007,1.8200000000000003,6.82,0.33562114096895257,1.0,0.38,76.0,0.1358333333333333,1.0300000000000002,0.44,44.0,0.20916666666666667,1.4700000000000002,0.6000000000000001,40.00000000000001,0.4047222222222222,1.81,0.4,20.0,0.16027777777777777,2.5100000000000002
