episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.575,2.3,7.3,-0.18157405406864968,1.0,0.14,28.000000000000004,-0.24416666666666667,1.5099999999999998,0.32,32.0,-0.024166666666666697,1.8299999999999998,1.44,96.0,1.3447222222222222,1.21,0.4,20.0,0.07361111111111113,2.75
200,0.52,2.08,7.08,-0.22441651606644974,1.0,0.28,56.00000000000001,-0.03333333333333332,1.26,0.08,8.0,-0.2777777777777778,1.96,1.32,88.0,1.2377777777777779,1.22,0.4,20.0,0.11333333333333331,2.64
300,1.02,4.08,9.08,-0.35979180141586675,0.75,0.1,20.0,-0.6144444444444445,2.44,0.48,48.0,-0.14999999999999997,2.56,1.5,100.0,1.096666666666667,2.04,2.0,100.0,1.7077777777777776,2.04
400,0.62,2.48,7.48,-0.13372472210022668,1.0,0.34,68.0,-0.03222222222222221,1.4,0.2,20.0,-0.20333333333333342,2.04,0.18,12.0,-0.22777777777777772,2.56,1.76,88.0,1.7033333333333334,1.48
500,0.4,1.6,6.6,-0.48872180199276394,1.0,0.32,64.0,0.10222222222222226,0.98,0.72,72.0,0.591111111111111,1.08,0.0,0.0,-0.28888888888888886,2.3,0.56,28.000000000000004,0.3955555555555557,2.24
600,0.32,1.28,6.28,-0.3095238077699831,1.0,0.08,16.0,-0.1333333333333334,1.06,0.8,80.0,0.7466666666666667,0.84,0.0,0.0,-0.2311111111111111,2.14,0.4,20.0,0.2577777777777778,2.24
700,0.5800000000000001,2.3200000000000003,7.320000000000001,-0.23337679125157873,0.75,0.26,52.0,-0.10111111111111107,1.4000000000000001,0.84,84.0,0.6077777777777776,1.3200000000000003,0.18,12.0,-0.19888888888888892,2.4800000000000004,1.04,52.0,0.8522222222222222,2.12
800,0.345,1.38,6.38,-0.46743095086881126,1.0,0.34,68.0,0.1663888888888889,0.8499999999999999,0.64,64.0,0.5330555555555555,1.0499999999999998,0.0,0.0,-0.24916666666666665,2.19,0.4,20.0,0.23972222222222225,2.29
900,0.645,2.58,7.580000000000001,-0.13787194203203912,1.0,0.36,72.0,-0.02583333333333336,1.4300000000000002,0.2,20.0,-0.22138888888888886,2.09,0.18,12.0,-0.2458333333333333,2.6100000000000003,1.84,92.0,1.7830555555555558,1.45
1000,0.645,2.58,7.58,-0.22120455054223243,1.0,0.34,68.0,-0.05027777777777777,1.45,0.2,20.0,-0.22138888888888889,2.09,0.8400000000000001,56.00000000000001,0.5608333333333333,1.95,1.2,60.0,1.0008333333333332,2.09
1100,0.57,2.28,7.28,-0.12402142479471001,0.75,0.24,48.0,-0.11833333333333337,1.4,0.2,20.0,-0.16722222222222222,1.94,1.44,96.0,1.3483333333333332,1.2,0.4,20.0,0.07722222222222228,2.74
1200,0.585,2.34,7.34,-0.20199260737149705,1.0,0.32,64.0,-0.03138888888888885,1.3499999999999999,0.2,20.0,-0.17805555555555558,1.97,0.06,4.0,-0.34916666666666674,2.61,1.76,88.0,1.7286111111111109,1.41
