episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.465,1.86,5.930000000000001,-0.33275637975022465,1.0,0.1,20.0,-0.1602083333333333,0.72,72.0,0.40812499999999996,0.24,16.0,-0.03187500000000004,0.8,40.0,0.4814583333333333
400,0.545,2.18,6.090000000000001,-0.29042769605130236,1.0,0.16,32.0,-0.14854166666666666,0.72,72.0,0.3647916666666667,0.42000000000000004,28.000000000000004,0.08979166666666674,0.88,44.0,0.5114583333333333
600,0.9400000000000001,3.7600000000000002,6.880000000000001,-0.23000707609624294,0.75,0.26,52.0,-0.2708333333333333,0.52,52.0,-0.032500000000000036,1.1400000000000001,76.00000000000001,0.5358333333333334,1.84,92.0,1.1775000000000002
800,0.6599999999999999,2.6399999999999997,6.32,-0.26126126002169237,1.0,0.1,20.0,-0.26583333333333325,0.24,24.0,-0.1375000000000001,1.5,100.0,1.0174999999999998,0.8,40.0,0.37583333333333335
1000,0.605,2.42,6.21,-0.47924528058306115,1.0,0.48,96.0,0.11229166666666665,0.04,4.0,-0.29104166666666664,1.02,68.0,0.6072916666666666,0.88,44.0,0.4789583333333333
1200,0.425,1.7,5.85,-0.17759510501769138,0.75,0.14,28.000000000000004,-0.10187499999999998,0.04,4.0,-0.19354166666666675,1.44,96.0,1.0897916666666667,0.08,4.0,-0.156875
1400,0.525,2.1,6.050000000000001,-0.22648083526014462,1.0,0.38,76.0,0.06395833333333337,0.04,4.0,-0.2477083333333333,0.0,0.0,-0.284375,1.68,84.0,1.2556249999999998
1600,0.19,0.76,5.380000000000001,-0.1847419574843825,0.75,0.0,0.0,-0.10291666666666667,0.04,4.0,-0.06625,0.72,48.0,0.5570833333333334,0.0,0.0,-0.10291666666666667
1800,0.17500000000000002,0.7000000000000001,5.35,-0.23685580117808014,1.0,0.12,24.0,0.015208333333333317,0.04,4.0,-0.058124999999999996,0.54,36.00000000000001,0.4002083333333334,0.0,0.0,-0.09479166666666666
2000,0.19,0.76,5.380000000000001,-0.21274762884531073,0.75,0.12,24.0,0.007083333333333365,0.64,64.0,0.48374999999999996,0.0,0.0,-0.10291666666666667,0.0,0.0,-0.10291666666666667
2200,0.015,0.06,5.029999999999999,-0.28467148783632745,0.5,0.02,4.0,0.010208333333333333,0.04,4.0,0.028541666666666667,0.0,0.0,-0.008125,0.0,0.0,-0.008125
2400,0.07500000000000001,0.30000000000000004,5.15,-0.3831041126937136,1.0,0.1,20.0,0.05104166666666668,0.04,4.0,-0.003958333333333327,0.0,0.0,-0.040625,0.16,8.0,0.10604166666666667
2600,0.015,0.06,5.029999999999999,-0.28467148783632745,0.5,0.02,4.0,0.010208333333333333,0.04,4.0,0.028541666666666667,0.0,0.0,-0.008125,0.0,0.0,-0.008125
2800,0.03,0.12,5.0600000000000005,-0.28467151034152094,0.5,0.04,8.0,0.020416666666666666,0.08,8.0,0.05708333333333333,0.0,0.0,-0.01625,0.0,0.0,-0.01625
3000,0.09999999999999999,0.39999999999999997,5.199999999999999,-0.19637461801918543,0.75,0.04,8.0,-0.01750000000000002,0.36,36.0,0.2758333333333333,0.0,0.0,-0.05416666666666666,0.0,0.0,-0.05416666666666666
3200,0.225,0.9,5.449999999999999,-0.4065323094153195,1.0,0.46,92.0,0.2997916666666666,0.04,4.0,-0.08520833333333334,0.0,0.0,-0.121875,0.4,20.0,0.24479166666666669
3400,0.15000000000000002,0.6000000000000001,5.300000000000001,-0.1963746194649556,0.75,0.02,4.0,-0.06291666666666668,0.04,4.0,-0.04458333333333333,0.54,36.00000000000001,0.41375,0.0,0.0,-0.08125
3600,0.01,0.04,5.02,-0.17333329578666756,0.5,0.0,0.0,-0.005416666666666666,0.04,4.0,0.031249999999999997,0.0,0.0,-0.005416666666666666,0.0,0.0,-0.005416666666666666
3800,0.01,0.04,5.02,-0.17333329578666756,0.5,0.0,0.0,-0.005416666666666666,0.04,4.0,0.031249999999999997,0.0,0.0,-0.005416666666666666,0.0,0.0,-0.005416666666666666
4000,0.075,0.3,5.15,-0.22648082939941006,0.75,0.02,4.0,-0.02229166666666666,0.04,4.0,-0.00395833333333334,0.24,16.0,0.17937499999999998,0.0,0.0,-0.040624999999999994
4200,0.01,0.04,5.02,-0.17333329578666756,0.5,0.0,0.0,-0.005416666666666666,0.04,4.0,0.031249999999999997,0.0,0.0,-0.005416666666666666,0.0,0.0,-0.005416666666666666
4400,0.03,0.12,5.06,-0.28467151034152094,0.5,0.0,0.0,-0.016249999999999997,0.04,4.0,0.020416666666666666,0.0,0.0,-0.016249999999999997,0.08,4.0,0.05708333333333333
4600,0.24,0.96,5.48,-0.173333331768889,0.5,0.0,0.0,-0.12999999999999998,0.96,96.0,0.7500000000000001,0.0,0.0,-0.12999999999999998,0.0,0.0,-0.12999999999999998
4800,0.01,0.04,5.02,-0.17333329578666756,0.5,0.0,0.0,-0.005416666666666666,0.04,4.0,0.031249999999999997,0.0,0.0,-0.005416666666666666,0.0,0.0,-0.005416666666666666
