episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.64,2.56,7.56,-0.13013698543054497,1.0,0.4,80.0,0.026666666666666686,1.38,0.48,48.0,0.12444444444444447,1.8,0.24,16.0,-0.1688888888888888,2.54,1.44,72.0,1.2977777777777777,1.84
200,0.5,2.0,7.0,-0.6959314742476699,1.0,0.0,0.0,-0.3611111111111111,1.5,0.64,64.0,0.4211111111111111,1.3599999999999999,0.72,48.0,0.5188888888888887,1.78,0.64,32.0,0.4211111111111111,2.36
300,0.47000000000000003,1.8800000000000001,6.88,-0.2311792123809977,1.0,0.12,24.0,-0.19277777777777774,1.32,0.96,96.0,0.833888888888889,0.9800000000000001,0.24,16.0,-0.04611111111111117,2.2,0.56,28.000000000000004,0.3450000000000001,2.38
400,0.6599999999999999,2.6399999999999997,7.64,-0.19999999906493482,1.0,0.18,36.0,-0.2566666666666666,1.64,0.24,24.0,-0.18333333333333324,2.08,0.78,52.0,0.4766666666666666,2.04,1.44,72.0,1.2833333333333334,1.88
500,0.425,1.7,6.699999999999999,-0.2696377029269972,1.0,0.44,88.0,0.23083333333333333,0.9099999999999999,0.24,24.0,-0.013611111111111105,1.6099999999999999,0.06,4.0,-0.23361111111111105,2.29,0.96,48.0,0.8663888888888888,1.8900000000000001
600,0.43499999999999994,1.7399999999999998,6.739999999999999,-0.399787909141309,1.0,0.0,0.0,-0.3141666666666666,1.3699999999999999,0.36,36.0,0.12583333333333327,1.5099999999999998,0.8999999999999999,60.0,0.7858333333333332,1.47,0.48,24.0,0.2725,2.3899999999999997
700,0.655,2.62,7.62,-0.132121706335381,1.0,0.24,48.0,-0.17972222222222223,1.57,0.32,32.0,-0.08194444444444438,1.99,1.5,100.0,1.360277777777778,1.31,0.56,28.000000000000004,0.21138888888888896,2.75
800,0.785,3.14,8.14,-0.26745348978539063,1.0,0.16,32.0,-0.371388888888889,1.9100000000000001,0.24,24.0,-0.2736111111111112,2.33,1.1400000000000001,76.00000000000001,0.8263888888888891,1.93,1.6,80.0,1.388611111111111,1.97
900,0.5050000000000001,2.0200000000000005,7.0200000000000005,-0.44020142459726186,0.75,0.06,12.0,-0.2913888888888889,1.4500000000000002,0.56,56.00000000000001,0.31972222222222224,1.4500000000000002,0.8400000000000001,56.00000000000001,0.6619444444444446,1.6700000000000002,0.56,28.000000000000004,0.31972222222222224,2.45
1000,0.345,1.38,6.380000000000001,-0.1902614955560742,1.0,0.06,12.0,-0.1758333333333333,1.13,0.24,24.0,0.04416666666666669,1.45,0.12,8.0,-0.1025,2.07,0.96,48.0,0.9241666666666667,1.73
1100,0.52,2.08,7.08,-0.13084112054415242,1.0,0.38,76.0,0.08888888888888893,1.1600000000000001,0.24,24.0,-0.08222222222222227,1.8,0.18,12.0,-0.15555555555555556,2.3600000000000003,1.28,64.0,1.1888888888888889,1.76
1200,0.27999999999999997,1.1199999999999999,6.119999999999999,-0.29836065382209087,1.0,0.0,0.0,-0.2022222222222222,1.06,0.24,24.0,0.09111111111111109,1.3199999999999998,0.72,48.0,0.6777777777777777,1.3399999999999999,0.16,8.0,-0.006666666666666675,2.4
1300,0.245,0.98,5.9799999999999995,-0.20415982247675135,1.0,0.06,12.0,-0.10361111111111113,0.9299999999999999,0.24,24.0,0.11638888888888889,1.25,0.12,8.0,-0.03027777777777779,1.8699999999999999,0.56,28.000000000000004,0.5075000000000002,1.93
1400,0.22499999999999998,0.8999999999999999,5.8999999999999995,-0.2102161071664843,0.75,0.06,12.0,-0.08916666666666664,0.8899999999999999,0.24,24.0,0.13083333333333336,1.21,0.12,8.0,-0.015833333333333352,1.8299999999999998,0.48,24.0,0.4241666666666667,1.97
1500,0.605,2.42,7.42,-0.11491442453574297,1.0,0.48,96.0,0.14972222222222215,1.23,0.24,24.0,-0.14361111111111113,1.97,1.3800000000000001,92.0,1.2497222222222224,1.3299999999999998,0.32,16.0,-0.04583333333333335,2.8899999999999997
1600,0.41000000000000003,1.6400000000000001,6.64,-0.23436586661492775,1.0,0.06,12.0,-0.2227777777777778,1.26,0.24,24.0,-0.0027777777777777263,1.58,1.02,68.0,0.9505555555555556,1.3,0.32,16.0,0.09500000000000004,2.5
1700,0.45,1.8,6.8,-0.23760177481296574,1.0,0.48,96.0,0.26166666666666666,0.92,0.88,88.0,0.7505555555555554,1.02,0.12,8.0,-0.17833333333333326,2.28,0.32,16.0,0.06611111111111112,2.58
1800,0.35000000000000003,1.4000000000000001,6.4,-0.41570141242179837,1.0,0.06,12.0,-0.17944444444444443,1.1400000000000001,0.24,24.0,0.04055555555555554,1.46,0.54,36.00000000000001,0.4072222222222223,1.6600000000000001,0.56,28.000000000000004,0.43166666666666675,2.14
1900,0.41500000000000004,1.6600000000000001,6.66,-0.2745031981851762,1.0,0.06,12.0,-0.22638888888888886,1.27,0.92,92.0,0.8247222222222224,0.91,0.12,8.0,-0.15305555555555553,2.21,0.56,28.000000000000004,0.3847222222222223,2.27
