episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.845,3.38,11.760000000000002,-0.238175961523712,1.0,0.36,72.0,-0.2554166666666666,1.0,100.0,0.9179166666666666,0.18,12.0,-0.5854166666666668,1.84,92.0,2.4579166666666667
400,0.42,1.68,8.36,0.285198557504985,1.0,0.5,100.0,0.4616666666666667,0.44,44.0,0.35166666666666674,0.42000000000000004,28.000000000000004,0.3150000000000001,0.32,16.0,0.13166666666666663
600,0.63,2.52,10.040000000000001,-0.12018946042378476,1.0,0.46,92.0,0.16083333333333327,0.28,28.000000000000004,-0.16916666666666674,1.1400000000000001,76.00000000000001,1.4075000000000002,0.64,32.0,0.49083333333333323
800,0.64,2.56,10.120000000000001,-0.36787564660527794,1.0,0.12,24.0,-0.47333333333333344,0.64,64.0,0.47999999999999976,1.08,72.00000000000001,1.2866666666666668,0.72,36.0,0.6266666666666667
1000,0.635,2.54,10.08,-0.08318443466356107,0.75,0.32,64.0,-0.10125000000000015,0.28,28.000000000000004,-0.17458333333333326,0.42000000000000004,28.000000000000004,0.0820833333333334,1.52,76.0,2.09875
1200,0.5449999999999999,2.1799999999999997,9.36,-0.5579668739353967,1.0,0.1,20.0,-0.40708333333333346,0.64,64.0,0.5829166666666665,0.72,48.0,0.7295833333333334,0.72,36.0,0.7295833333333334
1400,0.38,1.52,8.04,-0.08990825568083483,1.0,0.3,60.0,0.13833333333333336,0.32,32.0,0.1750000000000001,0.18,12.0,-0.08166666666666661,0.72,36.0,0.9083333333333334
1600,0.45500000000000007,1.8200000000000003,8.64,-0.07777097208410888,1.0,0.24,48.0,-0.052916666666666674,0.4,40.0,0.24041666666666678,0.54,36.00000000000001,0.49708333333333343,0.64,32.0,0.6804166666666667
1800,0.32500000000000007,1.3000000000000003,7.6,-0.32201175494916523,1.0,0.16,32.0,-0.058749999999999955,0.52,52.0,0.6012500000000001,0.54,36.00000000000001,0.6379166666666667,0.08,4.0,-0.20541666666666666
2000,0.32,1.28,7.56,-0.20547945081628827,1.0,0.08,16.0,-0.19999999999999996,0.24,24.0,0.0933333333333333,0.72,48.0,0.9733333333333333,0.24,12.0,0.09333333333333332
2200,0.665,2.66,10.32,-0.33758274008085354,1.0,0.46,92.0,0.12291666666666667,0.08,8.0,-0.57375,1.32,88.0,1.6995833333333332,0.8,40.0,0.7462500000000001
2400,0.93,3.72,12.440000000000001,-0.3548629359272115,0.75,0.46,92.0,-0.1641666666666665,0.12,12.0,-0.7875000000000001,1.3800000000000001,92.0,1.5225,1.76,88.0,2.2191666666666667
2600,0.27,1.08,7.16,0.3767705403622533,1.0,0.22,44.0,0.11083333333333338,0.24,24.0,0.14749999999999996,0.30000000000000004,20.000000000000004,0.2575000000000002,0.32,16.0,0.2941666666666667
2800,0.24499999999999997,0.9799999999999999,6.959999999999999,-0.25288135389361677,0.75,0.48,96.0,0.6145833333333333,0.36,36.0,0.3945833333333333,0.06,4.0,-0.15541666666666668,0.08,4.0,-0.11875000000000002
3000,0.085,0.34,5.68,-0.33535659604725954,1.0,0.2,40.0,0.2745833333333334,0.08,8.0,0.054583333333333324,0.06,4.0,0.01791666666666665,0.0,0.0,-0.09208333333333334
3200,0.415,1.66,8.32,-0.2105464260965566,1.0,0.46,92.0,0.39375000000000004,0.84,84.0,1.0904166666666666,0.12,8.0,-0.2295833333333334,0.24,12.0,-0.009583333333333381
3400,0.825,3.3,11.599999999999998,-0.2565445021393453,1.0,0.46,92.0,-0.05041666666666677,0.8,80.0,0.5729166666666667,0.12,8.0,-0.6737500000000001,1.92,96.0,2.6262499999999998
3600,0.13999999999999999,0.5599999999999999,6.119999999999999,-0.08196721098629411,0.75,0.06,12.0,-0.04166666666666669,0.36,36.0,0.5083333333333333,0.06,4.0,-0.04166666666666669,0.08,4.0,-0.005000000000000011
3800,0.30500000000000005,1.2200000000000002,7.44,-0.38582676874367094,0.75,0.44,88.0,0.47625000000000006,0.28,28.000000000000004,0.1829166666666667,0.42000000000000004,28.000000000000004,0.43958333333333344,0.08,4.0,-0.18375000000000002
4000,0.72,2.88,10.760000000000002,-0.45918367198042476,1.0,0.18,36.0,-0.44999999999999984,0.84,84.0,0.7599999999999999,0.8999999999999999,60.0,0.8699999999999999,0.96,48.0,0.9800000000000002
4200,0.42,1.68,8.36,-0.14450866919709981,1.0,0.18,36.0,-0.125,0.72,72.0,0.865,0.54,36.00000000000001,0.535,0.24,12.0,-0.015000000000000048
4400,0.51,2.04,9.079999999999998,-0.168326220293034,1.0,0.14,28.000000000000004,-0.2958333333333334,0.4,40.0,0.18083333333333343,1.26,84.0,1.7574999999999998,0.24,12.0,-0.1125
4600,0.16499999999999998,0.6599999999999999,6.32,-0.37142856857884965,1.0,0.24,48.0,0.26125,0.36,36.0,0.48124999999999996,0.06,4.0,-0.06875,0.0,0.0,-0.17874999999999996
4800,0.335,1.34,7.680000000000001,-0.24080729804314682,1.0,0.28,56.00000000000001,0.1504166666666667,0.04,4.0,-0.2895833333333333,1.02,68.0,1.507083333333333,0.0,0.0,-0.36291666666666667
5000,0.155,0.62,6.239999999999999,-0.24861196607238223,0.75,0.46,92.0,0.6754166666666666,0.16,16.0,0.12541666666666662,0.0,0.0,-0.16791666666666666,0.0,0.0,-0.16791666666666666
5200,0.38,1.52,8.040000000000001,-0.3648449027785716,1.0,0.44,88.0,0.3950000000000001,0.84,84.0,1.1283333333333332,0.24,16.0,0.028333333333333405,0.0,0.0,-0.4116666666666667
5400,0.235,0.94,6.88,-0.19805510441642382,0.75,0.1,20.0,-0.07125000000000001,0.84,84.0,1.2854166666666669,0.0,0.0,-0.25458333333333333,0.0,0.0,-0.25458333333333333
5600,0.235,0.94,6.88,-0.19805510441642382,0.75,0.1,20.0,-0.07125000000000001,0.84,84.0,1.2854166666666669,0.0,0.0,-0.25458333333333333,0.0,0.0,-0.25458333333333333
5800,0.15000000000000002,0.6000000000000001,6.200000000000001,-0.18804242871200483,0.75,0.04,8.0,-0.08916666666666667,0.56,56.00000000000001,0.8641666666666669,0.0,0.0,-0.1625,0.0,0.0,-0.1625
6000,0.245,0.98,6.959999999999999,-0.20823798532207527,0.75,0.14,28.000000000000004,-0.00874999999999998,0.84,84.0,1.2745833333333334,0.0,0.0,-0.26541666666666663,0.0,0.0,-0.26541666666666663
6200,0.245,0.98,6.959999999999999,-0.20823798532207527,0.75,0.14,28.000000000000004,-0.00874999999999998,0.84,84.0,1.2745833333333334,0.0,0.0,-0.26541666666666663,0.0,0.0,-0.26541666666666663
6400,0.245,0.98,6.959999999999999,-0.20823798532207527,0.75,0.14,28.000000000000004,-0.00874999999999998,0.84,84.0,1.2745833333333334,0.0,0.0,-0.26541666666666663,0.0,0.0,-0.26541666666666663
6600,0.245,0.98,6.959999999999999,-0.20823798532207527,0.75,0.14,28.000000000000004,-0.00874999999999998,0.84,84.0,1.2745833333333334,0.0,0.0,-0.26541666666666663,0.0,0.0,-0.26541666666666663
6800,0.245,0.98,6.959999999999999,-0.20823798532207527,0.75,0.14,28.000000000000004,-0.00874999999999998,0.84,84.0,1.2745833333333334,0.0,0.0,-0.26541666666666663,0.0,0.0,-0.26541666666666663
7000,0.575,2.3,9.6,-0.3330363102697065,1.0,0.1,20.0,-0.43958333333333344,0.84,84.0,0.9170833333333333,0.0,0.0,-0.6229166666666667,1.36,68.0,1.8704166666666666
7200,0.475,1.9,8.8,-0.4131816649743605,1.0,0.1,20.0,-0.33124999999999993,0.84,84.0,1.0254166666666666,0.96,64.0,1.2454166666666668,0.0,0.0,-0.5145833333333332
7400,0.235,0.94,6.88,-0.19805510441642382,0.75,0.1,20.0,-0.07125000000000001,0.84,84.0,1.2854166666666669,0.0,0.0,-0.25458333333333333,0.0,0.0,-0.25458333333333333
7600,0.235,0.94,6.88,-0.19805510441642382,0.75,0.1,20.0,-0.07125000000000001,0.84,84.0,1.2854166666666669,0.0,0.0,-0.25458333333333333,0.0,0.0,-0.25458333333333333
7800,0.235,0.94,6.88,-0.19805510441642382,0.75,0.1,20.0,-0.07125000000000001,0.84,84.0,1.2854166666666669,0.0,0.0,-0.25458333333333333,0.0,0.0,-0.25458333333333333
8000,0.235,0.94,6.88,-0.19805510441642382,0.75,0.1,20.0,-0.07125000000000001,0.84,84.0,1.2854166666666669,0.0,0.0,-0.25458333333333333,0.0,0.0,-0.25458333333333333
8200,0.235,0.94,6.88,-0.19805510441642382,0.75,0.1,20.0,-0.07125000000000001,0.84,84.0,1.2854166666666669,0.0,0.0,-0.25458333333333333,0.0,0.0,-0.25458333333333333
8400,0.255,1.02,7.040000000000001,-0.19586410550367095,0.75,0.1,20.0,-0.09291666666666668,0.92,92.0,1.4104166666666669,0.0,0.0,-0.27625,0.0,0.0,-0.27625
8600,0.465,1.86,8.719999999999999,-0.4258541727995597,1.0,0.1,20.0,-0.3204166666666668,0.92,92.0,1.1829166666666668,0.8400000000000001,56.00000000000001,1.0362500000000001,0.0,0.0,-0.5037500000000001
8800,0.195,0.78,6.56,-0.204024143706375,0.75,0.1,20.0,-0.027916666666666697,0.68,68.0,1.0354166666666667,0.0,0.0,-0.21125,0.0,0.0,-0.21125
9000,0.255,1.02,7.040000000000001,-0.19586410550367095,0.75,0.1,20.0,-0.09291666666666668,0.92,92.0,1.4104166666666669,0.0,0.0,-0.27625,0.0,0.0,-0.27625
9200,0.255,1.02,7.040000000000001,-0.19586410550367095,0.75,0.1,20.0,-0.09291666666666668,0.92,92.0,1.4104166666666669,0.0,0.0,-0.27625,0.0,0.0,-0.27625
9400,0.36,1.44,7.880000000000001,-0.3007712072230555,1.0,0.1,20.0,-0.2066666666666667,0.92,92.0,1.2966666666666669,0.42000000000000004,28.000000000000004,0.38,0.0,0.0,-0.39
9600,0.035,0.14,5.279999999999999,-0.2607449770034729,0.75,0.1,20.0,0.1454166666666667,0.04,4.0,0.03541666666666665,0.0,0.0,-0.03791666666666667,0.0,0.0,-0.03791666666666667
9800,0.36,1.44,7.880000000000001,-0.3188010888402171,0.75,0.14,28.000000000000004,-0.13333333333333336,0.88,88.0,1.2233333333333336,0.42000000000000004,28.000000000000004,0.3800000000000001,0.0,0.0,-0.39
10000,0.255,1.02,7.040000000000001,-0.17741503804501035,0.75,0.02,4.0,-0.23958333333333331,1.0,100.0,1.5570833333333334,0.0,0.0,-0.27625,0.0,0.0,-0.27625
10200,0.015,0.06,5.119999999999999,-0.28467151034152094,0.5,0.02,4.0,0.020416666666666666,0.04,4.0,0.05708333333333333,0.0,0.0,-0.01625,0.0,0.0,-0.01625
10400,0.255,1.02,7.040000000000001,-0.17741503804501035,0.75,0.02,4.0,-0.23958333333333331,1.0,100.0,1.5570833333333334,0.0,0.0,-0.27625,0.0,0.0,-0.27625
10600,0.615,2.46,9.92,-0.33755541414183377,1.0,0.02,4.0,-0.6295833333333334,1.0,100.0,1.1670833333333333,0.0,0.0,-0.66625,1.44,72.0,1.97375
10800,0.255,1.02,7.040000000000001,-0.17741503804501035,0.75,0.02,4.0,-0.23958333333333331,1.0,100.0,1.5570833333333334,0.0,0.0,-0.27625,0.0,0.0,-0.27625
11000,0.255,1.02,7.040000000000001,-0.17741503804501035,0.75,0.02,4.0,-0.23958333333333331,1.0,100.0,1.5570833333333334,0.0,0.0,-0.27625,0.0,0.0,-0.27625
11200,0.255,1.02,7.040000000000001,-0.17741503804501035,0.75,0.02,4.0,-0.23958333333333331,1.0,100.0,1.5570833333333334,0.0,0.0,-0.27625,0.0,0.0,-0.27625
11400,0.255,1.02,7.040000000000001,-0.17741503804501035,0.75,0.02,4.0,-0.23958333333333331,1.0,100.0,1.5570833333333334,0.0,0.0,-0.27625,0.0,0.0,-0.27625
11600,0.24000000000000002,0.9600000000000001,6.92,-0.21546961225237315,0.75,0.16,32.0,0.03333333333333327,0.8,80.0,1.206666666666667,0.0,0.0,-0.26,0.0,0.0,-0.26
11800,0.255,1.02,7.040000000000001,-0.17741503804501035,0.75,0.02,4.0,-0.23958333333333331,1.0,100.0,1.5570833333333334,0.0,0.0,-0.27625,0.0,0.0,-0.27625
12000,0.255,1.02,7.040000000000001,-0.17741503804501035,0.75,0.02,4.0,-0.23958333333333331,1.0,100.0,1.5570833333333334,0.0,0.0,-0.27625,0.0,0.0,-0.27625
12200,0.255,1.02,7.040000000000001,-0.17741503804501035,0.75,0.02,4.0,-0.23958333333333331,1.0,100.0,1.5570833333333334,0.0,0.0,-0.27625,0.0,0.0,-0.27625
