state_action,q_value
"((2.0,), 0.0)",41.02604938872451
"((2.0,), 0.04)",40.965654489825674
"((2.0,), 0.08)",40.96811010947646
"((2.0,), 0.12)",40.96265531395105
"((2.0,), 0.16)",40.962285478165896
"((2.0,), 0.2)",40.96248589759471
"((2.0,), 0.24)",40.96608987484356
"((2.0,), 0.28)",40.96772329767427
"((2.0,), 0.32)",40.95931803704778
"((2.0,), 0.36)",40.95647292157884
"((2.0,), 0.4)",40.966509549699744
"((2.0,), 0.44)",40.95858736170526
"((2.0,), 0.48)",40.93853598994166
"((2.0,), 0.52)",40.95788699193293
"((2.0,), 0.56)",40.94822365348555
"((2.0,), 0.6)",40.92466522772401
"((2.0,), 0.64)",40.94363755908899
"((2.0,), 0.68)",40.96286428828715
"((2.0,), 0.72)",40.95066700716425
"((2.0,), 0.76)",40.9415221902055
"((2.0,), 0.8)",40.95455378551715
"((2.0,), 0.84)",40.95619433549523
"((2.0,), 0.88)",40.94372971621571
"((2.0,), 0.92)",40.95272595334579
"((2.0,), 0.96)",40.902973671147905
"((2.0,), 1.0)",40.94296584366703
