episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.68,2.72,11.8,-0.27800829739157384,0.75,0.28,56.00000000000001,-0.2605555555555556,2.6000000000000005,0.8,80.0,0.8516666666666667,2.58,0.8400000000000001,56.00000000000001,0.9372222222222225,3.04,0.8,40.0,0.8516666666666667,3.58
200,0.89,3.56,13.900000000000002,-0.46593734385488705,1.0,0.1,20.0,-0.9109722222222219,3.515,1.0,100.0,1.0140277777777778,3.115,1.02,68.0,1.056805555555556,3.595,1.44,72.0,1.955138888888889,3.6750000000000003
300,0.6449999999999999,2.5799999999999996,11.45,-0.06511740445628189,1.0,0.42,84.0,0.08312500000000003,2.3375,0.52,52.0,0.2970138888888891,2.7375,1.32,88.0,2.0081249999999997,2.4375,0.32,16.0,-0.1307638888888889,3.9375
400,0.33,1.32,8.3,-0.11475409665185676,1.0,0.5,100.0,0.6523611111111111,1.155,0.24,24.0,0.09624999999999995,1.915,0.42000000000000004,28.000000000000004,0.48125000000000007,2.2350000000000003,0.16,8.0,-0.07486111111111111,2.995
500,0.5850000000000001,2.3400000000000003,10.850000000000001,-0.291458760593861,1.0,0.42,84.0,0.1589583333333333,2.1275000000000004,0.68,68.0,0.7150694444444445,2.3675,0.12,8.0,-0.4827083333333334,3.4275,1.12,56.00000000000001,1.656180555555556,2.9275
600,0.5449999999999999,2.1799999999999997,10.45,-0.0822136182586497,1.0,0.3,60.0,-0.047152777777777724,2.1075,0.32,32.0,-0.004375000000000004,2.5874999999999995,1.32,88.0,2.134513888888889,2.0874999999999995,0.24,12.0,-0.175486111111111,3.6674999999999995
700,0.56,2.24,10.600000000000001,-0.2391681103663028,1.0,0.1,20.0,-0.4938888888888888,2.3600000000000003,0.68,68.0,0.7466666666666668,2.2800000000000002,1.3800000000000001,92.0,2.2438888888888893,2.08,0.08,4.0,-0.5366666666666666,3.88
800,0.435,1.74,9.35,-0.1453362250286525,0.75,0.24,48.0,-0.03645833333333333,1.7825,0.12,12.0,-0.29312499999999997,2.4025,0.18,12.0,-0.16479166666666667,2.8425000000000002,1.2,60.0,2.0168749999999998,2.3225
900,0.4,1.6,9.0,-0.39156626398243555,1.0,0.0,0.0,-0.5055555555555555,1.9000000000000001,0.04,4.0,-0.41999999999999993,2.3600000000000003,0.8400000000000001,56.00000000000001,1.2911111111111115,2.06,0.72,36.0,1.0344444444444443,2.68
1000,0.5800000000000001,2.3200000000000003,10.8,-0.07952622579494939,1.0,0.3,60.0,-0.09138888888888902,2.2300000000000004,0.88,88.0,1.1491666666666667,2.1500000000000004,0.42000000000000004,28.000000000000004,0.16527777777777788,3.1100000000000003,0.72,36.0,0.8069444444444445,3.3100000000000005
