episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.18000000000000002,0.7200000000000001,6.44,-0.16943521361574376,1.0,0.38,76.0,0.5016666666666667,0.12,12.0,0.025,0.06,4.0,-0.085,0.16,8.0,0.09833333333333333
400,0.835,3.34,11.68,-0.12928557695646714,1.0,0.34,68.0,-0.28124999999999994,0.72,72.0,0.41541666666666666,0.6000000000000001,40.00000000000001,0.19541666666666674,1.68,84.0,2.1754166666666666
600,0.47000000000000003,1.8800000000000001,8.760000000000002,-0.40999057333460054,1.0,0.5,100.0,0.4075,0.76,76.0,0.8841666666666667,0.54,36.00000000000001,0.4808333333333334,0.08,4.0,-0.3625
800,0.35,1.4,7.799999999999999,-0.24822694953744007,1.0,0.3,60.0,0.17083333333333325,0.0,0.0,-0.37916666666666665,0.06,4.0,-0.2691666666666668,1.04,52.0,1.5274999999999999
1000,0.175,0.7,6.3999999999999995,-0.12896691241760938,1.0,0.06,12.0,-0.07958333333333337,0.44,44.0,0.6170833333333332,0.12,8.0,0.030416666666666668,0.08,4.0,-0.042916666666666686
1200,0.41000000000000003,1.6400000000000001,8.28,-0.3375554138029977,1.0,0.02,4.0,-0.40750000000000003,0.0,0.0,-0.44416666666666665,0.66,44.0,0.7658333333333334,0.96,48.0,1.3158333333333334
1400,0.14,0.56,6.12,-0.38075313460898763,1.0,0.06,12.0,-0.04166666666666667,0.2,20.0,0.21500000000000002,0.30000000000000004,20.000000000000004,0.39833333333333343,0.0,0.0,-0.15166666666666667
1600,0.30000000000000004,1.2000000000000002,7.4,-0.23867808966559734,1.0,0.22,44.0,0.07833333333333342,0.92,92.0,1.361666666666667,0.06,4.0,-0.215,0.0,0.0,-0.325
1800,0.175,0.7,6.4,-0.20041972415424203,1.0,0.12,24.0,0.030416666666666634,0.2,20.0,0.17708333333333334,0.06,4.0,-0.07958333333333334,0.32,16.0,0.3970833333333333
2000,0.39,1.56,8.12,0.019498608334820422,1.0,0.28,56.00000000000001,0.09083333333333338,0.24,24.0,0.01749999999999996,0.72,48.0,0.8975,0.32,16.0,0.16416666666666668
