episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.55,2.2,10.5,-0.32571428500592625,1.0,0.04,8.0,-0.6095833333333334,2.3850000000000002,0.24,24.0,-0.18180555555555558,2.6850000000000005,1.2000000000000002,80.00000000000001,1.8715277777777783,2.225,0.72,36.0,0.8448611111111111,3.205
200,0.845,3.38,13.45,-0.22476403735090145,1.0,0.18,36.0,-0.6829861111111112,3.2775,0.8,80.0,0.6431250000000001,3.1574999999999998,0.48,32.0,-0.04131944444444435,3.9775,1.92,96.0,3.038680555555555,3.0375
300,0.76,3.04,12.600000000000001,-0.37282780354974254,1.0,0.02,4.0,-0.9177777777777778,3.14,0.52,52.0,0.15166666666666678,3.14,0.8999999999999999,60.0,0.9644444444444442,3.2600000000000002,1.6,80.0,2.4616666666666673,3.06
400,0.42500000000000004,1.7000000000000002,9.25,-0.3482401644830133,0.75,0.44,88.0,0.4039583333333333,1.5475000000000003,0.4,40.0,0.3184027777777779,2.0875000000000004,0.06,4.0,-0.40881944444444446,2.9275,0.8,40.0,1.1739583333333334,2.6875
500,0.705,2.82,12.049999999999999,-0.250491307245285,1.0,0.04,8.0,-0.805486111111111,2.9274999999999998,0.2,20.0,-0.4632638888888889,3.2675,0.66,44.0,0.5206250000000001,3.3074999999999997,1.92,96.0,3.2156249999999997,2.5475
600,0.76,3.04,12.6,-0.1421508030980272,1.0,0.28,56.00000000000001,-0.3616666666666667,2.88,0.24,24.0,-0.4472222222222221,3.42,0.6000000000000001,40.00000000000001,0.322777777777778,3.56,1.92,96.0,3.146111111111111,2.74
700,0.6449999999999999,2.5799999999999996,11.45,-0.001963093026626783,1.0,0.38,76.0,-0.002430555555555547,2.3775,0.96,96.0,1.2381250000000001,2.2975,0.8400000000000001,56.00000000000001,0.9814583333333337,2.9174999999999995,0.4,20.0,0.04034722222222234,3.8575
800,1.035,4.14,15.349999999999998,-0.14643043210728313,0.75,0.42,84.0,-0.40979166666666667,3.7024999999999997,0.96,96.0,0.7452083333333331,3.6624999999999996,0.8400000000000001,56.00000000000001,0.488541666666667,4.2825,1.92,96.0,2.798541666666666,3.7024999999999997
900,0.8599999999999999,3.4399999999999995,13.6,-0.23245331575413197,0.75,0.38,76.0,-0.27416666666666684,3.13,0.96,96.0,0.9663888888888889,3.05,0.18,12.0,-0.7019444444444443,4.33,1.92,96.0,3.019722222222222,3.09
1000,0.38,1.52,8.8,-0.3648449029513732,0.75,0.0,0.0,-0.4802777777777778,1.83,0.68,68.0,0.9741666666666668,1.65,0.8400000000000001,56.00000000000001,1.316388888888889,1.99,0.0,0.0,-0.4802777777777778,3.33
