episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.755,3.02,6.51,-0.4287674349741404,1.0,0.02,4.0,-0.390625,1.6125,0.92,92.0,0.43437500000000007,1.2125,1.44,96.0,0.9110416666666667,1.1925000000000001,0.64,32.0,0.17770833333333336,2.4924999999999997
200,0.79,3.16,6.58,-0.07778881079553357,1.0,0.36,72.0,-0.0979166666666667,1.3250000000000002,0.36,36.0,-0.0979166666666667,1.8250000000000002,0.6000000000000001,40.00000000000001,0.1220833333333334,2.085,1.84,92.0,1.25875,1.345
300,0.635,2.54,6.27,-0.25998492689074904,1.0,0.14,28.000000000000004,-0.215625,1.3125,0.88,88.0,0.4627083333333334,1.0725,0.24,16.0,-0.12395833333333327,2.2125,1.28,64.0,0.829375,1.6724999999999999
400,0.48,1.92,5.96,-0.1970588224731833,0.75,0.04,8.0,-0.22333333333333336,1.18,0.24,24.0,-0.04000000000000001,1.48,0.12,8.0,-0.15000000000000005,2.0999999999999996,1.52,76.0,1.1333333333333333,1.2
500,0.575,2.3,6.1499999999999995,-0.20875021098829882,1.0,0.08,16.0,-0.238125,1.2825,0.48,48.0,0.12854166666666667,1.3824999999999998,0.06,4.0,-0.25645833333333334,2.3024999999999998,1.68,84.0,1.2285416666666666,1.1825
600,0.52,2.08,6.040000000000001,-0.23217922456352857,1.0,0.1,20.0,-0.18999999999999992,1.1800000000000002,0.12,12.0,-0.17166666666666666,1.6600000000000001,0.66,44.0,0.3233333333333333,1.62,1.2,60.0,0.8183333333333331,1.58
700,0.525,2.1,6.05,-0.24240248720662083,1.0,0.08,16.0,-0.21104166666666663,1.2075,0.28,28.000000000000004,-0.027708333333333304,1.5075,1.26,84.0,0.8706250000000001,1.0275,0.48,24.0,0.15562499999999996,2.3075
800,0.5700000000000001,2.2800000000000002,6.140000000000001,-0.36522301016384273,0.75,0.08,16.0,-0.23541666666666664,1.2750000000000001,0.92,92.0,0.5345833333333334,0.935,0.24,16.0,-0.08874999999999998,2.115,1.04,52.0,0.6445833333333333,1.815
900,0.525,2.1,6.05,-0.18104628713529936,0.75,0.16,32.0,-0.13770833333333338,1.1275,0.32,32.0,0.00895833333333338,1.4675,1.1400000000000001,76.00000000000001,0.7606250000000001,1.1475,0.48,24.0,0.15562499999999999,2.3075
1000,0.515,2.06,6.029999999999999,-0.3134328338188386,1.0,0.08,16.0,-0.20562499999999997,1.1925,0.48,48.0,0.1610416666666666,1.2925,1.02,68.0,0.6560416666666666,1.2525,0.48,24.0,0.1610416666666666,2.2925
1100,0.495,1.98,5.99,-0.18901453874177254,1.0,0.08,16.0,-0.19479166666666672,1.1624999999999999,0.0,0.0,-0.268125,1.7425,0.06,4.0,-0.21312500000000006,2.1825,1.84,92.0,1.4185416666666666,0.9024999999999999
1200,0.54,2.16,6.08,-0.4042553167587144,1.0,0.06,12.0,-0.2375,1.25,0.96,96.0,0.5875,0.8500000000000001,0.66,44.0,0.31250000000000006,1.65,0.48,24.0,0.14750000000000002,2.33
1300,0.645,2.58,6.29,0.17078916528473187,1.0,0.5,100.0,0.10895833333333335,0.9675,0.48,48.0,0.090625,1.4875,0.96,64.0,0.530625,1.5075,0.64,32.0,0.23729166666666668,2.3274999999999997
1400,0.27499999999999997,1.0999999999999999,5.550000000000001,-0.3228346411241185,1.0,0.08,16.0,-0.07562500000000001,0.8325,0.48,48.0,0.29104166666666664,0.9325,0.06,4.0,-0.09395833333333331,1.8525,0.48,24.0,0.29104166666666664,1.9325
1500,0.635,2.54,6.2700000000000005,-0.27536231762522556,1.0,0.08,16.0,-0.270625,1.3725,0.88,88.0,0.4627083333333333,1.0725,0.06,4.0,-0.2889583333333333,2.3925,1.52,76.0,1.049375,1.4325
1600,0.27499999999999997,1.0999999999999999,5.550000000000001,-0.3228346411241185,1.0,0.08,16.0,-0.07562500000000001,0.8325,0.48,48.0,0.29104166666666664,0.9325,0.06,4.0,-0.09395833333333331,1.8525,0.48,24.0,0.29104166666666664,1.9325
1700,0.575,2.3,6.15,-0.6392548805686398,1.0,0.02,4.0,-0.29312499999999997,1.3424999999999998,0.84,84.0,0.45854166666666674,1.0225,0.72,48.0,0.3485416666666667,1.6425,0.72,36.0,0.3485416666666667,2.1425
1800,0.61,2.44,6.22,-0.2276954864118259,1.0,0.38,76.0,0.017916666666666706,1.0350000000000001,0.32,32.0,-0.03708333333333333,1.595,0.06,4.0,-0.27541666666666664,2.355,1.68,84.0,1.2095833333333332,1.235
1900,0.355,1.42,5.71,-0.2537543296041507,1.0,0.08,16.0,-0.11895833333333336,0.9524999999999999,0.48,48.0,0.2477083333333333,1.0525,0.06,4.0,-0.13729166666666667,1.9725,0.8,40.0,0.5410416666666668,1.7325
2000,0.19499999999999998,0.7799999999999999,5.390000000000001,-0.15140186571543368,1.0,0.08,16.0,-0.03229166666666665,0.7124999999999999,0.48,48.0,0.334375,0.8125,0.06,4.0,-0.050625,1.7325,0.16,8.0,0.041041666666666664,2.1325000000000003
2100,0.34500000000000003,1.3800000000000001,5.6899999999999995,-0.368492220034643,1.0,0.08,16.0,-0.11354166666666667,0.9375,0.28,28.000000000000004,0.06979166666666668,1.2375,0.54,36.00000000000001,0.30812500000000004,1.4775,0.48,24.0,0.253125,2.0375
2200,0.355,1.42,5.71,-0.5542472603360917,1.0,0.4,80.0,0.17437499999999997,0.6325,0.48,48.0,0.24770833333333334,1.0525,0.06,4.0,-0.13729166666666667,1.9725,0.48,24.0,0.24770833333333334,2.0525
2300,0.56,2.24,6.12,-0.2887029272526742,1.0,0.08,16.0,-0.22999999999999998,1.26,0.48,48.0,0.1366666666666666,1.36,1.2000000000000002,80.00000000000001,0.7966666666666669,1.14,0.48,24.0,0.13666666666666663,2.3600000000000003
2400,0.35,1.4,5.699999999999999,-0.46422628367031105,0.75,0.08,16.0,-0.11625,0.9449999999999998,0.48,48.0,0.2504166666666666,1.045,0.36,24.0,0.14041666666666663,1.665,0.48,24.0,0.2504166666666666,2.045
2500,0.34500000000000003,1.3800000000000001,5.6899999999999995,-0.2008886049621501,0.75,0.08,16.0,-0.11354166666666662,0.9375,0.92,92.0,0.6564583333333334,0.5975,0.06,4.0,-0.13187499999999996,1.9575,0.32,16.0,0.10645833333333336,2.1975
2600,0.27499999999999997,1.0999999999999999,5.550000000000001,-0.3228346411241185,1.0,0.08,16.0,-0.07562500000000001,0.8325,0.48,48.0,0.29104166666666664,0.9325,0.06,4.0,-0.09395833333333331,1.8525,0.48,24.0,0.29104166666666664,1.9325
2700,0.635,2.54,6.2700000000000005,-0.2624772669105089,1.0,0.08,16.0,-0.27062499999999995,1.3725,0.48,48.0,0.09604166666666666,1.4725000000000001,1.5,100.0,1.0310416666666666,0.9525,0.48,24.0,0.09604166666666666,2.4725
