episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.665,2.66,6.33,-0.05093080258360794,1.0,0.36,72.0,-0.030208333333333302,1.1375000000000002,0.36,36.0,-0.030208333333333302,1.6375000000000002,0.8999999999999999,60.0,0.4647916666666667,1.5975000000000001,1.04,52.0,0.593125,1.9575
200,1.07,4.28,7.14,-0.32480240753499223,1.0,0.24,48.0,-0.3595833333333334,1.865,0.76,76.0,0.11708333333333332,1.845,1.44,96.0,0.7404166666666666,1.665,1.84,92.0,1.1070833333333332,1.765
300,0.365,1.46,5.73,-0.209160303571307,1.0,0.32,64.0,0.09562499999999999,0.7275,0.12,12.0,-0.08770833333333332,1.4275,0.06,4.0,-0.14270833333333327,1.9874999999999998,0.96,48.0,0.6822916666666666,1.5875
400,0.5,2.0,6.0,-0.10845431141746764,1.0,0.26,52.0,-0.0325,0.99,0.2,20.0,-0.08750000000000001,1.55,0.18,12.0,-0.10583333333333332,2.0700000000000003,1.36,68.0,0.9758333333333333,1.39
500,0.665,2.66,6.33,-0.21803839770105893,1.0,0.2,40.0,-0.17687499999999995,1.2975,0.48,48.0,0.0797916666666667,1.5175,0.06,4.0,-0.3052083333333333,2.4375,1.92,96.0,1.3997916666666668,1.0775000000000001
600,0.565,2.26,6.130000000000001,-0.11430018481366866,1.0,0.2,40.0,-0.12270833333333334,1.1475,0.2,20.0,-0.12270833333333334,1.6475,0.18,12.0,-0.14104166666666668,2.1675,1.68,84.0,1.2339583333333333,1.1675
700,0.43,1.72,5.86,-0.26299456708208924,1.0,0.1,20.0,-0.14125000000000001,1.045,0.84,84.0,0.5370833333333334,0.805,0.54,36.00000000000001,0.26208333333333333,1.605,0.24,12.0,-0.012916666666666621,2.4050000000000002
800,0.47000000000000003,1.8800000000000001,5.9399999999999995,-0.25776244306622487,1.0,0.04,8.0,-0.21791666666666673,1.165,0.4,40.0,0.11208333333333333,1.3050000000000002,1.2000000000000002,80.00000000000001,0.8454166666666669,1.005,0.24,12.0,-0.03458333333333332,2.465
900,0.77,3.08,6.54,-0.22270742241584052,1.0,0.2,40.0,-0.23375000000000007,1.455,0.2,20.0,-0.23375000000000007,1.955,1.08,72.00000000000001,0.5729166666666667,1.575,1.6,80.0,1.0495833333333335,1.555
1000,0.81,3.24,6.620000000000001,-0.3477027775187258,1.0,0.2,40.0,-0.25541666666666674,1.5150000000000001,0.92,92.0,0.4045833333333334,1.295,0.8400000000000001,56.00000000000001,0.33125000000000016,1.875,1.28,64.0,0.7345833333333333,1.935
