episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.75,3.0,8.0,-0.10586443108106947,1.0,0.38,76.0,-0.07722222222222228,1.62,0.68,68.0,0.2894444444444446,1.8199999999999998,0.8999999999999999,60.0,0.5583333333333331,2.1,1.04,52.0,0.7294444444444446,2.46
200,0.605,2.42,7.42,-0.15409835941736105,0.75,0.5,100.0,0.1741666666666666,1.21,0.56,56.00000000000001,0.2475,1.65,0.24,16.0,-0.14361111111111116,2.4699999999999998,1.12,56.00000000000001,0.9319444444444445,2.09
300,0.485,1.94,6.94,-0.29208180144127205,1.0,0.42,84.0,0.16305555555555554,1.05,0.16,16.0,-0.1547222222222222,1.81,0.72,48.0,0.5297222222222222,1.75,0.64,32.0,0.43194444444444446,2.33
400,0.6699999999999999,2.6799999999999997,7.68,-0.2615929195501354,1.0,0.34,68.0,-0.06833333333333325,1.4999999999999998,0.6,60.0,0.24944444444444436,1.7399999999999998,0.06,4.0,-0.41055555555555556,2.78,1.68,84.0,1.5694444444444444,1.66
500,0.54,2.16,7.16,-0.16578349655624125,0.75,0.12,24.0,-0.24333333333333332,1.46,0.16,16.0,-0.1944444444444444,1.92,0.36,24.0,0.04999999999999999,2.22,1.52,76.0,1.4677777777777778,1.56
600,0.32000000000000006,1.2800000000000002,6.28,-0.2419354816174557,0.75,0.14,28.000000000000004,-0.06,1.0,0.64,64.0,0.5511111111111111,1.0,0.42000000000000004,28.000000000000004,0.28222222222222226,1.7200000000000002,0.08,4.0,-0.13333333333333336,2.56
700,0.36000000000000004,1.4400000000000002,6.44,-0.3268482467039624,0.75,0.14,28.000000000000004,-0.08888888888888888,1.08,0.68,68.0,0.571111111111111,1.04,0.06,4.0,-0.18666666666666665,2.16,0.56,28.000000000000004,0.42444444444444446,2.16
800,0.38,1.52,6.5200000000000005,0.1387900383455124,1.0,0.26,52.0,0.04333333333333335,1.0,0.48,48.0,0.31222222222222223,1.28,0.30000000000000004,20.000000000000004,0.09222222222222226,1.96,0.48,24.0,0.31222222222222223,2.2800000000000002
900,0.405,1.62,6.619999999999999,-0.28415078855981246,1.0,0.14,28.000000000000004,-0.12138888888888892,1.17,0.8,80.0,0.6852777777777778,1.01,0.6000000000000001,40.00000000000001,0.4408333333333333,1.71,0.08,4.0,-0.1947222222222222,2.73
1000,0.71,2.84,7.84,-0.19679999931064307,1.0,0.14,28.000000000000004,-0.3416666666666667,1.7799999999999998,0.56,56.00000000000001,0.17166666666666675,1.8599999999999999,0.30000000000000004,20.000000000000004,-0.14611111111111108,2.62,1.84,92.0,1.7361111111111116,1.5799999999999998
1100,0.335,1.34,6.34,-0.10483364470972933,0.75,0.38,76.0,0.2225,0.79,0.16,16.0,-0.04638888888888888,1.51,0.24,16.0,0.05138888888888887,1.9300000000000002,0.56,28.000000000000004,0.4425000000000001,2.11
1200,0.19,0.76,5.76,-0.19241191830259763,0.75,0.28,56.00000000000001,0.20500000000000002,0.6,0.16,16.0,0.058333333333333334,1.22,0.24,16.0,0.15611111111111106,1.6400000000000001,0.08,4.0,-0.039444444444444456,2.3
1300,0.11000000000000001,0.44000000000000006,5.4399999999999995,-0.05263156988164219,0.75,0.14,28.000000000000004,0.09166666666666669,0.5800000000000001,0.16,16.0,0.11611111111111111,1.06,0.06,4.0,-0.006111111111111124,1.66,0.08,4.0,0.018333333333333337,2.14
1400,0.595,2.38,7.379999999999999,-0.2753623174826074,1.0,0.14,28.000000000000004,-0.25861111111111107,1.5499999999999998,0.16,16.0,-0.23416666666666675,2.03,0.96,64.0,0.7436111111111111,1.73,1.12,56.00000000000001,0.9391666666666666,2.07
