state_action,q_value
"((1.5,), 0.0)",32.55075126447728
"((1.5,), 0.04)",31.656169089637164
"((1.5,), 0.08)",31.750642421302512
"((1.5,), 0.12)",31.527456388893658
"((1.5,), 0.16)",31.355382245048748
"((1.5,), 0.2)",31.336701468910924
"((1.5,), 0.24)",31.616576994586044
"((1.5,), 0.28)",31.835337922647536
"((1.5,), 0.32)",31.34705863771314
"((1.5,), 0.36)",31.56235189175998
"((1.5,), 0.4)",31.595539287232306
"((1.5,), 0.44)",31.296853666146948
"((1.5,), 0.48)",31.52707278312922
"((1.5,), 0.52)",31.37712603244874
"((1.5,), 0.56)",31.289247711052074
"((1.5,), 0.6)",31.400015634456082
"((1.5,), 0.64)",31.741595933656797
"((1.5,), 0.68)",31.377080336039764
"((1.5,), 0.72)",31.265226540987136
"((1.5,), 0.76)",31.370467747242337
"((1.5,), 0.8)",31.394454549378715
"((1.5,), 0.84)",31.40537210824895
"((1.5,), 0.88)",31.199968722051835
"((1.5,), 0.92)",31.443055318842905
"((1.5,), 0.96)",31.052841183373978
"((1.5,), 1.0)",31.116006474097194
