state_action,q_value
"((1.0,), 0.0)",21.096256346379775
"((1.0,), 0.04)",20.959607836935408
"((1.0,), 0.08)",20.96027456162193
"((1.0,), 0.12)",20.957558999173713
"((1.0,), 0.16)",20.95720291532722
"((1.0,), 0.2)",20.958510699397635
"((1.0,), 0.24)",20.957787873694887
"((1.0,), 0.28)",20.957597450117227
"((1.0,), 0.32)",20.95374177380165
"((1.0,), 0.36)",20.95790535793516
"((1.0,), 0.4)",20.954409729820462
"((1.0,), 0.44)",20.950912968336787
"((1.0,), 0.48)",20.95144199751466
"((1.0,), 0.52)",20.95811114944317
"((1.0,), 0.56)",20.945787913482853
"((1.0,), 0.6)",20.950558580392492
"((1.0,), 0.64)",20.9555884536079
"((1.0,), 0.68)",20.957123976472378
"((1.0,), 0.72)",20.945293510828716
"((1.0,), 0.76)",20.944905890040495
"((1.0,), 0.8)",20.93997859852334
"((1.0,), 0.84)",20.96044816411405
"((1.0,), 0.88)",20.951239068025398
"((1.0,), 0.92)",20.95873182839233
"((1.0,), 0.96)",20.918628836217636
"((1.0,), 1.0)",20.960592038927132
