episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.595,2.38,10.95,-0.17333333229517645,1.0,0.26,52.0,-0.19590277777777776,2.3225,0.4,40.0,0.10354166666666673,2.6825,0.8400000000000001,56.00000000000001,1.0446527777777779,2.7424999999999997,0.88,44.0,1.1302083333333335,3.2025
200,0.88,3.52,13.8,-0.15714285675642725,1.0,0.38,76.0,-0.29944444444444446,3.2,0.92,92.0,0.8555555555555558,3.16,0.30000000000000004,20.000000000000004,-0.4705555555555552,4.28,1.92,96.0,2.994444444444444,3.16
300,0.53,2.12,10.3,-0.2991749885643531,1.0,0.0,0.0,-0.6698611111111111,2.355,0.28,28.000000000000004,-0.07097222222222234,2.575,0.48,32.0,0.3568055555555555,2.875,1.36,68.0,2.2390277777777783,2.495
400,0.66,2.64,11.6,-0.33333333242988883,1.0,0.16,32.0,-0.49194444444444435,2.65,0.68,68.0,0.6202777777777778,2.63,1.08,72.00000000000001,1.4758333333333333,2.73,0.72,36.0,0.7058333333333331,3.59
500,0.5,2.0,10.0,-0.22483939907940598,1.0,0.2,40.0,-0.20416666666666672,2.05,0.52,52.0,0.48027777777777786,2.23,0.72,48.0,0.9080555555555554,2.5300000000000002,0.56,28.000000000000004,0.5658333333333334,3.19
600,0.6,2.4,11.0,-0.2522639064398309,1.0,0.0,0.0,-0.7583333333333333,2.6,0.16,16.0,-0.41611111111111115,2.94,0.48,32.0,0.2683333333333334,3.12,1.76,88.0,3.0061111111111107,2.34
700,0.595,2.38,10.95,-0.11066035558152199,1.0,0.5,100.0,0.31743055555555555,2.0825,0.28,28.000000000000004,-0.15312500000000007,2.8025,0.24,16.0,-0.23868055555555556,3.3425000000000002,1.36,68.0,2.1568750000000003,2.7225
800,0.725,2.9,12.25,-0.18351409943099672,0.75,0.14,28.000000000000004,-0.6168750000000001,2.8975,0.28,28.000000000000004,-0.31743055555555544,3.2575000000000003,0.48,32.0,0.11034722222222226,3.5575,2.0,100.0,3.361458333333334,2.5375
900,0.845,3.38,13.45,-0.3607151479103199,1.0,0.16,32.0,-0.7257638888888889,3.2975,0.76,76.0,0.5575694444444446,3.1975,1.02,68.0,1.1136805555555556,3.4375,1.44,72.0,2.012013888888889,3.5175
1000,0.49,1.96,9.899999999999999,-0.17262265220707063,0.75,0.16,32.0,-0.27708333333333335,2.0549999999999997,0.28,28.000000000000004,-0.020416666666666673,2.4349999999999996,0.48,32.0,0.40736111111111106,2.735,1.04,52.0,1.6051388888888891,2.675
