state_action,q_value
"((0.5,), 0.0)",83.10842871378757
"((0.5,), 0.04)",83.5111161007224
"((0.5,), 0.08)",83.65882431789228
"((0.5,), 0.12)",82.91377474452412
"((0.5,), 0.16)",83.43216715302638
"((0.5,), 0.2)",83.46133887551461
"((0.5,), 0.24)",83.48571930671943
"((0.5,), 0.28)",82.61614217169563
"((0.5,), 0.32)",82.85835844066328
"((0.5,), 0.36)",83.86070415466945
"((0.5,), 0.4)",82.95782720326025
"((0.5,), 0.44)",83.0698294166722
"((0.5,), 0.48)",83.64664858596605
"((0.5,), 0.52)",83.0681720249298
"((0.5,), 0.56)",82.61583005648848
"((0.5,), 0.6)",83.65978351842834
"((0.5,), 0.64)",83.36243987962018
"((0.5,), 0.68)",82.68293489178734
"((0.5,), 0.72)",83.53134088209295
"((0.5,), 0.76)",82.8583571100305
"((0.5,), 0.8)",82.65078097480136
"((0.5,), 0.84)",83.45527294306429
"((0.5,), 0.88)",83.35108005525066
"((0.5,), 0.92)",85.17148100228191
"((0.5,), 0.96)",82.76129523504378
"((0.5,), 1.0)",82.70415257898692
