episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.655,2.62,11.55,-0.3284875586433076,1.0,0.46,92.0,0.15604166666666663,2.3325,0.12,12.0,-0.5711805555555556,3.1725,0.8400000000000001,56.00000000000001,0.9688194444444447,2.9524999999999997,1.2,60.0,1.7388194444444445,3.0925000000000002
200,0.74,2.96,12.4,-0.20049049624929793,1.0,0.14,28.000000000000004,-0.6358333333333333,2.9499999999999997,0.6,60.0,0.34805555555555545,2.9899999999999998,0.30000000000000004,20.000000000000004,-0.29361111111111116,3.79,1.92,96.0,3.171388888888889,2.67
300,0.63,2.52,11.3,-0.24341682641044105,1.0,0.28,56.00000000000001,-0.1973611111111111,2.425,0.2,20.0,-0.36847222222222226,3.005,1.08,72.00000000000001,1.5137500000000006,2.625,0.96,48.0,1.257083333333333,3.245
400,0.66,2.64,11.6,-0.29824561297022445,0.75,0.22,44.0,-0.3636111111111109,2.59,0.8,80.0,0.8769444444444444,2.51,0.66,44.0,0.5775,3.15,0.96,48.0,1.2191666666666663,3.35
500,0.375,1.5,8.75,-0.2264808356508603,1.0,0.22,44.0,-0.003402777777777838,1.5925,0.08,8.0,-0.30284722222222216,2.2325,0.0,0.0,-0.4739583333333333,2.8125,1.2,60.0,2.0927083333333334,2.1125
600,0.78,3.12,12.8,-0.26211671548062454,1.0,0.22,44.0,-0.515277777777778,3.01,0.24,24.0,-0.47250000000000014,3.49,1.3800000000000001,92.0,1.9658333333333335,2.8499999999999996,1.28,64.0,1.7519444444444443,3.45
700,0.58,2.32,10.8,-0.09771309653942195,0.75,0.3,60.0,-0.09138888888888899,2.23,0.6,60.0,0.5502777777777778,2.4299999999999997,0.78,52.0,0.9352777777777775,2.75,0.64,32.0,0.6358333333333334,3.3899999999999997
800,0.185,0.74,6.85,-0.3760750564262838,1.0,0.22,44.0,0.2367361111111111,0.9275,0.12,12.0,0.022847222222222206,1.5274999999999999,0.0,0.0,-0.23381944444444444,2.1475,0.4,20.0,0.6217361111111113,2.2475
900,0.49,1.96,9.899999999999999,-0.252121816631105,1.0,0.22,44.0,-0.14875000000000002,1.9949999999999999,0.48,48.0,0.40736111111111106,2.235,0.06,4.0,-0.49097222222222214,3.155,1.2,60.0,1.9473611111111109,2.5149999999999997
1000,0.42,1.68,9.2,-0.1951393848358518,1.0,0.12,24.0,-0.2741666666666667,1.85,0.04,4.0,-0.44527777777777783,2.4299999999999997,0.0,0.0,-0.5308333333333333,2.9699999999999998,1.52,76.0,2.7202777777777776,1.95
1100,0.665,2.66,11.650000000000002,0.008729935803769129,1.0,0.46,92.0,0.1434027777777778,2.3675,0.4,40.0,0.01506944444444444,2.9275,0.6000000000000001,40.00000000000001,0.44284722222222245,3.2275,1.2,60.0,1.7261805555555554,3.1275000000000004
1200,0.46499999999999997,1.8599999999999999,9.65,-0.2969786286740186,0.75,0.22,44.0,-0.11715277777777774,1.9075,0.44,44.0,0.35340277777777773,2.1875,0.0,0.0,-0.5877083333333333,3.1275,1.2,60.0,1.9789583333333332,2.4275
1300,0.485,1.94,9.85,-0.07290370684072744,1.0,0.22,44.0,-0.1424305555555555,1.9775,0.28,28.000000000000004,-0.014097222222222178,2.4175,0.24,16.0,-0.09965277777777784,2.9575,1.2,60.0,1.9536805555555556,2.4975
1400,0.6,2.4,11.0,-0.20645161223606356,1.0,0.22,44.0,-0.2877777777777778,2.38,0.8,80.0,0.952777777777778,2.3,0.18,12.0,-0.3733333333333334,3.42,1.2,60.0,1.8083333333333333,2.9000000000000004
1500,0.455,1.82,9.55,-0.2464069980079071,1.0,0.22,44.0,-0.10451388888888902,1.8725,0.24,24.0,-0.06173611111111118,2.3525,0.0,0.0,-0.5750694444444445,3.0925000000000002,1.36,68.0,2.333819444444445,2.2325
1600,0.7150000000000001,2.8600000000000003,12.15,0.09967845713302836,1.0,0.5,100.0,0.16576388888888874,2.5025000000000004,0.56,56.00000000000001,0.2940972222222224,2.9425000000000003,0.6000000000000001,40.00000000000001,0.3796527777777781,3.4025000000000003,1.2,60.0,1.662986111111111,3.3025
1700,0.36,1.44,8.6,-0.21546961268407117,0.75,0.0,0.0,-0.45499999999999996,1.76,0.24,24.0,0.05833333333333324,2.02,0.0,0.0,-0.45499999999999996,2.76,1.2,60.0,2.111666666666667,2.06
1800,0.685,2.74,11.85,-0.23235209987564298,1.0,0.22,44.0,-0.3952083333333334,2.6775,0.24,24.0,-0.3524305555555556,3.1574999999999998,1.08,72.00000000000001,1.4442361111111113,2.8175,1.2,60.0,1.7009027777777779,3.1975
1900,0.875,3.5,13.75,-0.43494176274479845,1.0,0.22,44.0,-0.6353472222222223,3.3425000000000002,0.88,88.0,0.7763194444444445,3.1825,1.2000000000000002,80.00000000000001,1.4607638888888892,3.3625,1.2,60.0,1.4607638888888885,3.8625
2000,0.415,1.66,9.149999999999999,-0.2568436080491532,1.0,0.22,44.0,-0.053958333333333414,1.7325,0.24,24.0,-0.011180555555555576,2.2125,0.0,0.0,-0.5245138888888888,2.9524999999999997,1.2,60.0,2.042152777777778,2.2525
2100,0.355,1.42,8.55,-0.35541008749007585,1.0,0.22,44.0,0.021874999999999915,1.5225,0.8,80.0,1.262430555555556,1.4425,0.0,0.0,-0.4486805555555556,2.7424999999999997,0.4,20.0,0.40687500000000004,2.8425000000000002
2200,0.36,1.44,8.6,-0.21546961268407117,0.75,0.0,0.0,-0.45499999999999996,1.76,0.24,24.0,0.05833333333333324,2.02,0.0,0.0,-0.45499999999999996,2.76,1.2,60.0,2.111666666666667,2.06
2300,0.415,1.66,9.149999999999999,-0.2568436080491532,1.0,0.22,44.0,-0.053958333333333414,1.7325,0.24,24.0,-0.011180555555555576,2.2125,0.0,0.0,-0.5245138888888888,2.9524999999999997,1.2,60.0,2.042152777777778,2.2525
2400,0.5549999999999999,2.2199999999999998,10.55,-0.3760750579018024,1.0,0.22,44.0,-0.2309027777777778,2.2225,0.8,80.0,1.0096527777777782,2.1425,0.0,0.0,-0.7014583333333333,3.4425,1.2,60.0,1.8652083333333334,2.7424999999999997
2500,0.62,2.48,11.2,-0.43947655317306156,1.0,0.48,96.0,0.2430555555555554,2.19,0.8,80.0,0.9275000000000001,2.37,0.0,0.0,-0.783611111111111,3.67,1.2,60.0,1.7830555555555556,2.9699999999999998
2600,0.365,1.46,8.649999999999999,-0.2191179860291157,1.0,0.22,44.0,0.00923611111111107,1.5574999999999999,0.04,4.0,-0.37576388888888895,2.2375,0.0,0.0,-0.4613194444444444,2.7775,1.2,60.0,2.105347222222222,2.0774999999999997
2700,0.40499999999999997,1.6199999999999999,9.05,-0.24911284538216139,1.0,0.18,36.0,-0.12687500000000002,1.7375,0.24,24.0,0.001458333333333249,2.1775,0.0,0.0,-0.511875,2.9175,1.2,60.0,2.0547916666666666,2.2175000000000002
2800,0.575,2.3,10.749999999999998,-0.2264808358547119,1.0,0.22,44.0,-0.2561805555555556,2.2924999999999995,0.24,24.0,-0.21340277777777772,2.7725,0.0,0.0,-0.7267361111111111,3.5124999999999997,1.84,92.0,3.2088194444444444,2.1724999999999994
2900,0.615,2.46,11.149999999999999,-0.2220524923602365,1.0,0.22,44.0,-0.3067361111111112,2.4325,0.24,24.0,-0.2639583333333334,2.9124999999999996,0.0,0.0,-0.7772916666666666,3.6525,2.0,100.0,3.500486111111111,2.1525
