episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.66,2.64,10.280000000000001,-0.26896551676402547,1.0,0.48,96.0,0.165,2.0,0.32,32.0,-0.12833333333333338,2.66,0.0,0.0,-0.7150000000000001,3.48,1.84,92.0,2.6583333333333337,2.1399999999999997
200,0.385,1.54,8.08,0.030303031585274254,1.0,0.42,84.0,0.3529166666666667,1.235,0.24,24.0,0.02291666666666664,1.915,0.24,16.0,0.02291666666666664,2.415,0.64,32.0,0.7562500000000001,2.5149999999999997
300,0.69,2.76,10.52,-0.13049357582380505,1.0,0.36,72.0,-0.08749999999999988,2.21,1.0,100.0,1.0858333333333332,2.07,1.08,72.00000000000001,1.2325000000000002,2.4899999999999998,0.32,16.0,-0.16083333333333327,3.75
400,0.585,2.34,9.68,-0.13915857558610445,1.0,0.32,64.0,-0.047083333333333297,1.9349999999999998,0.16,16.0,-0.3404166666666666,2.5949999999999998,0.18,12.0,-0.30375,3.075,1.68,84.0,2.44625,2.075
500,0.615,2.46,9.920000000000002,-0.24466962149309546,0.75,0.1,20.0,-0.48291666666666666,2.245,0.52,52.0,0.28708333333333336,2.325,1.44,96.0,1.97375,1.905,0.4,20.0,0.0670833333333333,3.4450000000000003
600,0.7150000000000001,2.8600000000000003,10.720000000000002,-0.19175911210773355,1.0,0.32,64.0,-0.18791666666666668,2.3250000000000006,0.12,12.0,-0.5545833333333333,3.0250000000000004,0.42000000000000004,28.000000000000004,-0.0045833333333331755,3.2250000000000005,2.0,100.0,2.892083333333333,2.1450000000000005
700,0.8250000000000001,3.3000000000000003,11.6,-0.11074380125232386,1.0,0.32,64.0,-0.3070833333333333,2.6550000000000002,0.56,56.00000000000001,0.13291666666666685,2.915,0.42000000000000004,28.000000000000004,-0.12374999999999999,3.555,2.0,100.0,2.7729166666666667,2.475
800,0.485,1.94,8.879999999999999,-0.4255821790680401,1.0,0.42,84.0,0.24458333333333326,1.5350000000000001,0.56,56.00000000000001,0.5012500000000002,1.895,0.0,0.0,-0.5254166666666666,2.955,0.96,48.0,1.2345833333333331,2.495
900,0.53,2.12,9.24,-0.36863004524000265,1.0,0.1,20.0,-0.3908333333333333,1.9900000000000002,1.0,100.0,1.2591666666666663,1.59,0.06,4.0,-0.46416666666666667,3.0300000000000002,0.96,48.0,1.1858333333333335,2.63
1000,0.5,2.0,9.0,-0.21608040127673545,1.0,0.1,20.0,-0.3583333333333332,1.9,0.4,40.0,0.19166666666666665,2.1,0.30000000000000004,20.000000000000004,0.008333333333333408,2.7,1.2,60.0,1.6583333333333332,2.3
1100,0.46499999999999997,1.8599999999999999,8.719999999999999,-0.37887809360410274,1.0,0.38,76.0,0.19291666666666676,1.5150000000000001,1.0,100.0,1.3295833333333333,1.395,0.0,0.0,-0.5037499999999999,2.895,0.48,24.0,0.37625000000000003,2.915
1200,0.41500000000000004,1.6600000000000001,8.32,-0.33387955624690235,1.0,0.16,32.0,-0.15624999999999992,1.585,0.64,64.0,0.72375,1.605,0.06,4.0,-0.33958333333333346,2.685,0.8,40.0,1.0170833333333336,2.4450000000000003
1300,0.5349999999999999,2.1399999999999997,9.28,-0.3576754941480018,1.0,0.46,92.0,0.26375000000000004,1.6449999999999998,0.0,0.0,-0.5795833333333333,2.6049999999999995,0.48,32.0,0.3004166666666667,2.625,1.2,60.0,1.6204166666666666,2.405
1400,0.52,2.08,9.16,-0.20977596667427112,1.0,0.44,88.0,0.2433333333333334,1.62,0.32,32.0,0.0233333333333334,2.24,0.12,8.0,-0.3433333333333333,2.94,1.2,60.0,1.6366666666666665,2.3600000000000003
1500,0.36,1.44,7.880000000000001,-0.19195046328921017,1.0,0.1,20.0,-0.20666666666666667,1.48,0.24,24.0,0.04999999999999992,1.84,0.30000000000000004,20.000000000000004,0.1600000000000001,2.2800000000000002,0.8,40.0,1.0766666666666669,2.2800000000000002
1600,0.575,2.3,9.6,-0.394980184056023,1.0,0.1,20.0,-0.4395833333333333,2.125,1.0,100.0,1.2104166666666667,1.7249999999999999,0.0,0.0,-0.6229166666666667,3.2249999999999996,1.2,60.0,1.5770833333333332,2.525
1700,0.535,2.14,9.28,-0.43673469279492516,1.0,0.1,20.0,-0.39624999999999994,2.005,1.0,100.0,1.25375,1.605,0.0,0.0,-0.5795833333333333,3.105,1.04,52.0,1.3270833333333332,2.565
1800,0.44499999999999995,1.7799999999999998,8.559999999999999,-0.2806209063610259,1.0,0.1,20.0,-0.2987499999999999,1.7349999999999999,0.48,48.0,0.39791666666666664,1.855,0.0,0.0,-0.4820833333333333,2.835,1.2,60.0,1.7179166666666668,2.135
1900,0.81,3.24,11.48,-0.2781302165162749,1.0,0.1,20.0,-0.6941666666666666,2.83,0.76,76.0,0.5158333333333336,2.67,0.54,36.00000000000001,0.11249999999999982,3.39,1.84,92.0,2.495833333333333,2.59
2000,0.73,2.92,10.84,-0.2860565397492727,1.0,0.38,76.0,-0.09416666666666659,2.31,1.0,100.0,1.0424999999999998,2.19,1.3800000000000001,92.0,1.7391666666666667,2.3099999999999996,0.16,8.0,-0.4975000000000001,4.03
2100,0.575,2.3,9.599999999999998,-0.4852320663536005,0.75,0.26,52.0,-0.14625000000000005,1.9649999999999999,1.0,100.0,1.2104166666666667,1.7249999999999999,0.0,0.0,-0.6229166666666668,3.2249999999999996,1.04,52.0,1.2837500000000002,2.6849999999999996
2200,0.575,2.3,9.6,-0.394980184056023,1.0,0.1,20.0,-0.4395833333333333,2.125,1.0,100.0,1.2104166666666667,1.7249999999999999,0.0,0.0,-0.6229166666666667,3.2249999999999996,1.2,60.0,1.5770833333333332,2.525
2300,0.655,2.62,10.24,-0.40229242287796985,1.0,0.06,12.0,-0.5995833333333334,2.4050000000000002,1.0,100.0,1.1237500000000002,1.965,0.36,24.0,-0.04958333333333329,3.1050000000000004,1.2,60.0,1.4904166666666665,2.765
2400,0.485,1.94,8.879999999999999,-0.3137596409173866,1.0,0.1,20.0,-0.3420833333333332,1.855,0.64,64.0,0.6479166666666667,1.815,0.0,0.0,-0.5254166666666666,2.955,1.2,60.0,1.674583333333333,2.255
