episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.365,1.46,7.92,-0.16955295899841838,1.0,0.12,24.0,-0.17541666666666667,1.475,0.32,32.0,0.19125,1.775,0.78,52.0,1.0345833333333332,1.815,0.24,12.0,0.044583333333333405,2.855
200,0.32,1.28,7.56,-0.08290155272087851,1.0,0.42,84.0,0.42333333333333334,1.04,0.16,16.0,-0.053333333333333365,1.7999999999999998,0.54,36.00000000000001,0.6433333333333334,1.92,0.16,8.0,-0.053333333333333365,2.8
300,0.375,1.5,8.0,-0.0834473312356252,0.5,0.18,36.0,-0.07624999999999997,1.445,0.24,24.0,0.03374999999999995,1.885,0.36,24.0,0.2537500000000001,2.265,0.72,36.0,0.9137500000000001,2.4050000000000002
400,0.445,1.78,8.559999999999999,-0.15048678643639257,1.0,0.14,28.000000000000004,-0.22541666666666657,1.6949999999999998,0.4,40.0,0.25125,1.935,1.08,72.00000000000001,1.4979166666666666,1.755,0.16,8.0,-0.18875000000000006,3.175
500,0.705,2.82,10.639999999999999,-0.28980679478224824,1.0,0.38,76.0,-0.06708333333333331,2.235,0.12,12.0,-0.5437500000000002,2.9949999999999997,1.44,96.0,1.8762499999999998,2.175,0.88,44.0,0.8495833333333331,3.235
600,0.23,0.92,6.840000000000001,-0.0709939122004204,1.0,0.28,56.00000000000001,0.2641666666666667,0.91,0.12,12.0,-0.029166666666666678,1.57,0.36,24.0,0.4108333333333334,1.83,0.16,8.0,0.04416666666666667,2.5300000000000002
700,0.1,0.4,5.800000000000001,-0.5855855770148526,1.0,0.12,24.0,0.11166666666666669,0.68,0.12,12.0,0.11166666666666669,1.1800000000000002,0.0,0.0,-0.10833333333333334,1.8,0.16,8.0,0.18500000000000003,2.14
800,0.46499999999999997,1.8599999999999999,8.719999999999999,-0.439476552724557,1.0,0.0,0.0,-0.50375,1.895,0.4,40.0,0.2295833333333334,1.995,0.8999999999999999,60.0,1.1462499999999998,1.995,0.56,28.000000000000004,0.5229166666666668,2.835
900,0.6950000000000001,2.7800000000000002,10.559999999999999,-0.042614178768913824,1.0,0.42,84.0,0.0170833333333332,2.165,0.4,40.0,-0.019583333333333286,2.685,0.36,24.0,-0.09291666666666669,3.225,1.6,80.0,2.1804166666666664,2.485
1000,0.6100000000000001,2.4400000000000004,9.88,-0.28641039439973337,1.0,0.12,24.0,-0.4408333333333334,2.2100000000000004,0.4,40.0,0.07250000000000012,2.43,1.2000000000000002,80.00000000000001,1.539166666666667,2.13,0.72,36.0,0.6591666666666667,3.1100000000000003
