episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.275,1.1,5.55,-0.16504853875354542,1.0,0.42,84.0,0.23604166666666665,0.32,32.0,0.14437500000000003,0.12,8.0,-0.0389583333333333,0.24,12.0,0.07104166666666668
400,0.895,3.58,6.790000000000001,-0.30828295927466765,0.75,0.1,20.0,-0.393125,0.12,12.0,-0.37479166666666663,1.44,96.0,0.8352083333333332,1.92,96.0,1.2752083333333335
600,0.5499999999999999,2.1999999999999997,6.1000000000000005,-0.20376175466257385,1.0,0.04,8.0,-0.26125000000000004,0.0,0.0,-0.2979166666666666,0.24,16.0,-0.07791666666666666,1.92,96.0,1.4620833333333332
800,0.39,1.56,5.779999999999999,-0.21957557257384974,1.0,0.22,44.0,-0.00958333333333334,0.0,0.0,-0.21125,0.06,4.0,-0.15625,1.28,64.0,0.9620833333333333
1000,0.23500000000000001,0.9400000000000001,5.470000000000001,-0.32830188198049126,0.75,0.44,88.0,0.27604166666666663,0.04,4.0,-0.09062500000000001,0.06,4.0,-0.07229166666666667,0.4,20.0,0.23937500000000003
1200,0.095,0.38,5.19,-0.3053151962107379,1.0,0.08,16.0,0.02187500000000001,0.0,0.0,-0.051458333333333335,0.06,4.0,0.003541666666666679,0.24,12.0,0.16854166666666667
1400,0.125,0.5,5.25,-0.13758078904858007,0.5,0.08,16.0,0.005624999999999998,0.04,4.0,-0.031041666666666662,0.06,4.0,-0.012708333333333325,0.32,16.0,0.22562500000000005
1600,0.48500000000000004,1.9400000000000002,5.97,-0.2773257079104543,1.0,0.38,76.0,0.08562500000000008,0.0,0.0,-0.2627083333333333,1.32,88.0,0.9472916666666668,0.24,12.0,-0.042708333333333376
1800,0.095,0.38,5.19,-0.3053151962107379,1.0,0.08,16.0,0.02187500000000001,0.0,0.0,-0.051458333333333335,0.06,4.0,0.003541666666666679,0.24,12.0,0.16854166666666667
2000,0.49000000000000005,1.9600000000000002,5.98,-0.16388728994058122,1.0,0.16,32.0,-0.11875,0.48,48.0,0.17458333333333337,1.08,72.00000000000001,0.7245833333333332,0.24,12.0,-0.04541666666666663
2200,0.245,0.98,5.49,-0.28098808727448477,1.0,0.08,16.0,-0.05937500000000002,0.0,0.0,-0.13270833333333332,0.66,44.0,0.47229166666666667,0.24,12.0,0.08729166666666667
2400,0.76,3.04,6.5200000000000005,-0.34257974922947576,1.0,0.0,0.0,-0.4116666666666667,0.32,32.0,-0.11833333333333332,0.96,64.0,0.4683333333333334,1.76,88.0,1.2016666666666667
2600,0.435,1.74,5.869999999999999,-0.2068019737076887,0.75,0.0,0.0,-0.23562500000000003,0.0,0.0,-0.23562500000000003,1.5,100.0,1.139375,0.24,12.0,-0.015625
2800,0.475,1.9,5.949999999999999,-0.15770667442634534,1.0,0.08,16.0,-0.1839583333333333,0.08,8.0,-0.1839583333333333,0.06,4.0,-0.2022916666666667,1.68,84.0,1.2827083333333333
3000,0.095,0.38,5.19,-0.3053151962107379,1.0,0.08,16.0,0.02187500000000001,0.0,0.0,-0.051458333333333335,0.06,4.0,0.003541666666666679,0.24,12.0,0.16854166666666667
3200,0.17500000000000002,0.7000000000000001,5.35,-0.2745926336040767,1.0,0.0,0.0,-0.09479166666666666,0.48,48.0,0.3452083333333334,0.06,4.0,-0.039791666666666656,0.16,8.0,0.05187499999999999
3400,0.26,1.04,5.52,-0.28690807369278626,1.0,0.18,36.0,0.024166666666666677,0.32,32.0,0.15250000000000002,0.06,4.0,-0.08583333333333332,0.48,24.0,0.2991666666666667
3600,0.305,1.22,5.61,-0.24362519017837148,1.0,0.0,0.0,-0.16520833333333332,0.92,92.0,0.6781250000000001,0.06,4.0,-0.11020833333333335,0.24,12.0,0.05479166666666667
3800,0.075,0.3,5.15,-0.22648082939940983,0.75,0.0,0.0,-0.040624999999999994,0.0,0.0,-0.040624999999999994,0.06,4.0,0.014375000000000002,0.24,12.0,0.17937500000000003
4000,0.16999999999999998,0.6799999999999999,5.34,-0.3593495881911559,1.0,0.38,76.0,0.25625000000000003,0.0,0.0,-0.09208333333333334,0.06,4.0,-0.03708333333333333,0.24,12.0,0.12791666666666665
4200,0.11499999999999999,0.45999999999999996,5.2299999999999995,-0.39498017609523783,1.0,0.16,32.0,0.084375,0.0,0.0,-0.06229166666666666,0.06,4.0,-0.0072916666666666815,0.24,12.0,0.15770833333333334
4400,0.11,0.44,5.22,-0.3714285628794063,1.0,0.14,28.000000000000004,0.06875000000000002,0.0,0.0,-0.05958333333333333,0.06,4.0,-0.004583333333333338,0.24,12.0,0.16041666666666665
4600,0.075,0.3,5.15,-0.22648082939940983,0.75,0.0,0.0,-0.040624999999999994,0.0,0.0,-0.040624999999999994,0.06,4.0,0.014375000000000002,0.24,12.0,0.17937500000000003
4800,0.08499999999999999,0.33999999999999997,5.17,-0.26467065141267154,1.0,0.04,8.0,-0.009374999999999993,0.0,0.0,-0.04604166666666666,0.06,4.0,0.008958333333333342,0.24,12.0,0.17395833333333333
5000,0.07,0.28,5.14,-0.3486589914299554,1.0,0.06,12.0,0.01708333333333334,0.0,0.0,-0.03791666666666667,0.06,4.0,0.01708333333333334,0.16,8.0,0.10875000000000001
5200,0.06,0.24,5.120000000000001,-0.284671521594118,0.75,0.08,16.0,0.04083333333333333,0.0,0.0,-0.032499999999999994,0.0,0.0,-0.032499999999999994,0.16,8.0,0.11416666666666667
5400,0.04,0.16,5.08,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664,0.16,8.0,0.12499999999999999
5600,0.055,0.22,5.11,-0.25490195004718474,0.75,0.06,12.0,0.02520833333333334,0.0,0.0,-0.029791666666666664,0.0,0.0,-0.029791666666666664,0.16,8.0,0.11687499999999999
5800,0.125,0.5,5.25,-0.2775405583841206,0.75,0.34,68.0,0.24395833333333333,0.0,0.0,-0.06770833333333333,0.0,0.0,-0.06770833333333333,0.16,8.0,0.07895833333333332
6000,0.04,0.16,5.08,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664,0.16,8.0,0.12499999999999999
6200,0.06,0.24,5.120000000000001,-0.284671521594118,0.5,0.0,0.0,-0.032499999999999994,0.08,8.0,0.04083333333333333,0.0,0.0,-0.032499999999999994,0.16,8.0,0.11416666666666667
6400,0.04,0.16,5.08,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664,0.16,8.0,0.12499999999999999
