episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.705,2.82,6.409999999999999,-0.17774989307687195,1.0,0.32,64.0,-0.0885416666666667,0.96,96.0,0.49812500000000004,0.8999999999999999,60.0,0.44312499999999994,0.64,32.0,0.2047916666666667
400,0.6100000000000001,2.4400000000000004,6.220000000000001,-0.41800947544718214,1.0,0.16,32.0,-0.18375,0.72,72.0,0.3295833333333334,0.8400000000000001,56.00000000000001,0.4395833333333334,0.72,36.0,0.3295833333333334
600,0.39,1.56,5.779999999999999,-0.19052987491271245,0.75,0.0,0.0,-0.21125,0.12,12.0,-0.10125000000000006,0.0,0.0,-0.21125,1.44,72.0,1.1087500000000001
800,0.33499999999999996,1.3399999999999999,5.67,-0.25976737069881195,1.0,0.02,4.0,-0.16312499999999996,0.36,36.0,0.14854166666666663,0.0,0.0,-0.18145833333333333,0.96,48.0,0.6985416666666666
1000,0.255,1.02,5.51,-0.18155282797930306,0.75,0.08,16.0,-0.06479166666666666,0.08,8.0,-0.06479166666666666,0.54,36.00000000000001,0.356875,0.32,16.0,0.15520833333333336
1200,0.7250000000000001,2.9000000000000004,6.450000000000001,0.07250079988885227,1.0,0.48,96.0,0.047291666666666676,0.48,48.0,0.047291666666666676,1.1400000000000001,76.00000000000001,0.6522916666666667,0.8,40.0,0.34062500000000007
1400,0.715,2.86,6.43,-0.28213689389068786,1.0,0.06,12.0,-0.33229166666666654,0.88,88.0,0.41937500000000005,0.0,0.0,-0.38729166666666665,1.92,96.0,1.372708333333333
1600,0.18,0.72,5.36,-0.3622290971062694,0.75,0.0,0.0,-0.0975,0.4,40.0,0.2691666666666667,0.0,0.0,-0.0975,0.32,16.0,0.1958333333333333
1800,0.06,0.24,5.12,-0.284671521594118,0.75,0.16,32.0,0.11416666666666667,0.0,0.0,-0.0325,0.0,0.0,-0.0325,0.08,4.0,0.04083333333333333
2000,0.03,0.12,5.06,-0.28467151034152094,0.75,0.04,8.0,0.020416666666666666,0.0,0.0,-0.016249999999999997,0.0,0.0,-0.016249999999999997,0.08,4.0,0.05708333333333333
2200,0.215,0.86,5.43,-0.19457013375080523,0.75,0.0,0.0,-0.11645833333333333,0.0,0.0,-0.11645833333333333,0.78,52.0,0.5985416666666667,0.08,4.0,-0.043124999999999976
2400,0.23,0.92,5.460000000000001,-0.32047159360221666,0.75,0.36,72.0,0.2054166666666667,0.56,56.00000000000001,0.38875,0.0,0.0,-0.12458333333333334,0.0,0.0,-0.12458333333333334
2600,0.12,0.48,5.24,-0.19211822307748294,0.75,0.04,8.0,-0.02833333333333334,0.44,44.0,0.3383333333333333,0.0,0.0,-0.06499999999999999,0.0,0.0,-0.06499999999999999
2800,0.065,0.26,5.13,-0.1733333275569231,0.5,0.26,52.0,0.20312500000000003,0.0,0.0,-0.035208333333333335,0.0,0.0,-0.035208333333333335,0.0,0.0,-0.035208333333333335
3000,0.38,1.52,5.760000000000001,-0.17333333234526305,0.5,0.0,0.0,-0.20583333333333334,0.0,0.0,-0.20583333333333334,0.0,0.0,-0.20583333333333334,1.52,76.0,1.1875
3200,0.195,0.78,5.390000000000001,-0.17333333140786333,0.5,0.0,0.0,-0.105625,0.0,0.0,-0.105625,0.78,52.0,0.609375,0.0,0.0,-0.105625
3400,0.4,1.6,5.800000000000001,-0.17333333239466664,0.5,0.0,0.0,-0.21666666666666667,0.0,0.0,-0.21666666666666667,0.0,0.0,-0.21666666666666667,1.6,80.0,1.25
3600,0.02,0.08,5.04,-0.17333331456,0.5,0.0,0.0,-0.010833333333333332,0.0,0.0,-0.010833333333333332,0.0,0.0,-0.010833333333333332,0.08,4.0,0.06249999999999999
3800,0.0,0.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.03,0.12,5.06,-0.17333332081777786,0.5,0.0,0.0,-0.016249999999999997,0.0,0.0,-0.016249999999999997,0.12,8.0,0.09375000000000001,0.0,0.0,-0.016249999999999997
4200,0.03,0.12,5.06,-0.17333332081777786,0.5,0.0,0.0,-0.016249999999999997,0.0,0.0,-0.016249999999999997,0.12,8.0,0.09375000000000001,0.0,0.0,-0.016249999999999997
4400,0.0,0.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,0.005,0.02,5.01,-0.17333325824000467,0.5,0.02,4.0,0.015624999999999998,0.0,0.0,-0.002708333333333333,0.0,0.0,-0.002708333333333333,0.0,0.0,-0.002708333333333333
4800,0.7,2.8,6.3999999999999995,-0.27459263637325826,0.75,0.0,0.0,-0.3791666666666666,0.88,88.0,0.42749999999999994,0.0,0.0,-0.37916666666666665,1.92,96.0,1.380833333333333
5000,0.0,0.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5200,0.03,0.12,5.06,-0.17333332081777786,0.5,0.0,0.0,-0.016249999999999997,0.0,0.0,-0.016249999999999997,0.12,8.0,0.09375000000000001,0.0,0.0,-0.016249999999999997
5400,0.0,0.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5600,0.0,0.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5800,0.0,0.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000,0.0,0.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6200,0.0,0.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6400,0.115,0.46,5.23,-0.17333333006840568,0.5,0.46,92.0,0.35937500000000006,0.0,0.0,-0.06229166666666667,0.0,0.0,-0.06229166666666667,0.0,0.0,-0.06229166666666667
