episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.44000000000000006,1.7600000000000002,6.76,-0.21818181727573238,0.75,0.02,4.0,-0.29333333333333333,0.32,32.0,0.07333333333333333,0.06,4.0,-0.24444444444444446,1.36,68.0,1.3444444444444443
400,0.595,2.38,7.38,-0.3436913997221298,1.0,0.06,12.0,-0.3563888888888889,0.52,52.0,0.20583333333333337,0.6000000000000001,40.00000000000001,0.30361111111111116,1.2,60.0,1.0369444444444444
600,0.545,2.18,7.180000000000001,-0.47345920723033386,1.0,0.02,4.0,-0.36916666666666664,0.6,60.0,0.33972222222222226,0.6000000000000001,40.00000000000001,0.3397222222222223,0.96,48.0,0.7797222222222222
800,0.30000000000000004,1.2000000000000002,6.200000000000001,-0.1880424290557008,0.75,0.02,4.0,-0.1922222222222222,0.0,0.0,-0.2166666666666667,0.06,4.0,-0.1433333333333333,1.12,56.00000000000001,1.1522222222222225
1000,0.65,2.6,7.6000000000000005,-0.14018107959652637,1.0,0.26,52.0,-0.15166666666666662,0.32,32.0,-0.07833333333333338,0.18,12.0,-0.24944444444444444,1.84,92.0,1.7794444444444446
1200,0.495,1.98,6.98,-0.34603174463327147,1.0,0.02,4.0,-0.33305555555555555,0.72,72.0,0.5225,1.08,72.00000000000001,0.9625,0.16,8.0,-0.16194444444444445
1400,0.55,2.2,7.2,-0.26618704886910605,1.0,0.14,28.000000000000004,-0.22611111111111104,0.88,88.0,0.6783333333333333,1.02,68.0,0.8494444444444444,0.16,8.0,-0.20166666666666666
1600,0.45,1.8,6.800000000000001,-0.21435142393207696,1.0,0.16,32.0,-0.12944444444444442,0.76,76.0,0.6038888888888889,0.72,48.0,0.5549999999999999,0.16,8.0,-0.12944444444444447
1800,0.13,0.52,5.52,-0.2712680541119059,0.75,0.36,72.0,0.3461111111111111,0.0,0.0,-0.09388888888888888,0.0,0.0,-0.09388888888888888,0.16,8.0,0.1016666666666667
2000,0.10500000000000001,0.42000000000000004,5.42,-0.44975287443309653,1.0,0.06,12.0,-0.002499999999999992,0.2,20.0,0.16861111111111113,0.0,0.0,-0.07583333333333332,0.16,8.0,0.11972222222222222
2200,0.345,1.38,6.38,-0.20465434534867533,0.75,0.06,12.0,-0.17583333333333329,0.12,12.0,-0.10250000000000001,0.0,0.0,-0.24916666666666665,1.2,60.0,1.2174999999999998
2400,0.7050000000000001,2.8200000000000003,7.82,-0.2869206993547033,1.0,0.1,20.0,-0.3869444444444444,0.12,12.0,-0.36249999999999993,1.08,72.00000000000001,0.8108333333333335,1.52,76.0,1.3486111111111114
2600,0.09,0.36,5.359999999999999,-0.3622290945758131,0.75,0.04,8.0,-0.016111111111111114,0.2,20.0,0.17944444444444446,0.12,8.0,0.08166666666666667,0.0,0.0,-0.065
2800,0.11000000000000001,0.44000000000000006,5.4399999999999995,-0.6842105118106272,0.75,0.0,0.0,-0.07944444444444446,0.16,16.0,0.11611111111111114,0.12,8.0,0.06722222222222224,0.16,8.0,0.11611111111111114
3000,0.125,0.5,5.5,-0.16094985704638676,0.75,0.06,12.0,-0.01694444444444446,0.16,16.0,0.1052777777777778,0.12,8.0,0.056388888888888884,0.16,8.0,0.1052777777777778
3200,0.3,1.2,6.199999999999999,-0.2386780892107585,0.75,0.0,0.0,-0.21666666666666665,0.92,92.0,0.9077777777777778,0.12,8.0,-0.07000000000000003,0.16,8.0,-0.02111111111111111
3400,0.21,0.84,5.84,-0.20823798461111487,0.75,0.0,0.0,-0.15166666666666662,0.72,72.0,0.7283333333333333,0.12,8.0,-0.005000000000000011,0.0,0.0,-0.15166666666666662
3600,0.03,0.12,5.12,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664,0.12,8.0,0.12499999999999999,0.0,0.0,-0.021666666666666664
3800,0.14,0.56,5.5600000000000005,-0.23155216002952428,0.75,0.44,88.0,0.4366666666666667,0.0,0.0,-0.1011111111111111,0.12,8.0,0.045555555555555564,0.0,0.0,-0.1011111111111111
4000,0.11,0.44,5.4399999999999995,-0.2549019567578903,0.75,0.0,0.0,-0.07944444444444444,0.32,32.0,0.31166666666666665,0.12,8.0,0.06722222222222221,0.0,0.0,-0.07944444444444443
4200,0.23,0.92,5.92,-0.20465434485395084,0.75,0.0,0.0,-0.1661111111111111,0.8,80.0,0.8116666666666665,0.12,8.0,-0.019444444444444445,0.0,0.0,-0.1661111111111111
4400,0.03,0.12,5.12,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664,0.12,8.0,0.12499999999999999,0.0,0.0,-0.021666666666666664
4600,0.03,0.12,5.12,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664,0.12,8.0,0.12499999999999999,0.0,0.0,-0.021666666666666664
4800,0.03,0.12,5.12,-0.17333332394666656,0.5,0.0,0.0,-0.021666666666666664,0.0,0.0,-0.021666666666666664,0.12,8.0,0.12499999999999999,0.0,0.0,-0.021666666666666664
5000,0.265,1.06,6.0600000000000005,-0.18985915251634178,1.0,0.18,36.0,0.0286111111111111,0.56,56.00000000000001,0.4930555555555556,0.24,16.0,0.10194444444444445,0.08,4.0,-0.0936111111111111
5200,0.38,1.52,6.52,-0.19653893562807778,1.0,0.4,80.0,0.21444444444444444,0.08,8.0,-0.17666666666666664,0.96,64.0,0.898888888888889,0.08,4.0,-0.17666666666666664
5400,0.17500000000000002,0.7000000000000001,5.7,-0.20041972264269559,0.75,0.24,48.0,0.16694444444444445,0.32,32.0,0.26472222222222225,0.06,4.0,-0.05305555555555555,0.08,4.0,-0.028611111111111105
