episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.6,2.4,7.3999999999999995,-0.14976598983245748,1.0,0.3,60.0,-0.06666666666666674,0.4,40.0,0.055555555555555594,0.18,12.0,-0.21333333333333326,1.52,76.0,1.4244444444444444
400,0.7649999999999999,3.0599999999999996,8.059999999999999,-0.4332247538329319,1.0,0.18,36.0,-0.3325,1.0,100.0,0.6697222222222221,1.08,72.00000000000001,0.7675000000000001,0.8,40.0,0.4252777777777777
600,0.965,3.86,8.86,-0.20020205349036413,1.0,0.3,60.0,-0.33027777777777784,0.92,92.0,0.42750000000000016,0.72,48.0,0.18305555555555564,1.92,96.0,1.649722222222222
800,0.445,1.78,6.779999999999999,-0.18883218124293144,0.75,0.4,80.0,0.1675,0.12,12.0,-0.1747222222222222,1.02,68.0,0.9252777777777776,0.24,12.0,-0.028055555555555545
1000,0.5700000000000001,2.2800000000000002,7.28,-0.2450481028629956,1.0,0.14,28.000000000000004,-0.24055555555555552,0.2,20.0,-0.16722222222222222,1.1400000000000001,76.00000000000001,0.9816666666666668,0.8,40.0,0.5661111111111111
1200,0.615,2.46,7.459999999999999,-0.21923390263807607,1.0,0.18,36.0,-0.22416666666666676,0.28,28.000000000000004,-0.10194444444444445,1.2000000000000002,80.00000000000001,1.0225,0.8,40.0,0.533611111111111
1400,0.38,1.52,6.5200000000000005,-0.18167456388071557,1.0,0.18,36.0,-0.05444444444444447,0.12,12.0,-0.12777777777777782,0.42000000000000004,28.000000000000004,0.23888888888888898,0.8,40.0,0.7033333333333334
1600,0.76,3.04,8.04,-0.2237330030275897,1.0,0.28,56.00000000000001,-0.20666666666666655,0.12,12.0,-0.40222222222222215,0.72,48.0,0.3311111111111111,1.92,96.0,1.7977777777777775
1800,0.34,1.36,6.36,-0.3019726841095971,1.0,0.02,4.0,-0.2211111111111111,0.12,12.0,-0.09888888888888892,0.42000000000000004,28.000000000000004,0.2677777777777778,0.8,40.0,0.7322222222222223
2000,0.46,1.84,6.840000000000001,-0.17383820816445028,1.0,0.18,36.0,-0.11222222222222221,0.68,68.0,0.49888888888888894,0.18,12.0,-0.11222222222222221,0.8,40.0,0.6455555555555555
2200,0.44,1.76,6.76,-0.30434782376697056,1.0,0.5,100.0,0.29333333333333333,0.12,12.0,-0.17111111111111116,0.42000000000000004,28.000000000000004,0.19555555555555565,0.72,36.0,0.5622222222222222
2400,0.27,1.08,6.08,-0.2846715309712826,0.75,0.24,48.0,0.09833333333333336,0.12,12.0,-0.04833333333333331,0.72,48.0,0.685,0.0,0.0,-0.195
2600,0.09,0.36,5.359999999999999,-0.2846715272204168,0.75,0.0,0.0,-0.065,0.12,12.0,0.08166666666666667,0.24,16.0,0.22833333333333333,0.0,0.0,-0.06499999999999999
2800,0.115,0.46,5.46,-0.2787318301143531,0.75,0.02,4.0,-0.0586111111111111,0.12,12.0,0.06361111111111112,0.24,16.0,0.2102777777777778,0.08,4.0,0.01472222222222222
3000,0.06999999999999999,0.27999999999999997,5.279999999999999,-0.20823798129329885,0.75,0.04,8.0,-0.0016666666666666722,0.0,0.0,-0.05055555555555555,0.24,16.0,0.24277777777777773,0.0,0.0,-0.050555555555555555
