episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,1.13,4.52,7.26,-0.3510747174197957,1.0,0.2,40.0,-0.4287500000000001,0.88,88.0,0.19458333333333344,1.44,96.0,0.7079166666666666,2.0,100.0,1.2212499999999997
400,0.31,1.24,5.619999999999999,-0.2955288951916364,1.0,0.1,20.0,-0.07624999999999998,0.6,60.0,0.38208333333333333,0.06,4.0,-0.11291666666666665,0.48,24.0,0.27208333333333334
600,0.365,1.46,5.7299999999999995,-0.561206382321827,1.0,0.38,76.0,0.15062499999999998,0.6,60.0,0.3522916666666666,0.0,0.0,-0.19770833333333332,0.48,24.0,0.24229166666666668
800,0.365,1.46,5.73,-0.3691170725119559,1.0,0.42,84.0,0.18729166666666663,0.24,24.0,0.022291666666666633,0.0,0.0,-0.19770833333333335,0.8,40.0,0.535625
1000,0.45999999999999996,1.8399999999999999,5.92,-0.09892262358598702,1.0,0.18,36.0,-0.08416666666666664,0.28,28.000000000000004,0.007500000000000045,0.18,12.0,-0.08416666666666664,1.2,60.0,0.8508333333333332
1200,0.235,0.94,5.470000000000001,-0.4070619541946052,1.0,0.18,36.0,0.03770833333333331,0.28,28.000000000000004,0.12937500000000005,0.0,0.0,-0.12729166666666664,0.48,24.0,0.3127083333333333
1400,0.515,2.06,6.029999999999999,-0.2348710742102471,1.0,0.18,36.0,-0.1139583333333334,0.28,28.000000000000004,-0.02229166666666668,0.0,0.0,-0.27895833333333336,1.6,80.0,1.1877083333333336
1600,0.235,0.94,5.470000000000001,-0.4070619541946052,1.0,0.18,36.0,0.03770833333333331,0.28,28.000000000000004,0.12937500000000005,0.0,0.0,-0.12729166666666664,0.48,24.0,0.3127083333333333
1800,0.555,2.22,6.109999999999999,-0.22901126711644904,1.0,0.18,36.0,-0.135625,0.28,28.000000000000004,-0.04395833333333333,0.0,0.0,-0.30062500000000003,1.76,88.0,1.3127083333333334
2000,0.205,0.82,5.41,-0.33755541075347306,1.0,0.18,36.0,0.05395833333333332,0.16,16.0,0.035625000000000004,0.0,0.0,-0.11104166666666666,0.48,24.0,0.32895833333333324
2200,0.475,1.9,5.95,-0.24210938914680913,1.0,0.18,36.0,-0.09229166666666672,0.28,28.000000000000004,-0.0006250000000000006,0.0,0.0,-0.2572916666666666,1.44,72.0,1.0627083333333334
2400,0.31,1.24,5.619999999999999,-0.34123623774854606,1.0,0.04,8.0,-0.13124999999999998,0.72,72.0,0.4920833333333333,0.0,0.0,-0.16791666666666666,0.48,24.0,0.2720833333333333
2600,0.24,0.96,5.48,-0.4193548341311133,1.0,0.3,60.0,0.145,0.0,0.0,-0.13,0.18,12.0,0.03500000000000002,0.48,24.0,0.30999999999999994
2800,0.215,0.86,5.43,-0.24661944238005562,1.0,0.04,8.0,-0.07979166666666665,0.28,28.000000000000004,0.14020833333333338,0.06,4.0,-0.06145833333333335,0.48,24.0,0.32354166666666667
3000,0.44,1.76,5.880000000000001,-0.17333333247999994,0.5,0.0,0.0,-0.23833333333333334,0.0,0.0,-0.23833333333333334,0.0,0.0,-0.23833333333333334,1.76,88.0,1.375
3200,0.015,0.06,5.029999999999999,-0.17333330830222282,0.5,0.06,12.0,0.04687500000000001,0.0,0.0,-0.008124999999999999,0.0,0.0,-0.008124999999999999,0.0,0.0,-0.008124999999999999
3400,0.30000000000000004,1.2000000000000002,5.6000000000000005,-0.1733333320817778,0.5,0.0,0.0,-0.1625,0.0,0.0,-0.1625,1.2000000000000002,80.00000000000001,0.9375000000000002,0.0,0.0,-0.1625
3600,0.005,0.02,5.01,-0.17333325824000467,0.5,0.02,4.0,0.015624999999999998,0.0,0.0,-0.002708333333333333,0.0,0.0,-0.002708333333333333,0.0,0.0,-0.002708333333333333
3800,0.0,0.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
