episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.29,1.16,6.74,-0.042301181893547035,0.75,0.16,32.0,-0.01736111111111112,0.44,44.0,0.4104166666666667,0.24,16.0,0.10486111111111113,0.32,16.0,0.2270833333333333
400,0.505,2.02,8.03,-0.27252502699335435,1.0,0.02,4.0,-0.42534722222222227,0.2,20.0,-0.15034722222222224,1.32,88.0,1.5607638888888888,0.48,24.0,0.2774305555555555
600,0.545,2.18,8.27,-0.2520007107227882,1.0,0.02,4.0,-0.4614583333333333,0.56,56.00000000000001,0.3635416666666667,0.0,0.0,-0.4920138888888889,1.6,80.0,1.9524305555555554
800,0.275,1.1,6.65,-0.3714285693767718,1.0,0.02,4.0,-0.21770833333333334,0.6,60.0,0.6684027777777779,0.0,0.0,-0.24826388888888887,0.48,24.0,0.48506944444444444
1000,0.45000000000000007,1.8000000000000003,7.700000000000001,-0.22476111268647436,1.0,0.02,4.0,-0.3756944444444445,0.12,12.0,-0.22291666666666665,0.30000000000000004,20.000000000000004,0.05208333333333348,1.36,68.0,1.671527777777778
1200,0.375,1.5,7.25,-0.21561561351292924,1.0,0.14,28.000000000000004,-0.12465277777777783,0.6,60.0,0.578125,0.6000000000000001,40.00000000000001,0.5781250000000001,0.16,8.0,-0.09409722222222223
1400,0.2,0.8,6.199999999999999,-0.29411764495075876,1.0,0.12,24.0,0.0027777777777777436,0.52,52.0,0.6138888888888889,0.0,0.0,-0.18055555555555555,0.16,8.0,0.06388888888888891
1600,0.295,1.18,6.77,-0.22176360093107728,1.0,0.04,8.0,-0.2052083333333334,0.04,4.0,-0.2052083333333334,0.78,52.0,0.9253472222222225,0.32,16.0,0.22256944444444443
1800,0.01,0.04,5.0600000000000005,-0.17333331080533387,0.5,0.0,0.0,-0.009027777777777777,0.04,4.0,0.05208333333333332,0.0,0.0,-0.009027777777777777,0.0,0.0,-0.009027777777777777
2000,0.155,0.62,5.93,-0.3799758697535216,0.75,0.02,4.0,-0.10937499999999999,0.28,28.000000000000004,0.28784722222222225,0.24,16.0,0.22673611111111108,0.08,4.0,-0.017708333333333326
