episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.19,0.76,6.14,-0.3902053680854727,1.0,0.4,80.0,0.4395833333333333,0.575,0.0,0.0,-0.17152777777777775,1.475,0.12,8.0,0.011805555555555541,1.855,0.24,12.0,0.1951388888888889,2.235
200,0.5800000000000001,2.3200000000000003,8.48,-0.17616126130864473,1.0,0.22,44.0,-0.18749999999999997,1.7300000000000002,0.16,16.0,-0.2791666666666666,2.29,1.3800000000000001,92.0,1.5847222222222224,1.57,0.56,28.000000000000004,0.33194444444444454,2.89
300,0.775,3.1,9.65,-0.41236892701313455,1.0,0.02,4.0,-0.6690972222222222,2.4175,0.24,24.0,-0.33298611111111104,2.6975,1.32,88.0,1.3170138888888892,2.1174999999999997,1.52,76.0,1.6225694444444443,2.4175
400,0.595,2.38,8.57,-0.30615475880432896,1.0,0.08,16.0,-0.4149305555555556,1.9074999999999998,0.8,80.0,0.6850694444444445,1.6874999999999998,1.5,100.0,1.754513888888889,1.4874999999999998,0.0,0.0,-0.5371527777777778,3.4875
500,0.9099999999999999,3.6399999999999997,10.459999999999999,-0.23096052167467085,1.0,0.2,40.0,-0.5159722222222222,2.5749999999999997,0.72,72.0,0.2784722222222222,2.5549999999999997,0.72,48.0,0.2784722222222222,3.0549999999999997,2.0,100.0,2.234027777777778,2.275
600,0.36500000000000005,1.4600000000000002,7.1899999999999995,-0.23334152850946044,0.75,0.0,0.0,-0.32951388888888894,1.4125,0.32,32.0,0.1593749999999999,1.5925,1.1400000000000001,76.00000000000001,1.412152777777778,1.2725,0.0,0.0,-0.32951388888888894,2.9125
700,1.195,4.78,12.170000000000002,-0.15931846068174305,0.75,0.5,100.0,-0.3149305555555556,2.9875000000000003,0.96,96.0,0.38784722222222234,3.0275000000000003,1.32,88.0,0.9378472222222226,3.1675000000000004,2.0,100.0,1.9767361111111112,2.9875000000000003
800,0.33,1.32,6.98,-0.17333333265066675,0.5,0.0,0.0,-0.2979166666666667,1.3250000000000002,0.0,0.0,-0.2979166666666667,1.8250000000000002,1.32,88.0,1.7187500000000002,1.005,0.0,0.0,-0.2979166666666667,2.825
900,0.27499999999999997,1.0999999999999999,6.65,-0.22033898196777302,1.0,0.0,0.0,-0.24826388888888884,1.1875,0.04,4.0,-0.18715277777777778,1.6475,0.8999999999999999,60.0,1.1267361111111112,1.2875,0.16,8.0,-0.003819444444444462,2.5275
1000,0.18,0.72,6.08,-0.284671530596196,0.75,0.0,0.0,-0.16249999999999998,0.95,0.24,24.0,0.20416666666666666,1.21,0.48,32.0,0.5708333333333333,1.47,0.0,0.0,-0.16249999999999998,2.45
1100,0.75,3.0,9.5,-0.38310412495415713,0.75,0.0,0.0,-0.6770833333333333,2.375,0.8,80.0,0.5451388888888891,2.075,0.6000000000000001,40.00000000000001,0.23958333333333326,2.775,1.6,80.0,1.7673611111111112,2.275
1200,0.7,2.8,9.200000000000001,-0.32663316514344864,1.0,0.0,0.0,-0.6319444444444444,2.25,0.76,76.0,0.5291666666666668,1.99,0.36,24.0,-0.0819444444444444,2.89,1.68,84.0,1.934722222222222,2.0700000000000003
1300,0.455,1.82,7.7299999999999995,-0.2712680569453676,0.75,0.0,0.0,-0.4107638888888889,1.6375,0.56,56.00000000000001,0.4447916666666667,1.5775,1.26,84.0,1.5142361111111111,1.3775,0.0,0.0,-0.4107638888888889,3.1375
1400,0.15000000000000002,0.6000000000000001,5.9,-0.2674897094304731,0.75,0.18,36.0,0.13958333333333334,0.6950000000000001,0.0,0.0,-0.13541666666666669,1.375,0.42000000000000004,28.000000000000004,0.5062500000000001,1.455,0.0,0.0,-0.13541666666666669,2.375
1500,0.675,2.7,9.05,-0.060616801469487225,1.0,0.5,100.0,0.1545138888888889,1.6875,0.8,80.0,0.6128472222222223,1.8875,0.36,24.0,-0.05937500000000001,2.8275,1.04,52.0,0.9795138888888888,2.6475
1600,0.36,1.44,7.16,-0.28467153172145543,0.75,0.0,0.0,-0.32499999999999996,1.4,0.96,96.0,1.1416666666666666,0.94,0.48,32.0,0.4083333333333333,1.92,0.0,0.0,-0.32499999999999996,2.9
1700,0.625,2.5,8.75,-0.3654148855560164,1.0,0.0,0.0,-0.5642361111111112,2.0625,0.8,80.0,0.6579861111111112,1.7625,1.3800000000000001,92.0,1.5440972222222222,1.6824999999999999,0.32,16.0,-0.07534722222222218,3.2424999999999997
1800,0.665,2.66,8.99,-0.44299256875331294,1.0,0.0,0.0,-0.6003472222222221,2.1625,0.96,96.0,0.8663194444444444,1.7025000000000001,0.42000000000000004,28.000000000000004,0.04131944444444437,2.7425,1.28,64.0,1.3552083333333333,2.3825000000000003
