episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.785,3.14,12.850000000000001,-0.4547147839365411,1.0,0.02,4.0,-0.949375,0.32,32.0,-0.3077083333333333,1.44,96.0,2.087847222222222,1.36,68.0,1.9167361111111114
400,0.595,2.38,10.95,-0.34369140027748046,1.0,0.06,12.0,-0.6236805555555556,0.52,52.0,0.36020833333333324,0.6000000000000001,40.00000000000001,0.5313194444444447,1.2,60.0,1.8146527777777774
600,0.545,2.18,10.450000000000001,-0.4734592080402149,1.0,0.02,4.0,-0.6460416666666666,0.6,60.0,0.594513888888889,0.6000000000000001,40.00000000000001,0.5945138888888892,0.96,48.0,1.364513888888889
800,0.72,2.88,12.200000000000001,-0.4193548380555969,1.0,0.32,64.0,-0.22555555555555556,0.0,0.0,-0.91,1.44,96.0,2.17,1.12,56.00000000000001,1.4855555555555557
1000,0.65,2.6,11.5,-0.14018107987113382,1.0,0.26,52.0,-0.26541666666666675,0.32,32.0,-0.13708333333333342,0.18,12.0,-0.43652777777777774,1.84,92.0,3.1140277777777787
1200,0.63,2.52,11.3,-0.07385998644538105,1.0,0.32,64.0,-0.11180555555555556,0.72,72.0,0.74375,1.08,72.00000000000001,1.5137500000000002,0.4,20.0,0.059305555555555695
1400,0.575,2.3,10.75,-0.49949882957411185,1.0,0.0,0.0,-0.7267361111111111,0.88,88.0,1.1554861111111108,1.02,68.0,1.4549305555555552,0.4,20.0,0.12881944444444443
1600,0.61,2.44,11.1,-0.5398075226738388,1.0,0.08,16.0,-0.5998611111111112,0.76,76.0,0.8545833333333334,0.72,48.0,0.7690277777777779,0.88,44.0,1.11125
1800,0.615,2.46,11.149999999999999,-0.26192566502898385,1.0,0.36,72.0,-0.007291666666666835,0.16,16.0,-0.4350694444444444,1.1400000000000001,76.00000000000001,1.6610416666666667,0.8,40.0,0.9338194444444445
2000,0.21000000000000002,0.8400000000000001,7.1000000000000005,-0.23228994848847084,1.0,0.14,28.000000000000004,0.03402777777777787,0.24,24.0,0.24791666666666665,0.06,4.0,-0.13708333333333333,0.4,20.0,0.5901388888888889
2200,0.45999999999999996,1.8399999999999999,9.600000000000001,-0.12047012676176116,1.0,0.16,32.0,-0.2391666666666666,0.24,24.0,-0.06805555555555565,0.24,16.0,-0.06805555555555565,1.2,60.0,1.9852777777777781
2400,0.745,2.98,12.45,-0.3150915591022243,1.0,0.1,20.0,-0.7277083333333333,0.28,28.000000000000004,-0.34270833333333345,1.08,72.00000000000001,1.3684027777777779,1.52,76.0,2.309513888888889
2600,0.19999999999999998,0.7999999999999999,7.0,-0.1354838690839899,1.0,0.14,28.000000000000004,0.04666666666666665,0.4,40.0,0.6027777777777779,0.18,12.0,0.13222222222222224,0.08,4.0,-0.08166666666666667
2800,0.23,0.92,7.299999999999999,-0.060240961978427654,1.0,0.4,80.0,0.564861111111111,0.16,16.0,0.05152777777777781,0.12,8.0,-0.034027777777777816,0.24,12.0,0.22263888888888886
3000,0.44,1.76,9.4,-0.3714285705125895,1.0,0.48,96.0,0.4705555555555555,0.32,32.0,0.12833333333333347,0.0,0.0,-0.5561111111111111,0.96,48.0,1.497222222222222
3200,0.285,1.14,7.85,-0.2240701534568832,1.0,0.06,12.0,-0.23187500000000008,0.92,92.0,1.6075694444444442,0.0,0.0,-0.36020833333333335,0.16,8.0,-0.017986111111111112
3400,0.9099999999999999,3.6399999999999997,14.099999999999998,-0.3832073213598379,1.0,0.1,20.0,-0.9362500000000001,0.72,72.0,0.3898611111111111,1.1400000000000001,76.00000000000001,1.2881944444444446,1.68,84.0,2.4431944444444444
3600,0.275,1.1,7.750000000000001,-0.29147981954473745,1.0,0.3,60.0,0.29409722222222234,0.72,72.0,1.1924305555555557,0.0,0.0,-0.3475694444444444,0.08,4.0,-0.17645833333333333
3800,0.775,3.1,12.75,-0.02632455777697551,1.0,0.44,88.0,-0.03840277777777785,0.64,64.0,0.3893750000000002,1.1400000000000001,76.00000000000001,1.4588194444444444,0.88,44.0,0.9027083333333331
4000,0.3,1.2,8.0,-0.2522639060232581,0.75,0.0,0.0,-0.3791666666666667,0.32,32.0,0.30527777777777787,0.0,0.0,-0.3791666666666667,0.88,44.0,1.5030555555555558
4200,0.615,2.46,11.15,-0.3097957761528427,1.0,0.48,96.0,0.2493749999999999,0.8,80.0,0.9338194444444445,1.02,68.0,1.4043750000000002,0.16,8.0,-0.4350694444444444
4400,0.635,2.54,11.350000000000001,-0.3338033123920252,1.0,0.48,96.0,0.22409722222222223,0.88,88.0,1.0796527777777778,1.02,68.0,1.3790972222222224,0.16,8.0,-0.4603472222222222
4600,0.635,2.54,11.350000000000001,-0.3338033123920252,1.0,0.48,96.0,0.22409722222222223,0.88,88.0,1.0796527777777778,1.02,68.0,1.3790972222222224,0.16,8.0,-0.4603472222222222
4800,0.635,2.54,11.350000000000001,-0.3338033123920252,1.0,0.48,96.0,0.22409722222222223,0.88,88.0,1.0796527777777778,1.02,68.0,1.3790972222222224,0.16,8.0,-0.4603472222222222
5000,0.605,2.42,11.049999999999999,-0.182448036440801,1.0,0.18,36.0,-0.379652777777778,0.64,64.0,0.6042361111111111,1.44,96.0,2.3153472222222224,0.16,8.0,-0.42243055555555553
5200,0.645,2.58,11.450000000000001,-0.5547703167654554,1.0,0.06,12.0,-0.6868749999999999,0.92,92.0,1.1525694444444445,0.96,64.0,1.2381250000000001,0.64,32.0,0.5536805555555557
5400,0.675,2.7,11.750000000000002,-0.49749749646961394,1.0,0.06,12.0,-0.7247916666666666,0.92,92.0,1.114652777777778,1.08,72.00000000000001,1.4568750000000001,0.64,32.0,0.5157638888888889
5600,0.675,2.7,11.750000000000002,-0.49749749646961394,1.0,0.06,12.0,-0.7247916666666666,0.92,92.0,1.114652777777778,1.08,72.00000000000001,1.4568750000000001,0.64,32.0,0.5157638888888889
5800,0.675,2.7,11.750000000000002,-0.49749749646961394,1.0,0.06,12.0,-0.7247916666666666,0.92,92.0,1.114652777777778,1.08,72.00000000000001,1.4568750000000001,0.64,32.0,0.5157638888888889
