episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.6699999999999999,2.6799999999999997,7.679999999999999,-0.44781490868582674,1.0,0.44,88.0,0.053888888888888764,0.96,96.0,0.6894444444444443,0.0,0.0,-0.48388888888888887,1.28,64.0,1.0805555555555555
400,0.41000000000000003,1.6400000000000001,6.640000000000001,-0.27602278493172383,1.0,0.0,0.0,-0.2961111111111111,0.16,16.0,-0.10055555555555554,0.36,24.0,0.14388888888888884,1.12,56.00000000000001,1.0727777777777778
600,0.47500000000000003,1.9000000000000001,6.9,-0.26180469603399326,1.0,0.5,100.0,0.2680555555555555,0.04,4.0,-0.2941666666666667,1.2000000000000002,80.00000000000001,1.1236111111111111,0.16,8.0,-0.14750000000000005
800,0.30500000000000005,1.2200000000000002,6.220000000000001,-0.15418245288398236,0.75,0.12,24.0,-0.07361111111111107,0.96,96.0,0.9530555555555555,0.06,4.0,-0.14694444444444443,0.08,4.0,-0.12249999999999997
1000,0.19,0.76,5.76,-0.1816745622006093,1.0,0.14,28.000000000000004,0.0338888888888889,0.16,16.0,0.05833333333333332,0.06,4.0,-0.06388888888888891,0.4,20.0,0.3516666666666667
1200,0.36000000000000004,1.4400000000000002,6.4399999999999995,-0.1854199674588921,0.75,0.02,4.0,-0.23555555555555555,0.0,0.0,-0.26,0.06,4.0,-0.18666666666666665,1.36,68.0,1.4022222222222223
1400,0.395,1.58,6.58,-0.1794027735137902,1.0,0.12,24.0,-0.13861111111111107,0.2,20.0,-0.04083333333333328,0.06,4.0,-0.21194444444444444,1.2,60.0,1.1813888888888888
1600,0.125,0.5,5.5,-0.16094985704638676,1.0,0.12,24.0,0.056388888888888884,0.16,16.0,0.1052777777777778,0.06,4.0,-0.016944444444444456,0.16,8.0,0.10527777777777779
1800,0.5900000000000001,2.3600000000000003,7.360000000000001,-0.2964054199566708,1.0,0.12,24.0,-0.2794444444444444,0.16,16.0,-0.23055555555555557,0.96,64.0,0.7472222222222222,1.12,56.00000000000001,0.9427777777777778
2000,0.565,2.26,7.259999999999999,-0.1726608390569453,1.0,0.12,24.0,-0.2613888888888889,0.16,16.0,-0.21250000000000002,0.06,4.0,-0.33472222222222225,1.92,96.0,1.9386111111111108
2200,0.14500000000000002,0.5800000000000001,5.58,-0.14533622261517687,0.75,0.04,8.0,-0.055833333333333346,0.08,8.0,-0.006944444444444423,0.06,4.0,-0.03138888888888889,0.4,20.0,0.38416666666666666
2400,0.165,0.66,5.66,-0.19008264140924291,0.75,0.04,8.0,-0.07027777777777777,0.4,40.0,0.3697222222222223,0.06,4.0,-0.04583333333333333,0.16,8.0,0.0763888888888889
2600,0.5549999999999999,2.2199999999999998,7.219999999999999,-0.20599571672496997,1.0,0.0,0.0,-0.40083333333333326,0.24,24.0,-0.10750000000000004,0.06,4.0,-0.32750000000000007,1.92,96.0,1.9458333333333333
2800,0.525,2.1,7.1,-0.21398338229027414,1.0,0.3,60.0,-0.012499999999999983,0.04,4.0,-0.3302777777777777,0.0,0.0,-0.3791666666666667,1.76,88.0,1.7719444444444445
3000,0.18000000000000002,0.7200000000000001,5.720000000000001,-0.1876606656326616,0.75,0.46,92.0,0.4322222222222223,0.04,4.0,-0.0811111111111111,0.06,4.0,-0.05666666666666666,0.16,8.0,0.06555555555555558
3200,0.095,0.38,5.38,-0.1553610412269153,0.75,0.12,24.0,0.07805555555555556,0.04,4.0,-0.01972222222222221,0.06,4.0,0.004722222222222216,0.16,8.0,0.12694444444444444
3400,0.065,0.26,5.26,-0.3158878416127173,0.75,0.0,0.0,-0.04694444444444444,0.04,4.0,0.0019444444444444483,0.06,4.0,0.026388888888888892,0.16,8.0,0.1486111111111111
3600,0.49,1.96,6.959999999999999,-0.3423728797177821,1.0,0.1,20.0,-0.23166666666666663,0.84,84.0,0.6727777777777777,0.06,4.0,-0.2805555555555555,0.96,48.0,0.8194444444444444
3800,0.11499999999999999,0.45999999999999996,5.46,-0.3538461480782886,1.0,0.26,52.0,0.23472222222222225,0.04,4.0,-0.034166666666666685,0.0,0.0,-0.08305555555555555,0.16,8.0,0.11249999999999999
4000,0.08,0.32,5.32,-0.4193548284079085,0.75,0.08,16.0,0.04,0.08,8.0,0.04,0.0,0.0,-0.057777777777777775,0.16,8.0,0.13777777777777778
