episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.685,2.74,9.11,-0.28845788102096237,1.0,0.32,64.0,-0.12951388888888882,1.8925,0.76,76.0,0.5427083333333331,1.9525000000000001,0.06,4.0,-0.5267361111111111,3.1525,1.6,80.0,1.8260416666666666,2.1125
200,0.65,2.6,8.9,-0.25010761868267095,1.0,0.4,80.0,0.024305555555555636,1.725,0.12,12.0,-0.4034722222222222,2.505,1.44,96.0,1.6131944444444442,1.685,0.64,32.0,0.3909722222222222,2.985
300,0.7550000000000001,3.0200000000000005,9.530000000000001,-0.3866456560973921,1.0,0.04,8.0,-0.6204861111111113,2.3475,0.0,0.0,-0.6815972222222222,2.8875,1.3800000000000001,92.0,1.4267361111111112,2.0075000000000003,1.6,80.0,1.7628472222222225,2.2875
400,0.67,2.68,9.02,-0.21200196667718507,1.0,0.2,40.0,-0.2993055555555556,1.975,0.68,68.0,0.43402777777777785,1.995,1.32,88.0,1.4118055555555555,1.855,0.48,24.0,0.12847222222222227,3.1950000000000003
500,0.605,2.42,8.629999999999999,-0.5396226399882971,1.0,0.4,80.0,0.06493055555555557,1.6124999999999998,1.0,100.0,0.9815972222222222,1.5125,1.02,68.0,1.0121527777777777,1.9925,0.0,0.0,-0.5461805555555554,3.5125
600,0.405,1.62,7.430000000000001,-0.26570779620357343,1.0,0.08,16.0,-0.24340277777777775,1.4325,0.4,40.0,0.24548611111111107,1.6125000000000003,1.1400000000000001,76.00000000000001,1.3760416666666668,1.3725,0.0,0.0,-0.36562500000000003,3.0125
700,0.375,1.5,7.250000000000001,-0.32421340455370085,0.75,0.24,48.0,0.028124999999999997,1.1975,0.48,48.0,0.39479166666666665,1.4575,0.06,4.0,-0.24687499999999996,2.3775,0.72,36.0,0.7614583333333332,2.2175000000000002
800,0.325,1.3,6.949999999999999,-0.2947742243891682,1.0,0.44,88.0,0.3788194444444445,0.8725,0.64,64.0,0.684375,1.1724999999999999,0.06,4.0,-0.20173611111111114,2.2525,0.16,8.0,-0.04895833333333337,2.6525
900,0.28500000000000003,1.1400000000000001,6.71,-0.4681059821117315,1.0,0.36,72.0,0.29270833333333335,0.8525000000000001,0.4,40.0,0.35381944444444446,1.3125,0.06,4.0,-0.1656249999999999,2.1525,0.32,16.0,0.23159722222222223,2.3925
1000,0.81,3.24,9.860000000000001,-0.2765689051282687,1.0,0.4,80.0,-0.12013888888888877,2.1250000000000004,0.08,8.0,-0.6090277777777775,2.9450000000000003,0.8400000000000001,56.00000000000001,0.5520833333333335,2.6850000000000005,1.92,96.0,2.2020833333333334,2.1050000000000004
1100,0.8,3.2,9.8,-0.11486486396092022,0.75,0.38,76.0,-0.14166666666666672,2.12,0.64,64.0,0.25555555555555565,2.36,0.8999999999999999,60.0,0.6527777777777777,2.6,1.28,64.0,1.2333333333333334,2.7199999999999998
1200,0.575,2.3,8.450000000000001,-0.2370498741454452,1.0,0.32,64.0,-0.030208333333333295,1.6175,0.4,40.0,0.09201388888888892,2.0375,0.06,4.0,-0.4274305555555556,2.8775,1.52,76.0,1.8031249999999999,1.9175
1300,0.20500000000000004,0.8200000000000002,6.23,-0.2192339009687092,0.75,0.2,40.0,0.12048611111111113,0.8125,0.4,40.0,0.4260416666666667,1.1125,0.06,4.0,-0.09340277777777774,1.9525000000000001,0.16,8.0,0.059375000000000025,2.3525
