episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.7649999999999999,3.0599999999999996,9.59,-0.6043755683316312,0.75,0.0,0.0,-0.6906249999999999,2.4124999999999996,0.96,96.0,0.7760416666666665,1.9524999999999997,0.8999999999999999,60.0,0.6843749999999997,2.5124999999999997,1.2,60.0,1.1427083333333334,2.7124999999999995
200,0.935,3.74,10.610000000000001,-0.05631067907463816,1.0,0.48,96.0,-0.11076388888888877,2.3575000000000004,0.52,52.0,-0.04965277777777776,2.8175000000000003,0.8999999999999999,60.0,0.5309027777777777,2.9375000000000004,1.84,92.0,1.967013888888889,2.4975000000000005
300,0.42000000000000004,1.6800000000000002,7.5200000000000005,-0.633410670125161,1.0,0.0,0.0,-0.37916666666666665,1.55,0.44,44.0,0.29305555555555557,1.61,0.6000000000000001,40.00000000000001,0.5375000000000001,1.95,0.64,32.0,0.598611111111111,2.41
400,0.6000000000000001,2.4000000000000004,8.600000000000001,-0.46318289661105494,0.75,0.0,0.0,-0.5416666666666667,2.0,0.44,44.0,0.1305555555555556,2.0600000000000005,0.8400000000000001,56.00000000000001,0.7416666666666667,2.16,1.12,56.00000000000001,1.1694444444444447,2.38
500,0.18,0.72,6.08,-0.3622290991306347,1.0,0.0,0.0,-0.1625,0.95,0.08,8.0,-0.040277777777777767,1.37,0.24,16.0,0.2041666666666666,1.71,0.4,20.0,0.4486111111111111,2.05
600,0.41000000000000003,1.6400000000000001,7.460000000000001,-0.14751426108197196,0.75,0.16,32.0,-0.1256944444444444,1.3650000000000002,0.32,32.0,0.11875,1.705,0.36,24.0,0.17986111111111114,2.165,0.8,40.0,0.8520833333333334,2.225
700,0.615,2.46,8.690000000000001,-0.12274526914495976,1.0,0.3,60.0,-0.09687499999999996,1.7375,0.88,88.0,0.789236111111111,1.6575000000000002,0.48,32.0,0.17812499999999992,2.5575,0.8,40.0,0.667013888888889,2.7375
800,0.30000000000000004,1.2000000000000002,6.8,-0.2846715314964037,0.75,0.0,0.0,-0.2708333333333333,1.25,0.16,16.0,-0.02638888888888886,1.59,0.24,16.0,0.09583333333333327,2.0100000000000002,0.8,40.0,0.9513888888888888,1.9500000000000002
900,0.595,2.38,8.569999999999999,-0.18939264269881084,1.0,0.1,20.0,-0.3843749999999999,1.8874999999999997,0.36,36.0,0.012847222222222163,2.1275,0.24,16.0,-0.1704861111111112,2.7474999999999996,1.68,84.0,2.0295138888888884,1.8074999999999999
1000,0.325,1.3,6.949999999999999,-0.4103933928790999,1.0,0.0,0.0,-0.29340277777777773,1.3125,0.32,32.0,0.19548611111111108,1.4925,0.66,44.0,0.7149305555555556,1.6524999999999999,0.32,16.0,0.19548611111111105,2.4924999999999997
1100,0.96,3.84,10.76,-0.09408602097597996,1.0,0.44,88.0,-0.19444444444444448,2.46,1.0,100.0,0.6611111111111112,2.4,0.48,32.0,-0.13333333333333333,3.42,1.92,96.0,2.0666666666666664,2.48
1200,0.8600000000000001,3.4400000000000004,10.160000000000002,-0.38156996519131026,1.0,0.0,0.0,-0.7763888888888889,2.6500000000000004,1.0,100.0,0.7513888888888887,2.1500000000000004,0.6000000000000001,40.00000000000001,0.14027777777777797,3.0500000000000003,1.84,92.0,2.0347222222222223,2.3100000000000005
1300,0.44,1.76,7.64,-0.3714285701461968,0.75,0.0,0.0,-0.39722222222222225,1.6,0.96,96.0,1.0694444444444444,1.1400000000000001,0.0,0.0,-0.39722222222222225,2.6,0.8,40.0,0.8250000000000003,2.3
1400,0.6300000000000001,2.5200000000000005,8.780000000000001,-0.21064501500075372,1.0,0.22,44.0,-0.23263888888888895,1.8550000000000002,0.76,76.0,0.5923611111111111,1.8150000000000002,1.3800000000000001,92.0,1.5395833333333335,1.695,0.16,8.0,-0.3243055555555555,3.415
1500,0.7050000000000001,2.8200000000000003,9.23,-0.1232956184406464,1.0,0.5,100.0,0.12743055555555552,1.7625000000000002,0.32,32.0,-0.14756944444444436,2.4425,1.2000000000000002,80.00000000000001,1.1968750000000001,2.0625,0.8,40.0,0.585763888888889,2.9625000000000004
1600,0.8,3.2,9.8,-0.16080401957551582,1.0,0.32,64.0,-0.23333333333333328,2.18,0.72,72.0,0.37777777777777766,2.2800000000000002,0.24,16.0,-0.3555555555555555,3.26,1.92,96.0,2.2111111111111112,2.08
1700,0.66,2.64,8.96,-0.09589040997628762,0.75,0.36,72.0,-0.04583333333333347,1.79,0.32,32.0,-0.10694444444444448,2.33,0.8400000000000001,56.00000000000001,0.6875,2.31,1.12,56.00000000000001,1.115277777777778,2.5300000000000002
1800,0.52,2.08,8.12,-0.27126805705031076,1.0,0.0,0.0,-0.46944444444444444,1.8,0.4,40.0,0.14166666666666666,1.9,0.24,16.0,-0.10277777777777766,2.56,1.44,72.0,1.7305555555555552,1.86
1900,0.5800000000000001,2.3200000000000003,8.48,-0.3997879098538202,1.0,0.0,0.0,-0.5236111111111111,1.9500000000000002,0.32,32.0,-0.03472222222222216,2.13,1.2000000000000002,80.00000000000001,1.3097222222222225,1.75,0.8,40.0,0.6986111111111111,2.6500000000000004
2000,0.53,2.12,8.18,-0.23943661871279498,1.0,0.12,24.0,-0.2951388888888889,1.705,0.64,64.0,0.4993055555555556,1.685,0.24,16.0,-0.11180555555555555,2.585,1.12,56.00000000000001,1.2326388888888893,2.205
2100,0.52,2.08,8.120000000000001,-0.47075208766164156,1.0,0.0,0.0,-0.4694444444444445,1.8,0.32,32.0,0.019444444444444466,1.98,0.96,64.0,0.9972222222222222,1.84,0.8,40.0,0.7527777777777779,2.5
2200,0.30000000000000004,1.2000000000000002,6.800000000000001,-0.383104123780285,0.75,0.0,0.0,-0.2708333333333333,1.25,0.32,32.0,0.21805555555555553,1.4300000000000002,0.24,16.0,0.09583333333333335,2.0100000000000002,0.64,32.0,0.7069444444444444,2.11
2300,0.34,1.36,7.04,-0.3353565994515073,1.0,0.0,0.0,-0.30694444444444446,1.35,0.32,32.0,0.1819444444444445,1.53,0.24,16.0,0.05972222222222223,2.1100000000000003,0.8,40.0,0.9152777777777779,2.05
2400,0.42000000000000004,1.6800000000000002,7.52,-0.28467153188220684,1.0,0.0,0.0,-0.3791666666666667,1.55,0.32,32.0,0.1097222222222222,1.73,0.24,16.0,-0.012500000000000039,2.31,1.12,56.00000000000001,1.3319444444444446,1.93
2500,0.26,1.04,6.5600000000000005,-0.47075208618679243,1.0,0.0,0.0,-0.23472222222222222,1.15,0.32,32.0,0.25416666666666665,1.33,0.24,16.0,0.13194444444444448,1.9100000000000001,0.48,24.0,0.4986111111111111,2.17
2600,0.34500000000000003,1.3800000000000001,7.07,-0.17932354601375122,0.75,0.14,28.000000000000004,-0.09756944444444443,1.2225000000000001,0.32,32.0,0.17743055555555554,1.5425,0.36,24.0,0.23854166666666668,2.0025000000000004,0.56,28.000000000000004,0.5440972222222222,2.3025
2700,0.34,1.36,7.04,-0.3353565994515073,1.0,0.0,0.0,-0.30694444444444446,1.35,0.32,32.0,0.1819444444444445,1.53,0.24,16.0,0.05972222222222223,2.1100000000000003,0.8,40.0,0.9152777777777779,2.05
2800,0.34,1.36,7.04,-0.3353565994515073,1.0,0.0,0.0,-0.30694444444444446,1.35,0.32,32.0,0.1819444444444445,1.53,0.24,16.0,0.05972222222222223,2.1100000000000003,0.8,40.0,0.9152777777777779,2.05
2900,0.5900000000000001,2.3600000000000003,8.54,-0.058279369543087656,1.0,0.4,80.0,0.07847222222222215,1.5750000000000002,0.32,32.0,-0.043749999999999976,2.1550000000000002,0.8400000000000001,56.00000000000001,0.7506944444444446,2.135,0.8,40.0,0.6895833333333334,2.675
3000,0.34,1.36,7.04,-0.3353565994515073,1.0,0.0,0.0,-0.30694444444444446,1.35,0.32,32.0,0.1819444444444445,1.53,0.24,16.0,0.05972222222222223,2.1100000000000003,0.8,40.0,0.9152777777777779,2.05
3100,0.34,1.36,7.04,-0.3353565994515073,1.0,0.0,0.0,-0.30694444444444446,1.35,0.32,32.0,0.1819444444444445,1.53,0.24,16.0,0.05972222222222223,2.1100000000000003,0.8,40.0,0.9152777777777779,2.05
3200,0.44,1.76,7.640000000000001,-0.4814814796857465,1.0,0.0,0.0,-0.3972222222222222,1.6,0.8,80.0,0.8250000000000001,1.3,0.24,16.0,-0.03055555555555549,2.3600000000000003,0.72,36.0,0.7027777777777777,2.38
3300,0.69,2.76,9.139999999999999,-0.6884113565377497,1.0,0.0,0.0,-0.6229166666666666,2.2249999999999996,1.0,100.0,0.9048611111111109,1.7249999999999999,0.96,64.0,0.84375,2.2649999999999997,0.8,40.0,0.5993055555555555,2.925
3400,0.405,1.62,7.430000000000001,-0.08179668883424362,1.0,0.46,92.0,0.33715277777777786,1.0525000000000002,0.2,20.0,-0.060069444444444384,1.8125000000000002,0.24,16.0,0.001041666666666774,2.2725,0.72,36.0,0.734375,2.2925000000000004
3500,0.34,1.36,7.04,-0.3353565994515073,1.0,0.0,0.0,-0.30694444444444446,1.35,0.32,32.0,0.1819444444444445,1.53,0.24,16.0,0.05972222222222223,2.1100000000000003,0.8,40.0,0.9152777777777779,2.05
3600,0.55,2.2,8.3,-0.43046357491880327,1.0,0.0,0.0,-0.49652777777777773,1.875,0.32,32.0,-0.007638888888888876,2.0549999999999997,1.08,72.00000000000001,1.1534722222222222,1.795,0.8,40.0,0.7256944444444444,2.575
3700,0.28,1.12,6.68,-0.2607449843728704,0.75,0.0,0.0,-0.25277777777777777,1.2000000000000002,0.32,32.0,0.23611111111111116,1.38,0.0,0.0,-0.25277777777777777,2.2,0.8,40.0,0.9694444444444446,1.9
3800,0.7350000000000001,2.9400000000000004,9.410000000000002,-0.3725872482056831,1.0,0.0,0.0,-0.6635416666666666,2.3375000000000004,0.32,32.0,-0.1746527777777778,2.5175,1.02,68.0,0.8947916666666664,2.3175000000000003,1.6,80.0,1.780902777777778,2.2375000000000003
3900,0.36000000000000004,1.4400000000000002,7.160000000000001,-0.23446893698515248,1.0,0.0,0.0,-0.325,1.4000000000000001,0.08,8.0,-0.20277777777777778,1.8200000000000003,0.24,16.0,0.04166666666666663,2.16,1.12,56.00000000000001,1.3861111111111113,1.78
4000,0.41000000000000003,1.6400000000000001,7.460000000000001,-0.00407497844672533,1.0,0.28,56.00000000000001,0.057638888888888934,1.245,0.32,32.0,0.11875000000000008,1.705,0.24,16.0,-0.00347222222222221,2.285,0.8,40.0,0.8520833333333334,2.225
4100,0.34,1.36,7.04,-0.3353565994515073,1.0,0.0,0.0,-0.30694444444444446,1.35,0.32,32.0,0.1819444444444445,1.53,0.24,16.0,0.05972222222222223,2.1100000000000003,0.8,40.0,0.9152777777777779,2.05
4200,0.34,1.36,7.04,-0.3353565994515073,1.0,0.0,0.0,-0.30694444444444446,1.35,0.32,32.0,0.1819444444444445,1.53,0.24,16.0,0.05972222222222223,2.1100000000000003,0.8,40.0,0.9152777777777779,2.05
4300,0.65,2.6,8.9,-0.36375376583564134,1.0,0.0,0.0,-0.5868055555555556,2.125,0.92,92.0,0.8187499999999999,1.705,0.24,16.0,-0.2201388888888888,2.885,1.44,72.0,1.6131944444444444,2.185
4400,0.44,1.76,7.640000000000001,-0.03703703578002249,1.0,0.4,80.0,0.21388888888888882,1.2000000000000002,0.32,32.0,0.09166666666666672,1.78,0.24,16.0,-0.030555555555555527,2.3600000000000003,0.8,40.0,0.8250000000000002,2.3
4500,0.34,1.36,7.04,-0.3353565994515073,1.0,0.0,0.0,-0.30694444444444446,1.35,0.32,32.0,0.1819444444444445,1.53,0.24,16.0,0.05972222222222223,2.1100000000000003,0.8,40.0,0.9152777777777779,2.05
4600,0.34,1.36,7.04,-0.3353565994515073,1.0,0.0,0.0,-0.30694444444444446,1.35,0.32,32.0,0.1819444444444445,1.53,0.24,16.0,0.05972222222222223,2.1100000000000003,0.8,40.0,0.9152777777777779,2.05
4700,0.14,0.56,5.84,-0.34865900011097883,0.75,0.0,0.0,-0.12638888888888888,0.8500000000000001,0.32,32.0,0.3625,1.03,0.24,16.0,0.24027777777777778,1.61,0.0,0.0,-0.12638888888888888,2.35
4800,0.34,1.36,7.04,-0.3353565994515073,1.0,0.0,0.0,-0.30694444444444446,1.35,0.32,32.0,0.1819444444444445,1.53,0.24,16.0,0.05972222222222223,2.1100000000000003,0.8,40.0,0.9152777777777779,2.05
4900,0.34,1.36,7.04,-0.3353565994515073,1.0,0.0,0.0,-0.30694444444444446,1.35,0.32,32.0,0.1819444444444445,1.53,0.24,16.0,0.05972222222222223,2.1100000000000003,0.8,40.0,0.9152777777777779,2.05
5000,0.18000000000000002,0.7200000000000001,6.08,-0.49787233583630597,1.0,0.0,0.0,-0.1625,0.9500000000000001,0.32,32.0,0.32638888888888884,1.13,0.24,16.0,0.20416666666666666,1.71,0.16,8.0,0.08194444444444442,2.29
5100,0.34,1.36,7.04,-0.3353565994515073,1.0,0.0,0.0,-0.30694444444444446,1.35,0.32,32.0,0.1819444444444445,1.53,0.24,16.0,0.05972222222222223,2.1100000000000003,0.8,40.0,0.9152777777777779,2.05
