episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.5549999999999999,2.2199999999999998,10.55,-0.2317826255520985,1.0,0.2,40.0,-0.2736805555555556,0.88,88.0,1.1807638888888887,0.42000000000000004,28.000000000000004,0.19687500000000002,0.72,36.0,0.8385416666666666
400,0.76,3.04,12.600000000000001,-0.20527045726778526,1.0,0.26,52.0,-0.4044444444444444,0.84,84.0,0.8361111111111112,0.18,12.0,-0.5755555555555556,1.76,88.0,2.803888888888889
600,0.45,1.8,9.5,-0.1884908976967421,0.75,0.46,92.0,0.4151388888888889,0.12,12.0,-0.3120833333333333,0.18,12.0,-0.18374999999999997,1.04,52.0,1.6556944444444448
800,0.8200000000000001,3.2800000000000002,13.200000000000001,-0.0316529888270054,0.75,0.46,92.0,-0.052500000000000116,0.84,84.0,0.7602777777777779,1.26,84.0,1.658611111111111,0.72,36.0,0.5036111111111112
1000,0.63,2.52,11.299999999999999,-0.44013781095496585,1.0,0.14,28.000000000000004,-0.4968055555555555,0.84,84.0,1.0004166666666665,0.8999999999999999,60.0,1.12875,0.64,32.0,0.5726388888888891
1200,0.52,2.08,10.2,-0.19498607156745917,1.0,0.46,92.0,0.3266666666666667,0.96,96.0,1.3961111111111109,0.18,12.0,-0.27222222222222214,0.48,24.0,0.3694444444444445
1400,0.88,3.52,13.8,-0.14864864828579005,1.0,0.38,76.0,-0.2994444444444444,0.84,84.0,0.6844444444444443,0.30000000000000004,20.000000000000004,-0.4705555555555553,2.0,100.0,3.1655555555555552
1600,0.58,2.32,10.799999999999999,-0.24757952884977552,0.75,0.5,100.0,0.33638888888888885,1.0,100.0,1.4058333333333333,0.18,12.0,-0.3480555555555556,0.64,32.0,0.6358333333333334
1800,0.7700000000000001,3.0800000000000005,12.700000000000001,0.007299270750540043,1.0,0.46,92.0,0.010694444444444617,0.84,84.0,0.8234722222222222,1.1400000000000001,76.00000000000001,1.4651388888888892,0.64,32.0,0.39569444444444446
2000,0.53,2.12,10.3,-0.26774420147296873,1.0,0.14,28.000000000000004,-0.37041666666666656,0.84,84.0,1.1268055555555554,0.18,12.0,-0.284861111111111,0.96,48.0,1.3834722222222222
2200,0.4,1.6,9.0,-0.09337349312905663,1.0,0.26,52.0,0.05055555555555562,0.84,84.0,1.2911111111111113,0.18,12.0,-0.12055555555555555,0.32,16.0,0.17888888888888896
2400,0.525,2.1,10.25,-0.24581724471779287,1.0,0.44,88.0,0.2775694444444445,0.84,84.0,1.1331250000000002,0.18,12.0,-0.2785416666666666,0.64,32.0,0.7053472222222223
2600,0.605,2.42,11.049999999999999,0.21243523392375574,0.75,0.46,92.0,0.21923611111111108,0.84,84.0,1.0320138888888886,0.48,32.0,0.2620138888888888,0.64,32.0,0.6042361111111111
2800,0.5700000000000001,2.2800000000000002,10.7,-0.16626505966284966,1.0,0.46,92.0,0.2634722222222222,0.36,36.0,0.04958333333333345,0.18,12.0,-0.3354166666666667,1.28,64.0,2.017361111111111
3000,0.53,2.12,10.3,-0.1768766167295066,1.0,0.22,44.0,-0.19930555555555546,0.84,84.0,1.1268055555555556,0.42000000000000004,28.000000000000004,0.2284722222222222,0.64,32.0,0.6990277777777778
3200,0.22000000000000003,0.8800000000000001,7.2,-0.40740740497033845,0.75,0.02,4.0,-0.23527777777777778,0.4,40.0,0.5775000000000001,0.06,4.0,-0.1497222222222222,0.4,20.0,0.5775000000000001
3400,0.62,2.48,11.2,-0.14548238807181413,1.0,0.28,56.00000000000001,-0.184722222222222,0.84,84.0,1.0130555555555556,0.96,64.0,1.269722222222222,0.4,20.0,0.07194444444444453
3600,0.64,2.56,11.4,-0.16874999906082566,1.0,0.28,56.00000000000001,-0.20999999999999974,0.92,92.0,1.158888888888889,0.96,64.0,1.2444444444444442,0.4,20.0,0.046666666666666745
3800,0.62,2.48,11.2,-0.14548238807181413,1.0,0.28,56.00000000000001,-0.184722222222222,0.84,84.0,1.0130555555555556,0.96,64.0,1.269722222222222,0.4,20.0,0.07194444444444453
4000,0.545,2.18,10.450000000000001,-0.0811759533900247,1.0,0.28,56.00000000000001,-0.08993055555555533,0.84,84.0,1.1078472222222224,0.66,44.0,0.7228472222222221,0.4,20.0,0.16673611111111125
4200,0.41000000000000003,1.6400000000000001,9.1,-0.3375554139482131,1.0,0.28,56.00000000000001,0.08069444444444453,0.0,0.0,-0.5181944444444444,0.96,64.0,1.5351388888888888,0.4,20.0,0.3373611111111112
4400,0.57,2.28,10.7,-0.0911743244913561,0.75,0.28,56.00000000000001,-0.12152777777777783,0.64,64.0,0.6484722222222223,0.96,64.0,1.3329166666666663,0.4,20.0,0.13513888888888886
4600,0.62,2.48,11.2,-0.14548238807181413,1.0,0.28,56.00000000000001,-0.184722222222222,0.84,84.0,1.0130555555555556,0.96,64.0,1.269722222222222,0.4,20.0,0.07194444444444453
4800,0.62,2.48,11.2,-0.14548238807181413,1.0,0.28,56.00000000000001,-0.184722222222222,0.84,84.0,1.0130555555555556,0.96,64.0,1.269722222222222,0.4,20.0,0.07194444444444453
5000,0.62,2.48,11.2,-0.14548238807181413,1.0,0.28,56.00000000000001,-0.184722222222222,0.84,84.0,1.0130555555555556,0.96,64.0,1.269722222222222,0.4,20.0,0.07194444444444453
5200,0.62,2.48,11.2,-0.14548238807181413,1.0,0.28,56.00000000000001,-0.184722222222222,0.84,84.0,1.0130555555555556,0.96,64.0,1.269722222222222,0.4,20.0,0.07194444444444453
5400,0.61,2.44,11.1,-0.20090977919998365,1.0,0.24,48.0,-0.25763888888888875,0.84,84.0,1.0256944444444442,0.96,64.0,1.2823611111111108,0.4,20.0,0.08458333333333332
5600,0.62,2.48,11.2,-0.14548238807181413,1.0,0.28,56.00000000000001,-0.184722222222222,0.84,84.0,1.0130555555555556,0.96,64.0,1.269722222222222,0.4,20.0,0.07194444444444453
5800,0.62,2.48,11.2,-0.14548238807181413,1.0,0.28,56.00000000000001,-0.184722222222222,0.84,84.0,1.0130555555555556,0.96,64.0,1.269722222222222,0.4,20.0,0.07194444444444453
6000,0.62,2.48,11.2,-0.14548238807181413,1.0,0.28,56.00000000000001,-0.184722222222222,0.84,84.0,1.0130555555555556,0.96,64.0,1.269722222222222,0.4,20.0,0.07194444444444453
6200,0.62,2.48,11.2,-0.14548238807181413,1.0,0.28,56.00000000000001,-0.184722222222222,0.84,84.0,1.0130555555555556,0.96,64.0,1.269722222222222,0.4,20.0,0.07194444444444453
6400,0.62,2.48,11.2,-0.14548238807181413,1.0,0.28,56.00000000000001,-0.184722222222222,0.84,84.0,1.0130555555555556,0.96,64.0,1.269722222222222,0.4,20.0,0.07194444444444453
6600,0.62,2.48,11.2,-0.14548238807181413,1.0,0.28,56.00000000000001,-0.184722222222222,0.84,84.0,1.0130555555555556,0.96,64.0,1.269722222222222,0.4,20.0,0.07194444444444453
6800,0.59,2.36,10.899999999999999,-0.30855018487290886,1.0,0.16,32.0,-0.40347222222222207,0.84,84.0,1.050972222222222,0.96,64.0,1.3076388888888886,0.4,20.0,0.10986111111111119
7000,0.545,2.18,10.450000000000001,-0.0811759533900247,1.0,0.28,56.00000000000001,-0.08993055555555533,0.84,84.0,1.1078472222222224,0.66,44.0,0.7228472222222221,0.4,20.0,0.16673611111111125
7200,0.62,2.48,11.2,-0.14548238807181413,1.0,0.28,56.00000000000001,-0.184722222222222,0.84,84.0,1.0130555555555556,0.96,64.0,1.269722222222222,0.4,20.0,0.07194444444444453
7400,0.62,2.48,11.2,-0.14548238807181413,1.0,0.28,56.00000000000001,-0.184722222222222,0.84,84.0,1.0130555555555556,0.96,64.0,1.269722222222222,0.4,20.0,0.07194444444444453
7600,1.0150000000000001,4.0600000000000005,15.150000000000002,-0.2422103627895671,1.0,0.28,56.00000000000001,-0.683958333333333,0.84,84.0,0.5138194444444445,1.02,68.0,0.8988194444444444,1.92,96.0,2.823819444444444
7800,0.655,2.62,11.549999999999999,-0.6406188007239242,1.0,0.02,4.0,-0.7850694444444443,0.84,84.0,0.9688194444444442,0.96,64.0,1.2254861111111106,0.8,40.0,0.8832638888888891
