episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.465,1.86,6.86,-0.3327563804422662,1.0,0.1,20.0,-0.21361111111111106,0.72,72.0,0.5441666666666666,0.24,16.0,-0.042499999999999996,0.8,40.0,0.6419444444444444
400,0.545,2.18,7.180000000000001,-0.29042769668206114,1.0,0.16,32.0,-0.19805555555555554,0.72,72.0,0.486388888888889,0.42000000000000004,28.000000000000004,0.11972222222222226,0.88,44.0,0.6819444444444445
600,0.9400000000000001,3.7600000000000002,8.760000000000002,-0.23000707635739115,0.75,0.26,52.0,-0.36111111111111116,0.52,52.0,-0.04333333333333334,1.1400000000000001,76.00000000000001,0.7144444444444444,1.84,92.0,1.5699999999999998
800,0.6599999999999999,2.6399999999999997,7.639999999999999,-0.2612612603315845,1.0,0.1,20.0,-0.3544444444444444,0.24,24.0,-0.18333333333333346,1.5,100.0,1.3566666666666667,0.8,40.0,0.5011111111111111
1000,0.605,2.42,7.42,-0.47924528119201293,1.0,0.48,96.0,0.1497222222222222,0.04,4.0,-0.3880555555555556,1.02,68.0,0.8097222222222223,0.88,44.0,0.638611111111111
1200,0.41000000000000003,1.6400000000000001,6.640000000000001,-0.1688804546094933,0.75,0.08,16.0,-0.19833333333333328,0.04,4.0,-0.24722222222222218,1.44,96.0,1.4638888888888888,0.08,4.0,-0.19833333333333328
1400,0.525,2.1,7.1,-0.22648083550434195,1.0,0.38,76.0,0.08527777777777784,0.04,4.0,-0.3302777777777777,0.0,0.0,-0.37916666666666665,1.68,84.0,1.6741666666666668
1600,0.18,0.72,5.72,-0.173333331768889,0.5,0.0,0.0,-0.12999999999999998,0.0,0.0,-0.12999999999999998,0.72,48.0,0.7500000000000001,0.0,0.0,-0.12999999999999998
1800,0.14500000000000002,0.5800000000000001,5.58,-0.18859429500803437,0.75,0.04,8.0,-0.05583333333333333,0.0,0.0,-0.10472222222222222,0.54,36.00000000000001,0.5552777777777779,0.0,0.0,-0.10472222222222223
2000,0.19,0.76,5.76,-0.2127476294720536,0.75,0.12,24.0,0.00944444444444444,0.64,64.0,0.645,0.0,0.0,-0.13722222222222222,0.0,0.0,-0.13722222222222222
2200,0.015,0.06,5.0600000000000005,-0.2846714990889241,0.5,0.02,4.0,0.013611111111111112,0.04,4.0,0.03805555555555556,0.0,0.0,-0.010833333333333332,0.0,0.0,-0.010833333333333332
2400,0.14,0.56,5.5600000000000005,0.17757010037557897,0.75,0.1,20.0,0.021111111111111146,0.12,12.0,0.04555555555555555,0.18,12.0,0.11888888888888889,0.16,8.0,0.09444444444444448
