episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,1.13,4.52,9.52,-0.3510747176963718,1.0,0.2,40.0,-0.5716666666666668,0.88,88.0,0.25944444444444453,1.44,96.0,0.9438888888888888,2.0,100.0,1.6283333333333332
400,0.31,1.24,6.24,-0.29552889603931076,1.0,0.1,20.0,-0.10166666666666663,0.6,60.0,0.5094444444444445,0.06,4.0,-0.15055555555555553,0.48,24.0,0.36277777777777775
600,0.365,1.46,6.46,-0.5612063834297201,1.0,0.38,76.0,0.20083333333333328,0.6,60.0,0.46972222222222215,0.0,0.0,-0.2636111111111111,0.48,24.0,0.3230555555555556
800,0.365,1.46,6.459999999999999,-0.36911707315098363,1.0,0.42,84.0,0.24972222222222215,0.24,24.0,0.0297222222222222,0.0,0.0,-0.2636111111111111,0.8,40.0,0.7141666666666667
1000,0.45999999999999996,1.8399999999999999,6.84,-0.09892262390888296,1.0,0.18,36.0,-0.11222222222222222,0.28,28.000000000000004,0.01000000000000003,0.18,12.0,-0.11222222222222222,1.2,60.0,1.1344444444444444
1200,0.235,0.94,5.94,-0.40706195531950495,1.0,0.18,36.0,0.05027777777777776,0.28,28.000000000000004,0.17250000000000007,0.0,0.0,-0.1697222222222222,0.48,24.0,0.41694444444444445
1400,0.515,2.06,7.0600000000000005,-0.2348710744701743,1.0,0.18,36.0,-0.1519444444444445,0.28,28.000000000000004,-0.029722222222222205,0.0,0.0,-0.3719444444444444,1.6,80.0,1.583611111111111
1600,0.235,0.94,5.94,-0.40706195531950495,1.0,0.18,36.0,0.05027777777777776,0.28,28.000000000000004,0.17250000000000007,0.0,0.0,-0.1697222222222222,0.48,24.0,0.41694444444444445
1800,0.555,2.22,7.220000000000001,-0.22901126735050914,1.0,0.18,36.0,-0.18083333333333332,0.28,28.000000000000004,-0.05861111111111098,0.0,0.0,-0.4008333333333333,1.76,88.0,1.750277777777778
2000,0.205,0.82,5.819999999999999,-0.3375554117699813,1.0,0.18,36.0,0.0719444444444444,0.16,16.0,0.047500000000000035,0.0,0.0,-0.14805555555555555,0.48,24.0,0.4386111111111111
2200,0.475,1.9,6.9,-0.24210938943901295,1.0,0.18,36.0,-0.12305555555555558,0.28,28.000000000000004,-0.0008333333333332416,0.0,0.0,-0.3430555555555555,1.44,72.0,1.4169444444444443
2400,0.315,1.26,6.26,-0.34865900176450726,1.0,0.06,12.0,-0.15416666666666662,0.72,72.0,0.6525,0.0,0.0,-0.22749999999999998,0.48,24.0,0.35916666666666663
2600,0.31,1.24,6.24,-0.010719752190971432,1.0,0.3,60.0,0.14277777777777784,0.28,28.000000000000004,0.11833333333333336,0.18,12.0,-0.0038888888888888896,0.48,24.0,0.3627777777777777
2800,0.22,0.88,5.88,-0.1999999971948052,1.0,0.06,12.0,-0.08555555555555557,0.28,28.000000000000004,0.18333333333333338,0.06,4.0,-0.08555555555555557,0.48,24.0,0.4277777777777778
3000,0.44,1.76,6.76,-0.17333333269333306,0.5,0.0,0.0,-0.3177777777777777,0.0,0.0,-0.3177777777777777,0.0,0.0,-0.3177777777777777,1.76,88.0,1.8333333333333333
3200,0.075,0.3,5.3,-0.22648083110879091,0.5,0.06,12.0,0.019166666666666658,0.0,0.0,-0.05416666666666666,0.0,0.0,-0.05416666666666666,0.24,12.0,0.23916666666666664
3400,0.3950000000000001,1.5800000000000003,6.58,-0.24147660369872637,1.0,0.14,28.000000000000004,-0.11416666666666664,0.0,0.0,-0.2852777777777778,1.2000000000000002,80.00000000000001,1.181388888888889,0.24,12.0,0.008055555555555496
3600,0.065,0.26,5.26,-0.19052987115455755,0.75,0.02,4.0,-0.022499999999999992,0.0,0.0,-0.04694444444444444,0.0,0.0,-0.04694444444444444,0.24,12.0,0.24638888888888888
3800,0.08499999999999999,0.33999999999999997,5.34,-0.2646706532301626,0.75,0.1,20.0,0.06083333333333332,0.0,0.0,-0.06138888888888889,0.0,0.0,-0.06138888888888889,0.24,12.0,0.23194444444444443
4000,0.14,0.56,5.5600000000000005,-0.5260115527548532,1.0,0.12,24.0,0.045555555555555564,0.2,20.0,0.14333333333333337,0.0,0.0,-0.1011111111111111,0.24,12.0,0.1922222222222222
4200,0.055,0.22,5.220000000000001,-0.2549019527314669,0.75,0.06,12.0,0.033611111111111105,0.0,0.0,-0.039722222222222214,0.0,0.0,-0.039722222222222214,0.16,8.0,0.15583333333333332
4400,0.155,0.62,5.619999999999999,-0.31757288830318164,0.75,0.38,76.0,0.3525,0.0,0.0,-0.11194444444444443,0.0,0.0,-0.11194444444444443,0.24,12.0,0.18138888888888885
4600,0.14,0.56,5.5600000000000005,-0.34865899918086907,0.75,0.32,64.0,0.2900000000000001,0.0,0.0,-0.1011111111111111,0.0,0.0,-0.1011111111111111,0.24,12.0,0.1922222222222222
4800,0.32,1.28,6.279999999999999,-0.2736842090180054,1.0,0.16,32.0,-0.03555555555555555,0.88,88.0,0.8444444444444446,0.0,0.0,-0.23111111111111113,0.24,12.0,0.06222222222222222
5000,0.04,0.16,5.16,-0.17333332629333342,0.5,0.0,0.0,-0.028888888888888888,0.0,0.0,-0.028888888888888888,0.0,0.0,-0.028888888888888888,0.16,8.0,0.16666666666666666
5200,0.09,0.36,5.359999999999999,-0.3622290945758131,0.75,0.2,40.0,0.1794444444444444,0.0,0.0,-0.065,0.0,0.0,-0.065,0.16,8.0,0.13055555555555554
5400,0.12,0.48,5.48,-0.2846715286269912,0.75,0.32,64.0,0.3044444444444444,0.0,0.0,-0.08666666666666666,0.0,0.0,-0.08666666666666666,0.16,8.0,0.1088888888888889
5600,0.06,0.24,5.24,-0.2846715244072675,0.5,0.0,0.0,-0.04333333333333333,0.08,8.0,0.05444444444444445,0.0,0.0,-0.043333333333333335,0.16,8.0,0.1522222222222222
5800,0.16,0.64,5.640000000000001,-0.2452830162246349,0.75,0.0,0.0,-0.11555555555555555,0.48,48.0,0.47111111111111115,0.0,0.0,-0.11555555555555555,0.16,8.0,0.08000000000000002
6000,0.09,0.36,5.359999999999999,-0.3622290945758131,0.75,0.2,40.0,0.1794444444444444,0.0,0.0,-0.065,0.0,0.0,-0.065,0.16,8.0,0.13055555555555554
6200,0.045,0.18,5.18,-0.1993185616396136,0.75,0.02,4.0,-0.008055555555555559,0.0,0.0,-0.0325,0.0,0.0,-0.0325,0.16,8.0,0.16305555555555556
