episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.465,1.86,9.65,-0.33275638133203356,1.0,0.1,20.0,-0.3738194444444444,0.72,72.0,0.9522916666666668,0.24,16.0,-0.07437499999999997,0.8,40.0,1.1234027777777782
400,0.545,2.18,10.450000000000001,-0.2904276974930369,1.0,0.16,32.0,-0.3465972222222223,0.72,72.0,0.8511805555555556,0.42000000000000004,28.000000000000004,0.20951388888888894,0.88,44.0,1.193402777777778
600,0.9400000000000001,3.7600000000000002,14.400000000000002,-0.2300070766931528,0.75,0.26,52.0,-0.6319444444444445,0.52,52.0,-0.07583333333333331,1.1400000000000001,76.00000000000001,1.2502777777777778,1.84,92.0,2.7474999999999996
800,0.6599999999999999,2.6399999999999997,11.6,-0.26126126073001754,1.0,0.1,20.0,-0.6202777777777777,0.24,24.0,-0.3208333333333336,1.5,100.0,2.3741666666666665,0.8,40.0,0.8769444444444444
1000,0.725,2.9,12.250000000000002,0.08720706948818513,1.0,0.48,96.0,0.11034722222222232,0.52,52.0,0.1959027777777777,1.02,68.0,1.2653472222222226,0.88,44.0,0.9659027777777776
1200,0.475,1.9,9.75,-0.17310331260277567,1.0,0.1,20.0,-0.3864583333333334,0.28,28.000000000000004,-0.0014583333333333462,1.44,96.0,2.4796527777777775,0.08,4.0,-0.42923611111111104
1400,0.585,2.34,10.85,-0.2290921474146792,1.0,0.38,76.0,0.07340277777777776,0.04,4.0,-0.6538194444444444,0.24,16.0,-0.22604166666666675,1.68,84.0,2.8539583333333334
1600,0.44999999999999996,1.7999999999999998,9.5,0.031031032028682404,1.0,0.28,56.00000000000001,0.030138888888888785,0.4,40.0,0.2868055555555556,0.72,48.0,0.9712499999999997,0.4,20.0,0.2868055555555556
1800,0.225,0.9,7.25,-0.3266331643053748,1.0,0.12,24.0,-0.02770833333333335,0.0,0.0,-0.28437500000000004,0.54,36.00000000000001,0.8706250000000001,0.24,12.0,0.22895833333333326
2000,0.295,1.18,7.950000000000001,-0.11664226339819783,0.75,0.12,24.0,-0.11618055555555554,0.64,64.0,0.9960416666666666,0.18,12.0,0.012152777777777748,0.24,12.0,0.1404861111111111
2200,0.5650000000000001,2.2600000000000002,10.65,-0.42065184193649574,1.0,0.02,4.0,-0.6713194444444444,1.0,100.0,1.4247916666666667,1.08,72.00000000000001,1.595902777777778,0.16,8.0,-0.371875
2400,0.375,1.5,8.75,-0.14164680901548032,1.0,0.1,20.0,-0.2600694444444443,0.16,16.0,-0.13173611111111116,1.08,72.00000000000001,1.8360416666666666,0.16,8.0,-0.13173611111111116
2600,0.595,2.38,10.95,-0.2630265202501634,1.0,0.18,36.0,-0.367013888888889,0.16,16.0,-0.40979166666666667,1.08,72.00000000000001,1.5579861111111115,0.96,48.0,1.3013194444444443
2800,0.21000000000000002,0.8400000000000001,7.1000000000000005,-0.2846715314688464,1.0,0.04,8.0,-0.17986111111111108,0.56,56.00000000000001,0.9323611111111113,0.0,0.0,-0.26541666666666663,0.24,12.0,0.2479166666666666
3000,0.115,0.46,6.15,-0.2326848229293319,0.75,0.02,4.0,-0.10256944444444442,0.36,36.0,0.6246527777777777,0.0,0.0,-0.14534722222222224,0.08,4.0,0.025763888888888913
3200,0.72,2.88,12.2,-0.04281345483745547,1.0,0.46,92.0,0.07388888888888898,1.0,100.0,1.2288888888888887,1.02,68.0,1.271666666666667,0.4,20.0,-0.05444444444444438
3400,0.51,2.04,10.100000000000001,-0.40273259502744896,1.0,0.02,4.0,-0.6018055555555556,1.0,100.0,1.494305555555556,0.54,36.00000000000001,0.5104166666666669,0.48,24.0,0.38208333333333333
3600,0.7000000000000001,2.8000000000000003,12.000000000000002,-0.18740629593603253,1.0,0.3,60.0,-0.2430555555555554,1.0,100.0,1.2541666666666669,1.02,68.0,1.2969444444444447,0.48,24.0,0.14194444444444432
3800,0.7000000000000001,2.8000000000000003,12.000000000000002,-0.18740629593603253,1.0,0.3,60.0,-0.2430555555555554,1.0,100.0,1.2541666666666669,1.02,68.0,1.2969444444444447,0.48,24.0,0.14194444444444432
