episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.655,2.62,7.619999999999999,-0.3897917132059394,1.0,0.48,96.0,0.11361111111111105,1.33,0.76,76.0,0.45583333333333337,1.55,1.3800000000000001,92.0,1.2136111111111112,1.43,0.0,0.0,-0.4730555555555556,3.31
200,0.255,1.02,6.02,-0.19586410507973095,0.75,0.02,4.0,-0.1597222222222222,0.99,0.92,92.0,0.9402777777777778,0.59,0.0,0.0,-0.18416666666666667,2.01,0.08,4.0,-0.0863888888888889,2.4299999999999997
300,0.72,2.88,7.879999999999999,-0.24347826005860118,1.0,0.12,24.0,-0.3733333333333333,1.8199999999999998,0.12,12.0,-0.3733333333333333,2.32,0.96,64.0,0.6533333333333333,1.98,1.68,84.0,1.533333333333333,1.76
400,0.585,2.34,7.34,-0.19551092650052393,1.0,0.16,32.0,-0.22694444444444445,1.5099999999999998,0.12,12.0,-0.2758333333333334,2.05,1.5,100.0,1.4108333333333332,1.17,0.56,28.000000000000004,0.2619444444444445,2.61
500,0.54,2.16,7.16,-0.28467153190899896,1.0,0.32,64.0,0.0011111111111111738,1.26,0.4,40.0,0.09888888888888892,1.6800000000000002,1.44,96.0,1.37,1.1400000000000001,0.0,0.0,-0.39,3.08
600,0.10500000000000001,0.42000000000000004,5.42,-0.24052863042651684,0.75,0.02,4.0,-0.05138888888888889,0.69,0.32,32.0,0.31527777777777777,0.8899999999999999,0.0,0.0,-0.07583333333333334,1.71,0.08,4.0,0.021944444444444437,2.13
700,0.9299999999999999,3.7199999999999998,8.719999999999999,-0.31343283503675656,1.0,0.12,24.0,-0.5249999999999999,2.2399999999999998,0.72,72.0,0.20833333333333326,2.1399999999999997,0.96,64.0,0.5016666666666669,2.4,1.92,96.0,1.675,1.94
800,0.66,2.64,7.64,-0.27433628226315143,0.75,0.26,52.0,-0.15888888888888883,1.56,0.08,8.0,-0.37888888888888883,2.24,0.78,52.0,0.4766666666666666,2.04,1.52,76.0,1.381111111111111,1.8
900,0.61,2.44,7.44,-0.3759772548139595,0.75,0.12,24.0,-0.29388888888888887,1.6,1.0,100.0,0.7816666666666667,1.22,0.36,24.0,-0.0005555555555556285,2.3600000000000003,0.96,48.0,0.732777777777778,2.26
1000,0.49,1.96,6.96,-0.28686994255359943,1.0,0.22,44.0,-0.08499999999999999,1.26,0.08,8.0,-0.2561111111111111,1.9,1.02,68.0,0.8927777777777779,1.46,0.64,32.0,0.42833333333333323,2.34
1100,0.445,1.78,6.779999999999999,-0.18349669380884692,1.0,0.2,40.0,-0.07694444444444447,1.19,0.24,24.0,-0.02805555555555554,1.65,1.26,84.0,1.218611111111111,1.13,0.08,4.0,-0.22361111111111107,2.81
1200,0.72,2.88,7.879999999999999,-0.21593830263859615,1.0,0.12,24.0,-0.37333333333333335,1.8199999999999998,0.8,80.0,0.45777777777777773,1.64,0.12,8.0,-0.37333333333333335,2.82,1.84,92.0,1.7288888888888891,1.5999999999999999
1300,0.34,1.36,6.36,-0.15928143587622356,1.0,0.24,48.0,0.04777777777777778,0.9400000000000001,0.08,8.0,-0.14777777777777779,1.6,0.96,64.0,0.9277777777777777,1.2200000000000002,0.08,4.0,-0.14777777777777779,2.6
