episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.485,1.94,6.9399999999999995,-0.07851397783123315,1.0,0.26,52.0,-0.032500000000000015,1.21,0.56,56.00000000000001,0.3341666666666667,1.41,0.24,16.0,-0.0569444444444445,2.23,0.88,44.0,0.7252777777777778,2.09
200,0.78,3.12,8.120000000000001,-0.4797230451713641,1.0,0.02,4.0,-0.538888888888889,2.04,0.52,52.0,0.07222222222222228,2.04,1.3800000000000001,92.0,1.1233333333333335,1.68,1.2,60.0,0.9033333333333333,2.3600000000000003
300,0.38,1.52,6.5200000000000005,-0.21100917231209504,1.0,0.32,64.0,0.11666666666666667,0.94,0.12,12.0,-0.12777777777777777,1.6400000000000001,0.36,24.0,0.16555555555555554,1.9000000000000001,0.72,36.0,0.6055555555555554,2.04
400,0.42000000000000004,1.6800000000000002,6.680000000000001,-0.2028776962840435,0.75,0.12,24.0,-0.15666666666666668,1.2200000000000002,0.32,32.0,0.0877777777777778,1.52,0.36,24.0,0.13666666666666663,1.9800000000000002,0.88,44.0,0.7722222222222221,1.9600000000000002
500,0.55,2.2,7.2,-0.05494505304805086,1.0,0.3,60.0,-0.030555555555555534,1.3,0.72,72.0,0.48277777777777775,1.3800000000000001,0.78,52.0,0.5561111111111112,1.82,0.4,20.0,0.09166666666666674,2.7
600,0.575,2.3,7.299999999999999,-0.3266331647856937,1.0,0.44,88.0,0.12250000000000003,1.21,0.48,48.0,0.17138888888888884,1.67,1.3800000000000001,92.0,1.2713888888888891,1.2699999999999998,0.0,0.0,-0.4152777777777778,3.15
700,0.365,1.46,6.46,-0.36689876544143796,1.0,0.24,48.0,0.029722222222222178,0.99,0.52,52.0,0.3719444444444444,1.21,0.06,4.0,-0.19027777777777777,2.17,0.64,32.0,0.518611111111111,2.09
800,0.25,1.0,6.0,-0.3968253937554507,1.0,0.24,48.0,0.11277777777777777,0.76,0.52,52.0,0.455,0.98,0.0,0.0,-0.18055555555555552,2.0,0.24,12.0,0.11277777777777775,2.26
900,0.525,2.1,7.1,-0.37387017120078525,1.0,0.44,88.0,0.15861111111111112,1.11,0.52,52.0,0.2563888888888889,1.53,1.1400000000000001,76.00000000000001,1.0141666666666667,1.41,0.0,0.0,-0.37916666666666665,3.05
1000,0.55,2.2,7.200000000000001,-0.2914798196801207,1.0,0.28,56.00000000000001,-0.05499999999999992,1.32,0.48,48.0,0.18944444444444444,1.62,1.44,96.0,1.3627777777777776,1.1600000000000001,0.0,0.0,-0.3972222222222222,3.1
1100,0.28500000000000003,1.1400000000000001,6.140000000000001,-0.2666426755811755,0.75,0.34,68.0,0.2097222222222223,0.73,0.8,80.0,0.7719444444444444,0.77,0.0,0.0,-0.20583333333333334,2.0700000000000003,0.0,0.0,-0.20583333333333334,2.5700000000000003
1200,0.25,1.0,6.0,-0.3968253937554507,1.0,0.24,48.0,0.11277777777777775,0.76,0.52,52.0,0.455,0.98,0.24,16.0,0.11277777777777775,1.76,0.0,0.0,-0.18055555555555552,2.5
1300,0.185,0.74,5.74,-0.294911094628032,0.75,0.26,52.0,0.1841666666666667,0.61,0.48,48.0,0.45305555555555543,0.89,0.0,0.0,-0.13361111111111112,1.87,0.0,0.0,-0.13361111111111112,2.37
1400,0.29000000000000004,1.1600000000000001,6.16,-0.4915254202284931,1.0,0.24,48.0,0.0838888888888889,0.8400000000000001,0.52,52.0,0.42611111111111116,1.06,0.0,0.0,-0.20944444444444443,2.08,0.4,20.0,0.2794444444444445,2.18
1500,0.54,2.16,7.16,-0.3622291009019545,1.0,0.44,88.0,0.1477777777777778,1.1400000000000001,0.52,52.0,0.2455555555555556,1.56,0.0,0.0,-0.39,2.58,1.2,60.0,1.0766666666666667,1.8800000000000001
1600,0.165,0.66,5.66,-0.23076922838581537,0.75,0.14,28.000000000000004,0.05194444444444445,0.69,0.52,52.0,0.516388888888889,0.81,0.0,0.0,-0.11916666666666666,1.83,0.0,0.0,-0.11916666666666666,2.33
1700,0.19,0.76,5.76,-0.2753623162813241,0.75,0.24,48.0,0.15611111111111112,0.64,0.52,52.0,0.4983333333333334,0.86,0.0,0.0,-0.13722222222222222,1.88,0.0,0.0,-0.13722222222222222,2.38
1800,0.49000000000000005,1.9600000000000002,6.960000000000001,-0.5260115584254164,1.0,0.4,80.0,0.13500000000000004,1.08,0.72,72.0,0.5261111111111111,1.2600000000000002,0.8400000000000001,56.00000000000001,0.6727777777777779,1.6400000000000001,0.0,0.0,-0.3538888888888889,2.98
1900,0.24,0.96,5.96,-0.41935483527575435,0.75,0.24,48.0,0.12000000000000001,0.74,0.48,48.0,0.41333333333333333,1.0,0.24,16.0,0.12000000000000001,1.74,0.0,0.0,-0.1733333333333333,2.48
2000,0.19,0.76,5.76,-0.2753623162813241,0.75,0.24,48.0,0.15611111111111112,0.64,0.52,52.0,0.4983333333333334,0.86,0.0,0.0,-0.13722222222222222,1.88,0.0,0.0,-0.13722222222222222,2.38
