episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.7649999999999999,3.0599999999999996,9.589999999999998,-0.30297982532804313,1.0,0.08,16.0,-0.5684027777777778,0.64,64.0,0.28715277777777776,0.66,44.0,0.31770833333333326,1.68,84.0,1.876041666666667
400,0.565,2.26,8.39,-0.31730061256593234,1.0,0.4,80.0,0.1010416666666667,0.04,4.0,-0.44895833333333346,1.26,84.0,1.4149305555555556,0.56,28.000000000000004,0.3454861111111112
600,0.4600000000000001,1.8400000000000003,7.760000000000001,0.07654321151824406,1.0,0.3,60.0,0.043055555555555514,0.48,48.0,0.31805555555555565,0.42000000000000004,28.000000000000004,0.22638888888888895,0.64,32.0,0.5625000000000001
800,0.47,1.88,7.82,-0.43241330356498575,1.0,0.48,96.0,0.3090277777777777,0.92,92.0,0.9812500000000001,0.0,0.0,-0.42430555555555555,0.48,24.0,0.3090277777777777
1000,0.505,2.02,8.030000000000001,-0.27594018863855574,0.75,0.16,32.0,-0.21145833333333333,0.8,80.0,0.7663194444444442,0.42000000000000004,28.000000000000004,0.18576388888888898,0.64,32.0,0.521875
1200,0.495,1.98,7.970000000000001,-0.19850187148393394,1.0,0.5,100.0,0.3170138888888889,0.16,16.0,-0.20243055555555545,0.36,24.0,0.10312499999999994,0.96,48.0,1.0197916666666667
1400,0.515,2.06,8.09,-0.2684253457565773,1.0,0.16,32.0,-0.22048611111111124,0.68,68.0,0.5739583333333333,1.1400000000000001,76.00000000000001,1.2767361111111113,0.08,4.0,-0.34270833333333334
1600,0.44000000000000006,1.7600000000000002,7.640000000000001,-0.21428571357606674,0.75,0.02,4.0,-0.3666666666666667,0.28,28.000000000000004,0.03055555555555553,1.3800000000000001,92.0,1.711111111111111,0.08,4.0,-0.27499999999999997
1800,0.13,0.52,5.78,-0.2115143908077839,0.75,0.44,88.0,0.5548611111111111,0.0,0.0,-0.11736111111111111,0.0,0.0,-0.11736111111111111,0.08,4.0,0.004861111111111097
2000,0.16499999999999998,0.6599999999999999,5.99,-0.37142856800890534,0.75,0.06,12.0,-0.05729166666666666,0.36,36.0,0.40104166666666663,0.0,0.0,-0.1489583333333333,0.24,12.0,0.21770833333333334
2200,0.095,0.38,5.57,-0.13027522338496755,0.75,0.08,16.0,0.03645833333333335,0.04,4.0,-0.024652777777777787,0.18,12.0,0.18923611111111108,0.08,4.0,0.03645833333333334
2400,0.12,0.48,5.72,-0.47560974961927416,1.0,0.22,44.0,0.2277777777777778,0.08,8.0,0.013888888888888892,0.18,12.0,0.16666666666666663,0.0,0.0,-0.10833333333333332
2600,0.125,0.5,5.75,-0.2412769090015756,0.75,0.38,76.0,0.4677083333333334,0.0,0.0,-0.11284722222222221,0.12,8.0,0.07048611111111112,0.0,0.0,-0.11284722222222221
2800,0.085,0.34,5.51,-0.14657979380407204,0.75,0.1,20.0,0.07604166666666667,0.04,4.0,-0.01562499999999999,0.12,8.0,0.10659722222222223,0.08,4.0,0.045486111111111116
3000,0.065,0.26,5.390000000000001,-0.27126805190810277,0.75,0.08,16.0,0.06354166666666669,0.0,0.0,-0.058680555555555555,0.18,12.0,0.21631944444444443,0.0,0.0,-0.058680555555555555
3200,0.08499999999999999,0.33999999999999997,5.51,-0.26467065432065673,1.0,0.02,4.0,-0.046180555555555565,0.08,8.0,0.045486111111111095,0.24,16.0,0.2899305555555555,0.0,0.0,-0.0767361111111111
3400,0.08000000000000002,0.32000000000000006,5.48,-0.1870503566378552,0.75,0.02,4.0,-0.04166666666666667,0.0,0.0,-0.07222222222222222,0.30000000000000004,20.000000000000004,0.3861111111111111,0.0,0.0,-0.07222222222222222
3600,0.1,0.4,5.6,-0.2160803976101613,0.75,0.02,4.0,-0.05972222222222222,0.08,8.0,0.031944444444444435,0.06,4.0,0.0013888888888889013,0.24,12.0,0.27638888888888885
3800,0.045,0.18,5.27,-0.49787232206862875,0.75,0.04,8.0,0.020486111111111104,0.08,8.0,0.08159722222222222,0.06,4.0,0.051041666666666666,0.0,0.0,-0.040625
4000,0.045,0.18,5.27,-0.49787232206862875,0.75,0.04,8.0,0.020486111111111104,0.08,8.0,0.08159722222222222,0.06,4.0,0.051041666666666666,0.0,0.0,-0.040625
4200,0.045,0.18,5.27,-0.49787232206862875,0.75,0.04,8.0,0.020486111111111104,0.08,8.0,0.08159722222222222,0.06,4.0,0.051041666666666666,0.0,0.0,-0.040625
