episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.45000000000000007,1.8000000000000003,8.6,0.0911300134758738,1.0,0.34,68.0,0.1358333333333334,1.51,0.52,52.0,0.4658333333333334,1.83,0.30000000000000004,20.000000000000004,0.06250000000000008,2.55,0.64,32.0,0.6858333333333332,2.71
200,0.55,2.2,9.400000000000002,-0.30285714204497194,1.0,0.06,12.0,-0.4858333333333333,2.0900000000000003,0.52,52.0,0.3575000000000001,2.13,0.42000000000000004,28.000000000000004,0.17416666666666672,2.7300000000000004,1.2,60.0,1.6041666666666667,2.45
300,0.29500000000000004,1.1800000000000002,7.360000000000001,-0.40950346856230224,1.0,0.04,8.0,-0.24625000000000002,1.3450000000000002,0.6,60.0,0.7804166666666665,1.2850000000000001,0.54,36.00000000000001,0.6704166666666668,1.8450000000000002,0.0,0.0,-0.3195833333333333,2.8850000000000002
400,0.5599999999999999,2.2399999999999998,9.48,-0.2398843919885396,0.75,0.22,44.0,-0.2033333333333333,1.9599999999999997,0.96,96.0,1.1533333333333333,1.7199999999999998,0.18,12.0,-0.2766666666666667,3.0,0.88,44.0,1.0066666666666666,2.8
500,0.74,2.96,10.92,-0.25657298209071255,1.0,0.5,100.0,0.11499999999999996,2.2199999999999998,0.84,84.0,0.7383333333333332,2.38,0.18,12.0,-0.47166666666666657,3.54,1.44,72.0,1.8383333333333332,2.78
600,0.5650000000000001,2.2600000000000002,9.520000000000001,-0.2625048456649819,1.0,0.28,56.00000000000001,-0.09874999999999981,1.9150000000000003,0.92,92.0,1.0745833333333334,1.7750000000000004,0.18,12.0,-0.28208333333333335,3.0150000000000006,0.88,44.0,1.0012500000000002,2.8150000000000004
700,0.7,2.8,10.6,-0.4030115138690815,0.75,0.34,68.0,-0.13500000000000015,2.26,0.0,0.0,-0.7583333333333332,3.0999999999999996,1.02,68.0,1.1116666666666664,2.5799999999999996,1.44,72.0,1.8816666666666664,2.6599999999999997
800,0.505,2.02,9.040000000000001,-0.4157221194158196,1.0,0.04,8.0,-0.4737499999999999,1.975,0.92,92.0,1.1395833333333334,1.5950000000000002,0.18,12.0,-0.21708333333333332,2.835,0.88,44.0,1.0662500000000001,2.6350000000000002
900,0.505,2.02,9.040000000000001,-0.38179703305719315,1.0,0.06,12.0,-0.4370833333333333,1.955,0.0,0.0,-0.5470833333333334,2.515,1.08,72.00000000000001,1.4329166666666664,1.935,0.88,44.0,1.06625,2.6350000000000002
1000,0.44,1.76,8.52,-0.1538461530392683,1.0,0.14,28.000000000000004,-0.22,1.6800000000000002,0.4,40.0,0.25666666666666665,1.92,0.18,12.0,-0.14666666666666667,2.64,1.04,52.0,1.4299999999999997,2.2800000000000002
1100,0.9500000000000001,3.8000000000000003,12.6,-0.2708971546936205,1.0,0.28,56.00000000000001,-0.5158333333333334,3.0700000000000003,0.84,84.0,0.5108333333333333,3.0100000000000002,1.08,72.00000000000001,0.9508333333333332,3.27,1.6,80.0,1.9041666666666668,3.25
1200,0.58,2.32,9.639999999999999,-0.5552282755034799,1.0,0.48,96.0,0.25166666666666665,1.7599999999999998,0.0,0.0,-0.6283333333333333,2.7399999999999998,0.96,64.0,1.1316666666666666,2.28,0.88,44.0,0.9849999999999999,2.86
