state_action,q_value
"((1.5,), 0.0)",30.606469206046366
"((1.5,), 0.04)",30.57810016185446
"((1.5,), 0.08)",30.55840835442779
"((1.5,), 0.12)",30.55978874756113
"((1.5,), 0.16)",30.522932528595152
"((1.5,), 0.2)",30.519956054236577
"((1.5,), 0.24)",30.555565131150942
"((1.5,), 0.28)",30.49477119458536
"((1.5,), 0.32)",30.475344751419005
"((1.5,), 0.36)",30.39896790493474
"((1.5,), 0.4)",30.382483826932905
"((1.5,), 0.44)",30.298321623457145
"((1.5,), 0.48)",30.282150096114993
"((1.5,), 0.52)",30.258337855192067
"((1.5,), 0.56)",30.225453890021758
"((1.5,), 0.6)",30.158321073143345
"((1.5,), 0.64)",30.1677112659731
"((1.5,), 0.68)",30.117525255355368
"((1.5,), 0.72)",30.055838782643566
"((1.5,), 0.76)",30.027769543266338
"((1.5,), 0.8)",30.02705997018031
"((1.5,), 0.84)",29.96710933743628
"((1.5,), 0.88)",29.96156308305512
"((1.5,), 0.92)",29.87636695040981
"((1.5,), 0.96)",29.856227848495724
"((1.5,), 1.0)",29.770410549467815
