episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.835,3.34,13.35,-0.3579759549984658,1.0,0.04,8.0,-0.9697916666666667,3.3825,1.0,100.0,1.0835416666666666,2.9225,0.54,36.00000000000001,0.0996527777777779,3.8825,1.76,88.0,2.709097222222222,3.1624999999999996
200,0.345,1.38,8.45,-0.3631669519195473,1.0,0.24,48.0,0.07729166666666665,1.4675,0.6,60.0,0.8472916666666667,1.6075,0.06,4.0,-0.3077083333333333,2.6475,0.48,24.0,0.5906250000000001,2.7275
300,0.765,3.06,12.650000000000002,-0.4493549264393275,1.0,0.08,16.0,-0.7957638888888889,3.0975,0.92,92.0,1.000902777777778,2.7575000000000003,0.78,52.0,0.7014583333333332,3.3975,1.28,64.0,1.7709027777777782,3.3975
400,0.72,2.88,12.200000000000001,-0.34146341393303303,1.0,0.12,24.0,-0.6533333333333333,2.9,0.32,32.0,-0.22555555555555545,3.2,1.32,88.0,1.9133333333333336,2.7,1.12,56.00000000000001,1.485555555555556,3.4
500,0.91,3.64,14.100000000000001,-0.34037923488384325,1.0,0.04,8.0,-1.0645833333333332,3.645,0.28,28.000000000000004,-0.55125,3.9050000000000002,1.32,88.0,1.6731944444444447,3.365,2.0,100.0,3.127638888888889,3.185
600,0.925,3.7,14.25,-0.22939368468034704,1.0,0.36,72.0,-0.3990972222222222,3.3775000000000004,0.84,84.0,0.6275694444444443,3.3975000000000004,1.1400000000000001,76.00000000000001,1.269236111111111,3.5975,1.36,68.0,1.7397916666666668,3.8775000000000004
700,0.62,2.48,11.2,-0.006673021432108905,1.0,0.36,72.0,-0.013611111111111088,2.31,0.4,40.0,0.07194444444444442,2.77,1.32,88.0,2.039722222222222,2.3499999999999996,0.4,20.0,0.07194444444444445,3.77
800,0.93,3.72,14.300000000000002,-0.37887809419671736,1.0,0.0,0.0,-1.1754166666666666,3.7550000000000003,0.64,64.0,0.19347222222222232,3.615,1.08,72.00000000000001,1.134583333333334,3.6750000000000003,2.0,100.0,3.102361111111111,3.2550000000000003
900,0.55,2.2,10.500000000000002,-0.28643216019954876,1.0,0.04,8.0,-0.6095833333333331,2.3850000000000002,0.6,60.0,0.5881944444444445,2.325,1.32,88.0,2.1281944444444445,2.1050000000000004,0.24,12.0,-0.1818055555555555,3.6850000000000005
1000,0.65,2.6,11.5,-0.3249150066232298,0.75,0.08,16.0,-0.6504166666666666,2.695,0.4,40.0,0.03402777777777781,2.875,1.32,88.0,2.0018055555555554,2.455,0.8,40.0,0.8895833333333333,3.4749999999999996
1100,0.65,2.6,11.5,-0.41039339414730924,0.75,0.0,0.0,-0.8215277777777777,2.775,0.0,0.0,-0.8215277777777777,3.275,1.32,88.0,2.0018055555555554,2.455,1.28,64.0,1.9162500000000002,2.995
1200,0.81,3.24,13.1,-0.426256077003238,0.75,0.12,24.0,-0.7670833333333333,3.215,0.6,60.0,0.2595833333333333,3.235,1.32,88.0,1.7995833333333335,3.0149999999999997,1.2,60.0,1.5429166666666663,3.635
1300,0.5549999999999999,2.2199999999999998,10.55,-0.3134328345200197,1.0,0.48,96.0,0.3252083333333334,1.9625,0.76,76.0,0.9240972222222223,2.1825,0.18,12.0,-0.3164583333333335,3.2625,0.8,40.0,1.0096527777777782,3.1425
1400,0.81,3.24,13.099999999999998,-0.5213398154701205,1.0,0.04,8.0,-0.9381944444444444,3.295,0.6,60.0,0.25958333333333333,3.235,1.32,88.0,1.7995833333333335,3.0149999999999997,1.28,64.0,1.714027777777778,3.5549999999999997
1500,0.62,2.48,11.200000000000001,-0.17358170990384725,1.0,0.26,52.0,-0.22749999999999998,2.41,0.6,60.0,0.4997222222222223,2.57,0.18,12.0,-0.398611111111111,3.49,1.44,72.0,2.296388888888889,2.73
1600,0.685,2.74,11.85,-0.24559225166069987,1.0,0.18,36.0,-0.4807638888888889,2.7175,0.6,60.0,0.41756944444444455,2.7975,1.32,88.0,1.9575694444444445,2.5774999999999997,0.64,32.0,0.503125,3.7575
1700,0.81,3.24,13.099999999999998,-0.5213398154701205,1.0,0.04,8.0,-0.9381944444444444,3.295,0.6,60.0,0.25958333333333333,3.235,1.32,88.0,1.7995833333333335,3.0149999999999997,1.28,64.0,1.714027777777778,3.5549999999999997
1800,1.025,4.1,15.249999999999996,-0.21524581062420634,1.0,0.34,68.0,-0.5682638888888887,3.7474999999999996,0.6,60.0,-0.012152777777777624,3.9874999999999994,1.32,88.0,1.527847222222222,3.767499999999999,1.84,92.0,2.6400694444444444,3.7474999999999996
1900,0.555,2.22,10.55,-0.30245882008132163,1.0,0.04,8.0,-0.6159027777777778,2.4025000000000003,0.6,60.0,0.5818749999999999,2.3425000000000002,0.30000000000000004,20.000000000000004,-0.05979166666666658,3.1425,1.28,64.0,2.0363194444444446,2.6625
2000,0.65,2.6,11.5,-0.428716386874918,1.0,0.18,36.0,-0.43652777777777774,2.5949999999999998,0.0,0.0,-0.8215277777777777,3.275,1.1400000000000001,76.00000000000001,1.6168055555555556,2.635,1.28,64.0,1.9162499999999998,2.995
2100,0.61,2.44,11.1,-0.29684210470151795,1.0,0.04,8.0,-0.6854166666666667,2.5949999999999998,0.6,60.0,0.5123611111111113,2.5349999999999997,0.36,24.0,-0.0009722222222223326,3.275,1.44,72.0,2.3090277777777777,2.695
2200,0.87,3.48,13.7,-0.4713059188823572,1.0,0.04,8.0,-1.0140277777777775,3.505,0.6,60.0,0.1837499999999999,3.445,1.32,88.0,1.72375,3.2249999999999996,1.52,76.0,2.1515277777777775,3.525
2300,0.5700000000000001,2.2800000000000002,10.7,-0.3146987945290305,1.0,0.04,8.0,-0.6348611111111112,2.455,0.12,12.0,-0.46375,2.875,0.8400000000000001,56.00000000000001,1.0762500000000002,2.6550000000000002,1.28,64.0,2.017361111111111,2.715
