episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.7649999999999999,3.0599999999999996,8.059999999999999,-0.30297982515440913,1.0,0.08,16.0,-0.4547222222222222,0.64,64.0,0.22972222222222222,0.66,44.0,0.2541666666666666,1.68,84.0,1.500833333333333
400,0.565,2.26,7.26,-0.3173006123331823,1.0,0.4,80.0,0.08083333333333331,0.04,4.0,-0.3591666666666668,1.26,84.0,1.1319444444444444,0.56,28.000000000000004,0.27638888888888885
600,0.4600000000000001,1.8400000000000003,6.840000000000001,0.07654321192866964,1.0,0.3,60.0,0.03444444444444449,0.48,48.0,0.2544444444444446,0.42000000000000004,28.000000000000004,0.18111111111111117,0.64,32.0,0.44999999999999996
800,0.47,1.88,6.88,-0.43241330320003946,1.0,0.48,96.0,0.24722222222222218,0.92,92.0,0.785,0.0,0.0,-0.3394444444444444,0.48,24.0,0.2472222222222222
1000,0.405,1.62,6.62,-0.4268342095109028,1.0,0.18,36.0,-0.07249999999999997,0.8,80.0,0.6852777777777775,0.0,0.0,-0.2925,0.64,32.0,0.4897222222222222
1200,0.46499999999999997,1.8599999999999999,6.86,-0.34262023056934243,1.0,0.5,100.0,0.27527777777777773,0.04,4.0,-0.2869444444444444,0.36,24.0,0.10416666666666664,0.96,48.0,0.8374999999999999
1400,0.515,2.06,7.0600000000000005,-0.2684253455082046,1.0,0.16,32.0,-0.17638888888888896,0.68,68.0,0.4591666666666667,1.1400000000000001,76.00000000000001,1.0213888888888891,0.08,4.0,-0.27416666666666667
1600,0.44000000000000006,1.7600000000000002,6.76,-0.21428571339865465,0.75,0.02,4.0,-0.29333333333333333,0.28,28.000000000000004,0.024444444444444456,1.3800000000000001,92.0,1.368888888888889,0.08,4.0,-0.22
1800,0.13,0.52,5.52,-0.2115143902619201,0.75,0.44,88.0,0.4438888888888888,0.0,0.0,-0.09388888888888888,0.0,0.0,-0.09388888888888888,0.08,4.0,0.0038888888888888966
2000,0.15,0.6,5.6,-0.3266331618292466,1.0,0.16,32.0,0.08722222222222223,0.36,36.0,0.3316666666666666,0.0,0.0,-0.10833333333333332,0.08,4.0,-0.010555555555555561
2200,0.06999999999999999,0.27999999999999997,5.279999999999999,-0.29836064807524854,0.75,0.02,4.0,-0.026111111111111116,0.0,0.0,-0.05055555555555555,0.18,12.0,0.16944444444444443,0.08,4.0,0.04722222222222222
2400,0.005,0.02,5.02,-0.173333277013336,0.5,0.02,4.0,0.020833333333333332,0.0,0.0,-0.003611111111111111,0.0,0.0,-0.003611111111111111,0.0,0.0,-0.003611111111111111
2600,0.045,0.18,5.18,-0.1993185616396136,0.75,0.02,4.0,-0.008055555555555559,0.0,0.0,-0.0325,0.0,0.0,-0.0325,0.16,8.0,0.16305555555555556
2800,0.095,0.38,5.38,-0.5404813883025537,1.0,0.1,20.0,0.053611111111111116,0.16,16.0,0.12694444444444447,0.12,8.0,0.07805555555555554,0.0,0.0,-0.06861111111111112
3000,0.035,0.14,5.140000000000001,-0.5260115289384886,0.75,0.04,8.0,0.023611111111111114,0.04,4.0,0.023611111111111114,0.06,4.0,0.048055555555555546,0.0,0.0,-0.025277777777777774
3200,0.035,0.14,5.140000000000001,-0.5260115289384886,0.75,0.04,8.0,0.023611111111111114,0.04,4.0,0.023611111111111114,0.06,4.0,0.048055555555555546,0.0,0.0,-0.025277777777777774
3400,0.09000000000000001,0.36000000000000004,5.359999999999999,-0.2154696092304873,0.75,0.02,4.0,-0.04055555555555555,0.04,4.0,-0.016111111111111125,0.30000000000000004,20.000000000000004,0.30166666666666675,0.0,0.0,-0.065
3600,0.015,0.06,5.0600000000000005,-0.2846714990889241,0.5,0.02,4.0,0.013611111111111112,0.04,4.0,0.03805555555555556,0.0,0.0,-0.010833333333333332,0.0,0.0,-0.010833333333333332
3800,0.415,1.66,6.66,-0.11923688266160481,1.0,0.34,68.0,0.11583333333333337,0.2,20.0,-0.05527777777777776,0.96,64.0,0.873611111111111,0.16,8.0,-0.10416666666666669
4000,0.24500000000000002,0.9800000000000001,5.98,-0.366302469856993,1.0,0.0,0.0,-0.17694444444444446,0.28,28.000000000000004,0.16527777777777783,0.54,36.00000000000001,0.48305555555555557,0.16,8.0,0.018611111111111134
4200,0.14,0.56,5.5600000000000005,-0.41935483282295216,1.0,0.12,24.0,0.04555555555555554,0.28,28.000000000000004,0.24111111111111116,0.0,0.0,-0.10111111111111111,0.16,8.0,0.09444444444444448
4400,0.24500000000000002,0.9800000000000001,5.98,-0.02217528650493006,1.0,0.14,28.000000000000004,-0.005833333333333277,0.32,32.0,0.21416666666666667,0.36,24.0,0.26305555555555554,0.16,8.0,0.018611111111111106
4600,0.38499999999999995,1.5399999999999998,6.539999999999999,-0.3486590021403091,1.0,0.5,100.0,0.33305555555555544,0.88,88.0,0.7975000000000001,0.0,0.0,-0.27805555555555556,0.16,8.0,-0.08249999999999999
4800,0.085,0.34,5.34,-0.457556924954027,1.0,0.14,28.000000000000004,0.10972222222222225,0.04,4.0,-0.012500000000000008,0.0,0.0,-0.06138888888888889,0.16,8.0,0.13416666666666666
5000,0.10500000000000001,0.42000000000000004,5.42,-0.22322158266263448,0.75,0.34,68.0,0.33972222222222226,0.0,0.0,-0.07583333333333334,0.0,0.0,-0.07583333333333334,0.08,4.0,0.021944444444444454
5200,0.10500000000000001,0.42000000000000004,5.42,-0.22322158266263448,0.75,0.34,68.0,0.33972222222222226,0.0,0.0,-0.07583333333333334,0.0,0.0,-0.07583333333333334,0.08,4.0,0.021944444444444454
5400,0.10500000000000001,0.42000000000000004,5.42,-0.22322158266263448,0.75,0.34,68.0,0.33972222222222226,0.0,0.0,-0.07583333333333334,0.0,0.0,-0.07583333333333334,0.08,4.0,0.021944444444444454
5600,0.10500000000000001,0.42000000000000004,5.42,-0.22322158266263448,0.75,0.34,68.0,0.33972222222222226,0.0,0.0,-0.07583333333333334,0.0,0.0,-0.07583333333333334,0.08,4.0,0.021944444444444454
5800,0.10500000000000001,0.42000000000000004,5.42,-0.22322158266263448,0.75,0.34,68.0,0.33972222222222226,0.0,0.0,-0.07583333333333334,0.0,0.0,-0.07583333333333334,0.08,4.0,0.021944444444444454
6000,0.10500000000000001,0.42000000000000004,5.42,-0.22322158266263448,0.75,0.34,68.0,0.33972222222222226,0.0,0.0,-0.07583333333333334,0.0,0.0,-0.07583333333333334,0.08,4.0,0.021944444444444454
6200,0.10500000000000001,0.42000000000000004,5.42,-0.22322158266263448,0.75,0.34,68.0,0.33972222222222226,0.0,0.0,-0.07583333333333334,0.0,0.0,-0.07583333333333334,0.08,4.0,0.021944444444444454
6400,0.10500000000000001,0.42000000000000004,5.42,-0.22322158266263448,0.75,0.34,68.0,0.33972222222222226,0.0,0.0,-0.07583333333333334,0.0,0.0,-0.07583333333333334,0.08,4.0,0.021944444444444454
6600,0.10500000000000001,0.42000000000000004,5.42,-0.22322158266263448,0.75,0.34,68.0,0.33972222222222226,0.0,0.0,-0.07583333333333334,0.0,0.0,-0.07583333333333334,0.08,4.0,0.021944444444444454
6800,0.10500000000000001,0.42000000000000004,5.42,-0.22322158266263448,0.75,0.34,68.0,0.33972222222222226,0.0,0.0,-0.07583333333333334,0.0,0.0,-0.07583333333333334,0.08,4.0,0.021944444444444454
7000,0.10500000000000001,0.42000000000000004,5.42,-0.22322158266263448,0.75,0.34,68.0,0.33972222222222226,0.0,0.0,-0.07583333333333334,0.0,0.0,-0.07583333333333334,0.08,4.0,0.021944444444444454
7200,0.10500000000000001,0.42000000000000004,5.42,-0.22322158266263448,0.75,0.34,68.0,0.33972222222222226,0.0,0.0,-0.07583333333333334,0.0,0.0,-0.07583333333333334,0.08,4.0,0.021944444444444454
7400,0.29500000000000004,1.1800000000000002,6.18,-0.29763290466764514,1.0,0.34,68.0,0.20250000000000004,0.76,76.0,0.7158333333333334,0.0,0.0,-0.21305555555555555,0.08,4.0,-0.11527777777777778
7600,0.10500000000000001,0.42000000000000004,5.42,-0.22322158266263448,0.75,0.34,68.0,0.33972222222222226,0.0,0.0,-0.07583333333333334,0.0,0.0,-0.07583333333333334,0.08,4.0,0.021944444444444454
7800,0.10500000000000001,0.42000000000000004,5.42,-0.22322158266263448,0.75,0.34,68.0,0.33972222222222226,0.0,0.0,-0.07583333333333334,0.0,0.0,-0.07583333333333334,0.08,4.0,0.021944444444444454
8000,0.10500000000000001,0.42000000000000004,5.42,-0.22322158266263448,0.75,0.34,68.0,0.33972222222222226,0.0,0.0,-0.07583333333333334,0.0,0.0,-0.07583333333333334,0.08,4.0,0.021944444444444454
8200,0.245,0.98,5.9799999999999995,-0.29233593177952777,0.75,0.34,68.0,0.23861111111111116,0.0,0.0,-0.17694444444444443,0.0,0.0,-0.17694444444444443,0.64,32.0,0.6052777777777777
8400,0.10500000000000001,0.42000000000000004,5.42,-0.22322158266263448,0.75,0.34,68.0,0.33972222222222226,0.0,0.0,-0.07583333333333334,0.0,0.0,-0.07583333333333334,0.08,4.0,0.021944444444444454
