episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.7649999999999999,3.0599999999999996,11.12,-0.3029798254437994,1.0,0.08,16.0,-0.6820833333333333,0.64,64.0,0.3445833333333334,0.66,44.0,0.3812500000000001,1.68,84.0,2.2512499999999998
400,0.565,2.26,9.52,-0.3173006127210989,1.0,0.4,80.0,0.12125,0.04,4.0,-0.5387500000000001,1.26,84.0,1.6979166666666665,0.56,28.000000000000004,0.41458333333333336
600,0.4600000000000001,1.8400000000000003,8.680000000000001,0.07654321124462737,1.0,0.3,60.0,0.051666666666666736,0.48,48.0,0.3816666666666668,0.42000000000000004,28.000000000000004,0.2716666666666669,0.64,32.0,0.675
800,0.47,1.88,8.76,-0.4324133038082829,1.0,0.48,96.0,0.37083333333333335,0.92,92.0,1.1775,0.0,0.0,-0.5091666666666667,0.48,24.0,0.37083333333333335
1000,0.525,2.1,9.200000000000001,-0.14338746972430183,1.0,0.24,48.0,-0.1287500000000001,0.8,80.0,0.8979166666666669,0.42000000000000004,28.000000000000004,0.20125000000000007,0.64,32.0,0.6045833333333335
1200,0.495,1.98,8.959999999999999,-0.1985018716798077,1.0,0.5,100.0,0.38041666666666674,0.16,16.0,-0.2429166666666666,0.36,24.0,0.12374999999999994,0.96,48.0,1.22375
1400,0.515,2.06,9.12,-0.26842534592215905,1.0,0.16,32.0,-0.2645833333333335,0.68,68.0,0.68875,1.1400000000000001,76.00000000000001,1.5320833333333335,0.08,4.0,-0.41125000000000006
1600,0.5800000000000001,2.3200000000000003,9.64,-0.3111305865147429,1.0,0.02,4.0,-0.5916666666666668,0.28,28.000000000000004,-0.1149999999999999,1.3800000000000001,92.0,1.9016666666666666,0.64,32.0,0.5449999999999999
1800,0.245,0.98,6.959999999999999,-0.35488837317033717,0.75,0.44,88.0,0.54125,0.04,4.0,-0.19208333333333338,0.42000000000000004,28.000000000000004,0.5045833333333334,0.08,4.0,-0.11875000000000002
2000,0.29500000000000004,1.1800000000000002,7.360000000000001,-0.38390378971196193,1.0,0.32,64.0,0.2670833333333333,0.36,36.0,0.34041666666666676,0.42000000000000004,28.000000000000004,0.45041666666666674,0.08,4.0,-0.17291666666666666
2200,0.225,0.9,6.8,-0.1240021273562506,1.0,0.08,16.0,-0.0970833333333333,0.56,56.00000000000001,0.7829166666666669,0.18,12.0,0.08624999999999998,0.08,4.0,-0.0970833333333333
2400,0.075,0.3,5.6,-0.2522639029683913,0.75,0.22,44.0,0.3220833333333334,0.0,0.0,-0.08124999999999999,0.0,0.0,-0.08124999999999999,0.08,4.0,0.06541666666666665
2600,0.115,0.46,5.92,-0.514629942108241,1.0,0.2,40.0,0.24208333333333337,0.0,0.0,-0.12458333333333332,0.18,12.0,0.2054166666666667,0.08,4.0,0.022083333333333306
2800,0.14,0.56,6.12,-0.012552298713257803,1.0,0.1,20.0,0.03166666666666666,0.08,8.0,-0.0050000000000000044,0.30000000000000004,20.000000000000004,0.39833333333333354,0.08,4.0,-0.005000000000000001
3000,0.28500000000000003,1.1400000000000001,7.280000000000001,-0.28467153166223125,1.0,0.14,28.000000000000004,-0.05208333333333329,0.76,76.0,1.0845833333333335,0.24,16.0,0.13125,0.0,0.0,-0.30875
3200,0.245,0.98,6.959999999999999,-0.23534268954184778,1.0,0.42,84.0,0.5045833333333334,0.36,36.0,0.3945833333333333,0.12,8.0,-0.04541666666666666,0.08,4.0,-0.11875000000000001
3400,0.09000000000000001,0.36000000000000004,5.720000000000001,-0.21546961057354785,0.75,0.02,4.0,-0.060833333333333336,0.04,4.0,-0.024166666666666694,0.30000000000000004,20.000000000000004,0.4525,0.0,0.0,-0.0975
3600,0.29000000000000004,1.1600000000000001,7.32,-0.17836100620565976,0.5,0.02,4.0,-0.27749999999999997,0.04,4.0,-0.24083333333333334,1.02,68.0,1.5558333333333334,0.08,4.0,-0.16749999999999998
3800,0.29000000000000004,1.1600000000000001,7.32,-0.17836100620565976,0.5,0.02,4.0,-0.27749999999999997,0.04,4.0,-0.24083333333333334,1.02,68.0,1.5558333333333334,0.08,4.0,-0.16749999999999998
4000,0.29000000000000004,1.1600000000000001,7.32,-0.17836100620565976,0.5,0.02,4.0,-0.27749999999999997,0.04,4.0,-0.24083333333333334,1.02,68.0,1.5558333333333334,0.08,4.0,-0.16749999999999998
4200,0.29000000000000004,1.1600000000000001,7.32,-0.17836100620565976,0.5,0.02,4.0,-0.27749999999999997,0.04,4.0,-0.24083333333333334,1.02,68.0,1.5558333333333334,0.08,4.0,-0.16749999999999998
4400,0.29000000000000004,1.1600000000000001,7.32,-0.17836100620565976,0.5,0.02,4.0,-0.27749999999999997,0.04,4.0,-0.24083333333333334,1.02,68.0,1.5558333333333334,0.08,4.0,-0.16749999999999998
4600,0.29000000000000004,1.1600000000000001,7.32,-0.17836100620565976,0.5,0.02,4.0,-0.27749999999999997,0.04,4.0,-0.24083333333333334,1.02,68.0,1.5558333333333334,0.08,4.0,-0.16749999999999998
4800,0.29000000000000004,1.1600000000000001,7.32,-0.17836100620565976,0.5,0.02,4.0,-0.27749999999999997,0.04,4.0,-0.24083333333333334,1.02,68.0,1.5558333333333334,0.08,4.0,-0.16749999999999998
5000,0.29000000000000004,1.1600000000000001,7.32,-0.17836100620565976,0.5,0.02,4.0,-0.27749999999999997,0.04,4.0,-0.24083333333333334,1.02,68.0,1.5558333333333334,0.08,4.0,-0.16749999999999998
5200,0.29000000000000004,1.1600000000000001,7.32,-0.17836100620565976,0.5,0.02,4.0,-0.27749999999999997,0.04,4.0,-0.24083333333333334,1.02,68.0,1.5558333333333334,0.08,4.0,-0.16749999999999998
5400,0.29000000000000004,1.1600000000000001,7.32,-0.17836100620565976,0.5,0.02,4.0,-0.27749999999999997,0.04,4.0,-0.24083333333333334,1.02,68.0,1.5558333333333334,0.08,4.0,-0.16749999999999998
5600,0.29000000000000004,1.1600000000000001,7.32,-0.17836100620565976,0.5,0.02,4.0,-0.27749999999999997,0.04,4.0,-0.24083333333333334,1.02,68.0,1.5558333333333334,0.08,4.0,-0.16749999999999998
5800,0.30000000000000004,1.2000000000000002,7.4,-0.18662351595256288,0.75,0.02,4.0,-0.28833333333333333,0.08,8.0,-0.1783333333333333,1.02,68.0,1.545,0.08,4.0,-0.1783333333333333
6000,0.29000000000000004,1.1600000000000001,7.32,-0.17836100620565976,0.5,0.02,4.0,-0.27749999999999997,0.04,4.0,-0.24083333333333334,1.02,68.0,1.5558333333333334,0.08,4.0,-0.16749999999999998
6200,0.29000000000000004,1.1600000000000001,7.32,-0.17836100620565976,0.5,0.02,4.0,-0.27749999999999997,0.04,4.0,-0.24083333333333334,1.02,68.0,1.5558333333333334,0.08,4.0,-0.16749999999999998
6400,0.30500000000000005,1.2200000000000002,7.44,-0.17807527081905006,0.5,0.02,4.0,-0.29375,0.04,4.0,-0.25708333333333333,1.08,72.00000000000001,1.6495833333333336,0.08,4.0,-0.18375
6600,0.30500000000000005,1.2200000000000002,7.44,-0.17807527081905006,0.5,0.02,4.0,-0.29375,0.04,4.0,-0.25708333333333333,1.08,72.00000000000001,1.6495833333333336,0.08,4.0,-0.18375
6800,0.30500000000000005,1.2200000000000002,7.44,-0.17807527081905006,0.5,0.02,4.0,-0.29375,0.04,4.0,-0.25708333333333333,1.08,72.00000000000001,1.6495833333333336,0.08,4.0,-0.18375
7000,0.30500000000000005,1.2200000000000002,7.44,-0.17807527081905006,0.5,0.02,4.0,-0.29375,0.04,4.0,-0.25708333333333333,1.08,72.00000000000001,1.6495833333333336,0.08,4.0,-0.18375
7200,0.30500000000000005,1.2200000000000002,7.44,-0.17807527081905006,0.5,0.02,4.0,-0.29375,0.04,4.0,-0.25708333333333333,1.08,72.00000000000001,1.6495833333333336,0.08,4.0,-0.18375
7400,0.48500000000000004,1.9400000000000002,8.879999999999999,-0.3360068739024873,0.75,0.02,4.0,-0.4887500000000001,0.76,76.0,0.8679166666666667,1.08,72.00000000000001,1.4545833333333336,0.08,4.0,-0.37875
7600,0.30500000000000005,1.2200000000000002,7.44,-0.17807527081905006,0.5,0.02,4.0,-0.29375,0.04,4.0,-0.25708333333333333,1.08,72.00000000000001,1.6495833333333336,0.08,4.0,-0.18375
7800,0.30500000000000005,1.2200000000000002,7.44,-0.17807527081905006,0.5,0.02,4.0,-0.29375,0.04,4.0,-0.25708333333333333,1.08,72.00000000000001,1.6495833333333336,0.08,4.0,-0.18375
8000,0.30500000000000005,1.2200000000000002,7.44,-0.17807527081905006,0.5,0.02,4.0,-0.29375,0.04,4.0,-0.25708333333333333,1.08,72.00000000000001,1.6495833333333336,0.08,4.0,-0.18375
8200,0.44500000000000006,1.7800000000000002,8.56,-0.2973574400240173,0.75,0.02,4.0,-0.4454166666666667,0.04,4.0,-0.40875,1.08,72.00000000000001,1.497916666666667,0.64,32.0,0.6912499999999999
8400,0.30500000000000005,1.2200000000000002,7.44,-0.17807527081905006,0.5,0.02,4.0,-0.29375,0.04,4.0,-0.25708333333333333,1.08,72.00000000000001,1.6495833333333336,0.08,4.0,-0.18375
8600,0.325,1.3,7.6,-0.19375479834527476,0.75,0.02,4.0,-0.31541666666666673,0.12,12.0,-0.13208333333333336,1.08,72.00000000000001,1.6279166666666671,0.08,4.0,-0.2054166666666666
8800,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
9000,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
9200,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
9400,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
9600,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
9800,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
10000,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
10200,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
10400,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
10600,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
10800,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
11000,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
11200,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
11400,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
11600,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
11800,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
12000,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
12200,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
12400,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
12600,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
12800,0.43000000000000005,1.7200000000000002,8.440000000000001,-0.23271576977891595,0.75,0.02,4.0,-0.42916666666666675,0.36,36.0,0.19416666666666663,1.26,84.0,1.8441666666666667,0.08,4.0,-0.3191666666666666
13000,0.11000000000000001,0.44000000000000006,5.88,-0.1914893589365816,0.5,0.02,4.0,-0.0825,0.04,4.0,-0.045833333333333344,0.30000000000000004,20.000000000000004,0.4308333333333334,0.08,4.0,0.027500000000000017
13200,0.45,1.8,8.600000000000001,-0.24737082693331258,0.75,0.02,4.0,-0.4508333333333333,0.04,4.0,-0.4141666666666666,1.26,84.0,1.8225000000000002,0.48,24.0,0.3925
13400,0.35000000000000003,1.4000000000000001,7.8,-0.17738454837597684,0.5,0.02,4.0,-0.3425,0.04,4.0,-0.30583333333333335,1.26,84.0,1.9308333333333336,0.08,4.0,-0.23249999999999998
13600,0.34500000000000003,1.3800000000000001,7.760000000000001,-0.19302775922890758,0.75,0.0,0.0,-0.37375,0.04,4.0,-0.30041666666666667,1.26,84.0,1.93625,0.08,4.0,-0.2270833333333333
13800,0.34500000000000003,1.3800000000000001,7.760000000000001,-0.19302775922890758,0.75,0.0,0.0,-0.37375,0.04,4.0,-0.30041666666666667,1.26,84.0,1.93625,0.08,4.0,-0.2270833333333333
14000,0.34500000000000003,1.3800000000000001,7.760000000000001,-0.19302775922890758,0.75,0.0,0.0,-0.37375,0.04,4.0,-0.30041666666666667,1.26,84.0,1.93625,0.08,4.0,-0.2270833333333333
14200,0.34500000000000003,1.3800000000000001,7.760000000000001,-0.19302775922890758,0.75,0.0,0.0,-0.37375,0.04,4.0,-0.30041666666666667,1.26,84.0,1.93625,0.08,4.0,-0.2270833333333333
14400,0.34500000000000003,1.3800000000000001,7.760000000000001,-0.19302775922890758,0.75,0.0,0.0,-0.37375,0.04,4.0,-0.30041666666666667,1.26,84.0,1.93625,0.08,4.0,-0.2270833333333333
14600,0.34500000000000003,1.3800000000000001,7.760000000000001,-0.19302775922890758,0.75,0.0,0.0,-0.37375,0.04,4.0,-0.30041666666666667,1.26,84.0,1.93625,0.08,4.0,-0.2270833333333333
14800,0.34500000000000003,1.3800000000000001,7.760000000000001,-0.19302775922890758,0.75,0.0,0.0,-0.37375,0.04,4.0,-0.30041666666666667,1.26,84.0,1.93625,0.08,4.0,-0.2270833333333333
