episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley
200,0.735,2.94,10.879999999999999,-0.15344632705801775,1.0,0.44,88.0,0.01041666666666674,0.28,28.000000000000004,-0.2829166666666666,0.78,52.0,0.6337499999999999,1.44,72.0,1.8437500000000002
400,0.855,3.42,11.84,-0.38725154139149986,0.75,0.36,72.0,-0.2662500000000001,0.12,12.0,-0.7062499999999999,1.5,100.0,1.8237500000000004,1.44,72.0,1.71375
600,0.8049999999999999,3.2199999999999998,11.440000000000001,-0.09007255306739093,1.0,0.5,100.0,0.04458333333333339,0.6,60.0,0.22791666666666666,0.36,24.0,-0.21208333333333346,1.76,88.0,2.3545833333333337
800,0.5800000000000001,2.3200000000000003,9.64,-0.14533622509963706,0.75,0.32,64.0,-0.041666666666666616,0.16,16.0,-0.3350000000000001,0.24,16.0,-0.18833333333333335,1.6,80.0,2.305
1000,0.5050000000000001,2.0200000000000005,9.040000000000003,-0.26583679030760465,1.0,0.08,16.0,-0.40041666666666664,0.28,28.000000000000004,-0.033749999999999974,0.54,36.00000000000001,0.44291666666666674,1.12,56.00000000000001,1.5062500000000003
1200,0.8049999999999999,3.2199999999999998,11.44,-0.3697190209647614,0.75,0.06,12.0,-0.7620833333333334,0.12,12.0,-0.6520833333333336,1.44,96.0,1.7679166666666666,1.6,80.0,2.0612500000000002
1400,0.595,2.38,9.76,-0.5778856915252424,1.0,0.0,0.0,-0.6445833333333333,0.88,88.0,0.96875,0.54,36.00000000000001,0.34541666666666665,0.96,48.0,1.1154166666666667
1600,0.615,2.46,9.92,-0.22918581088953394,1.0,0.08,16.0,-0.5195833333333333,0.24,24.0,-0.22625000000000012,0.54,36.00000000000001,0.3237499999999998,1.6,80.0,2.2670833333333333
1800,0.665,2.66,10.32,-0.2988929882532356,1.0,0.08,16.0,-0.57375,0.6,60.0,0.37958333333333333,0.54,36.00000000000001,0.26958333333333334,1.44,72.0,1.9195833333333336
2000,0.645,2.58,10.16,-0.24706321033135348,1.0,0.08,16.0,-0.5520833333333333,0.36,36.0,-0.038750000000000104,0.54,36.00000000000001,0.29124999999999995,1.6,80.0,2.2345833333333336
2200,0.775,3.1,11.200000000000001,-0.3309452729961653,1.0,0.08,16.0,-0.6929166666666666,0.88,88.0,0.7737499999999998,0.54,36.00000000000001,0.15041666666666664,1.6,80.0,2.09375
2400,0.775,3.1,11.200000000000001,-0.3309452729961653,1.0,0.08,16.0,-0.6929166666666666,0.88,88.0,0.7737499999999998,0.54,36.00000000000001,0.15041666666666664,1.6,80.0,2.09375
2600,0.635,2.54,10.08,-0.2410465758065483,1.0,0.08,16.0,-0.54125,0.32,32.0,-0.10125000000000006,0.54,36.00000000000001,0.3020833333333333,1.6,80.0,2.245416666666667
2800,0.625,2.5,10.0,-0.5451820112597701,1.0,0.08,16.0,-0.5304166666666665,0.88,88.0,0.93625,0.8999999999999999,60.0,0.9729166666666664,0.64,32.0,0.4962500000000001
3000,0.775,3.1,11.200000000000001,-0.3309452729961653,1.0,0.08,16.0,-0.6929166666666666,0.88,88.0,0.7737499999999998,0.54,36.00000000000001,0.15041666666666664,1.6,80.0,2.09375
3200,0.88,3.52,12.04,-0.018518518004115192,1.0,0.5,100.0,-0.03666666666666668,0.88,88.0,0.6599999999999999,0.54,36.00000000000001,0.03666666666666664,1.6,80.0,1.9800000000000004
3400,0.5549999999999999,2.2199999999999998,9.44,-0.44915602985674163,1.0,0.08,16.0,-0.4545833333333334,0.88,88.0,1.0120833333333332,0.54,36.00000000000001,0.3887499999999999,0.72,36.0,0.71875
3600,0.775,3.1,11.200000000000001,-0.3309452729961653,1.0,0.08,16.0,-0.6929166666666666,0.88,88.0,0.7737499999999998,0.54,36.00000000000001,0.15041666666666664,1.6,80.0,2.09375
3800,0.91,3.64,12.280000000000001,-0.4308943082083554,1.0,0.08,16.0,-0.8391666666666666,0.88,88.0,0.6274999999999998,1.08,72.00000000000001,0.9941666666666666,1.6,80.0,1.9474999999999998
4000,0.34500000000000003,1.3800000000000001,7.76,-0.34779833871428445,1.0,0.08,16.0,-0.2270833333333333,0.2,20.0,-0.007083333333333303,0.54,36.00000000000001,0.61625,0.56,28.000000000000004,0.6529166666666668
4200,0.5650000000000001,2.2600000000000002,9.520000000000001,-0.2330185796651707,1.0,0.3,60.0,-0.062083333333333254,0.72,72.0,0.7079166666666665,1.08,72.00000000000001,1.367916666666667,0.16,8.0,-0.31875
4400,0.5650000000000001,2.2600000000000002,9.520000000000001,-0.2533951629651712,0.75,0.36,72.0,0.04791666666666683,0.72,72.0,0.7079166666666667,1.02,68.0,1.2579166666666666,0.16,8.0,-0.31875
4600,0.8700000000000001,3.4800000000000004,11.96,-0.23688721238112276,1.0,0.36,72.0,-0.28249999999999975,0.2,20.0,-0.5758333333333332,1.08,72.00000000000001,1.0374999999999999,1.84,92.0,2.430833333333334
4800,0.355,1.42,7.84,-0.20953716608614603,1.0,0.2,40.0,-0.01791666666666663,0.04,4.0,-0.31124999999999997,1.02,68.0,1.4854166666666668,0.16,8.0,-0.09125000000000004
5000,0.655,2.62,10.24,-0.3276484082694795,1.0,0.42,84.0,0.06041666666666662,0.96,96.0,1.0504166666666666,1.08,72.00000000000001,1.2704166666666672,0.16,8.0,-0.41624999999999995
5200,0.635,2.54,10.080000000000002,-0.41889712885993124,1.0,0.42,84.0,0.08208333333333329,0.96,96.0,1.0720833333333333,1.08,72.00000000000001,1.2920833333333333,0.08,4.0,-0.54125
5400,0.655,2.62,10.24,-0.3276484082694795,1.0,0.42,84.0,0.06041666666666662,0.96,96.0,1.0504166666666666,1.08,72.00000000000001,1.2704166666666672,0.16,8.0,-0.41624999999999995
5600,0.52,2.08,9.16,-0.2256267399228744,1.0,0.42,84.0,0.2066666666666667,0.96,96.0,1.1966666666666668,0.54,36.00000000000001,0.42666666666666675,0.16,8.0,-0.27
5800,0.655,2.62,10.24,-0.3276484082694795,1.0,0.42,84.0,0.06041666666666662,0.96,96.0,1.0504166666666666,1.08,72.00000000000001,1.2704166666666672,0.16,8.0,-0.41624999999999995
6000,0.655,2.62,10.24,-0.3276484082694795,1.0,0.42,84.0,0.06041666666666662,0.96,96.0,1.0504166666666666,1.08,72.00000000000001,1.2704166666666672,0.16,8.0,-0.41624999999999995
6200,0.655,2.62,10.24,-0.3276484082694795,1.0,0.42,84.0,0.06041666666666662,0.96,96.0,1.0504166666666666,1.08,72.00000000000001,1.2704166666666672,0.16,8.0,-0.41624999999999995
6400,0.655,2.62,10.24,-0.3276484082694795,1.0,0.42,84.0,0.06041666666666662,0.96,96.0,1.0504166666666666,1.08,72.00000000000001,1.2704166666666672,0.16,8.0,-0.41624999999999995
6600,0.655,2.62,10.24,-0.3276484082694795,1.0,0.42,84.0,0.06041666666666662,0.96,96.0,1.0504166666666666,1.08,72.00000000000001,1.2704166666666672,0.16,8.0,-0.41624999999999995
6800,0.655,2.62,10.24,-0.3276484082694795,1.0,0.42,84.0,0.06041666666666662,0.96,96.0,1.0504166666666666,1.08,72.00000000000001,1.2704166666666672,0.16,8.0,-0.41624999999999995
7000,0.655,2.62,10.24,-0.3276484082694795,1.0,0.42,84.0,0.06041666666666662,0.96,96.0,1.0504166666666666,1.08,72.00000000000001,1.2704166666666672,0.16,8.0,-0.41624999999999995
7200,0.655,2.62,10.24,-0.3276484082694795,1.0,0.42,84.0,0.06041666666666662,0.96,96.0,1.0504166666666666,1.08,72.00000000000001,1.2704166666666672,0.16,8.0,-0.41624999999999995
7400,0.655,2.62,10.24,-0.3276484082694795,1.0,0.42,84.0,0.06041666666666662,0.96,96.0,1.0504166666666666,1.08,72.00000000000001,1.2704166666666672,0.16,8.0,-0.41624999999999995
7600,0.655,2.62,10.24,-0.3276484082694795,1.0,0.42,84.0,0.06041666666666662,0.96,96.0,1.0504166666666666,1.08,72.00000000000001,1.2704166666666672,0.16,8.0,-0.41624999999999995
7800,0.655,2.62,10.24,-0.3276484082694795,1.0,0.42,84.0,0.06041666666666662,0.96,96.0,1.0504166666666666,1.08,72.00000000000001,1.2704166666666672,0.16,8.0,-0.41624999999999995
