episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.825,3.3,11.599999999999998,-0.17277486866338876,1.0,0.24,48.0,-0.45375,2.7349999999999994,0.24,24.0,-0.45375,3.2349999999999994,0.8999999999999999,60.0,0.75625,3.0749999999999997,1.92,96.0,2.6262499999999998,2.5549999999999997
200,0.5800000000000001,2.3200000000000003,9.64,-0.3064687160298183,1.0,0.44,88.0,0.1783333333333333,1.8000000000000003,0.08,8.0,-0.4816666666666667,2.66,0.6000000000000001,40.00000000000001,0.47166666666666685,2.64,1.2,60.0,1.5716666666666663,2.54
300,1.04,4.16,13.32,-0.13492063438019652,1.0,0.46,92.0,-0.28333333333333344,3.16,0.68,68.0,0.12000000000000002,3.44,1.26,84.0,1.1833333333333336,3.3600000000000003,1.76,88.0,2.1,3.3600000000000003
400,0.865,3.46,11.919999999999998,-0.40928116407965875,1.0,0.32,64.0,-0.3504166666666668,2.775,0.0,0.0,-0.9370833333333332,3.5949999999999998,1.3800000000000001,92.0,1.5929166666666668,2.715,1.76,88.0,2.289583333333333,2.835
500,0.535,2.14,9.28,-0.19232216678149294,1.0,0.2,40.0,-0.21291666666666662,1.905,0.92,92.0,1.1070833333333332,1.685,0.54,36.00000000000001,0.4104166666666666,2.565,0.48,24.0,0.30041666666666655,3.125
600,0.555,2.22,9.44,-0.3042404268710672,0.75,0.16,32.0,-0.30791666666666667,2.005,0.88,88.0,1.0120833333333334,1.7850000000000001,0.54,36.00000000000001,0.38875,2.625,0.64,32.0,0.5720833333333333,3.025
700,0.92,3.68,12.360000000000001,-0.2167414045365883,0.75,0.28,56.00000000000001,-0.48333333333333334,2.9800000000000004,0.56,56.00000000000001,0.03000000000000029,3.2,1.08,72.00000000000001,0.9833333333333333,3.18,1.76,88.0,2.2300000000000004,3.0
800,0.6799999999999999,2.7199999999999998,10.44,-0.32091097226444454,1.0,0.4,80.0,-0.0033333333333332993,2.14,0.92,92.0,0.9500000000000002,2.12,0.12,8.0,-0.5166666666666667,3.42,1.28,64.0,1.6099999999999999,2.76
900,1.04,4.16,13.32,-0.2562674089458492,1.0,0.28,56.00000000000001,-0.6133333333333333,3.34,0.64,64.0,0.04666666666666672,3.48,1.32,88.0,1.2933333333333337,3.3,1.92,96.0,2.3933333333333326,3.2
1000,0.53,2.12,9.24,-0.14133688015643342,1.0,0.16,32.0,-0.28083333333333327,1.9300000000000002,0.16,16.0,-0.28083333333333327,2.43,0.12,8.0,-0.3541666666666666,2.9699999999999998,1.68,84.0,2.5058333333333334,1.9100000000000001
