episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.77,3.08,8.08,-0.3422818777204957,1.0,0.48,96.0,0.03055555555555549,1.56,0.2,20.0,-0.31166666666666665,2.34,1.2000000000000002,80.00000000000001,0.9105555555555558,1.8399999999999999,1.2,60.0,0.9105555555555555,2.34
200,0.33999999999999997,1.3599999999999999,6.36,-0.5048859890736241,1.0,0.42,84.0,0.2677777777777778,0.76,0.48,48.0,0.3411111111111111,1.2,0.06,4.0,-0.17222222222222222,2.12,0.4,20.0,0.24333333333333335,2.2800000000000002
300,0.575,2.3,7.299999999999999,-0.26024691133980804,1.0,0.22,44.0,-0.14638888888888887,1.43,0.56,56.00000000000001,0.2691666666666667,1.5899999999999999,0.72,48.0,0.46472222222222215,1.93,0.8,40.0,0.5625000000000002,2.3499999999999996
400,0.7350000000000001,2.9400000000000004,7.94,-0.08132578756786213,1.0,0.32,64.0,-0.13972222222222228,1.6500000000000001,0.36,36.0,-0.09083333333333336,2.1100000000000003,0.42000000000000004,28.000000000000004,-0.017499999999999967,2.5500000000000003,1.84,92.0,1.7180555555555552,1.6300000000000001
500,0.33999999999999997,1.3599999999999999,6.36,-0.2899022763488208,1.0,0.36,72.0,0.19444444444444442,0.82,0.48,48.0,0.34111111111111103,1.2,0.12,8.0,-0.0988888888888889,2.0599999999999996,0.4,20.0,0.24333333333333335,2.2800000000000002
600,0.42000000000000004,1.6800000000000002,6.680000000000001,0.5686274525028837,1.0,0.38,76.0,0.16111111111111115,0.9600000000000001,0.48,48.0,0.2833333333333333,1.36,0.42000000000000004,28.000000000000004,0.21000000000000005,1.9200000000000002,0.4,20.0,0.18555555555555558,2.4400000000000004
700,0.5599999999999999,2.2399999999999998,7.239999999999999,-0.12460063736079796,1.0,0.26,52.0,-0.08666666666666664,1.3599999999999999,0.68,68.0,0.4266666666666667,1.44,0.8999999999999999,60.0,0.6955555555555554,1.72,0.4,20.0,0.08444444444444452,2.7199999999999998
800,0.425,1.7,6.7,-0.2696377029269974,0.75,0.06,12.0,-0.23361111111111113,1.29,0.12,12.0,-0.1602777777777778,1.73,0.96,64.0,0.8663888888888889,1.3900000000000001,0.56,28.000000000000004,0.37750000000000006,2.29
900,0.7150000000000001,2.8600000000000003,7.860000000000001,-0.4216027858353595,1.0,0.12,24.0,-0.36972222222222223,1.81,0.48,48.0,0.07027777777777776,1.9500000000000002,1.1400000000000001,76.00000000000001,0.8769444444444445,1.79,1.12,56.00000000000001,0.8525000000000001,2.31
1000,0.27,1.08,6.08,-0.24822694716764748,1.0,0.08,16.0,-0.0972222222222222,0.96,0.48,48.0,0.3916666666666666,1.06,0.12,8.0,-0.04833333333333334,1.92,0.4,20.0,0.2938888888888889,2.14
1100,0.38,1.52,6.52,-0.17191283037597693,1.0,0.28,56.00000000000001,0.0677777777777778,0.98,0.48,48.0,0.3122222222222221,1.28,0.6000000000000001,40.00000000000001,0.4588888888888889,1.66,0.16,8.0,-0.0788888888888889,2.6
1200,0.345,1.38,6.38,0.13086420010608135,1.0,0.26,52.0,0.0686111111111111,0.9299999999999999,0.48,48.0,0.3375,1.21,0.24,16.0,0.04416666666666661,1.95,0.4,20.0,0.23972222222222225,2.29
1300,0.405,1.62,6.62,0.08593012586463822,1.0,0.26,52.0,0.025277777777777843,1.05,0.48,48.0,0.2941666666666667,1.33,0.48,32.0,0.2941666666666667,1.83,0.4,20.0,0.19638888888888895,2.41
1400,0.745,2.98,7.9799999999999995,-0.018732897565262308,1.0,0.42,84.0,-0.024722222222222298,1.57,0.56,56.00000000000001,0.14638888888888896,1.93,0.48,32.0,0.04861111111111108,2.51,1.52,76.0,1.3197222222222222,1.97
1500,0.39,1.56,6.5600000000000005,0.11839708850070174,1.0,0.26,52.0,0.03611111111111112,1.02,0.48,48.0,0.30499999999999994,1.3,0.42000000000000004,28.000000000000004,0.2316666666666667,1.86,0.4,20.0,0.20722222222222222,2.38
