episode,avg_contribution,total_contribution,social_welfare,fairness,action_diversity,agent_0_contrib,agent_0_norm_contrib,agent_0_shapley,agent_0_payoff,agent_1_contrib,agent_1_norm_contrib,agent_1_shapley,agent_1_payoff,agent_2_contrib,agent_2_norm_contrib,agent_2_shapley,agent_2_payoff,agent_3_contrib,agent_3_norm_contrib,agent_3_shapley,agent_3_payoff
100,0.86,3.44,8.440000000000001,-0.3307317061486257,1.0,0.2,40.0,-0.37666666666666654,2.02,0.84,84.0,0.4055555555555555,1.88,0.96,64.0,0.5522222222222222,2.26,1.44,72.0,1.1388888888888888,2.2800000000000002
200,0.5900000000000001,2.3600000000000003,7.360000000000001,-0.30280299946899114,1.0,0.46,92.0,0.13611111111111113,1.2200000000000002,0.4,40.0,0.06277777777777778,1.7800000000000002,1.5,100.0,1.407222222222222,1.1800000000000002,0.0,0.0,-0.4261111111111111,3.18
300,0.67,2.68,7.68,-0.36916548681541816,1.0,0.04,8.0,-0.435,1.8,0.2,20.0,-0.23944444444444446,2.14,1.08,72.00000000000001,0.8361111111111112,1.76,1.36,68.0,1.1783333333333335,1.98
400,0.42500000000000004,1.7000000000000002,6.700000000000001,-0.28904001971212545,1.0,0.04,8.0,-0.25805555555555554,1.31,0.0,0.0,-0.30694444444444446,1.85,0.54,36.00000000000001,0.35305555555555557,1.81,1.12,56.00000000000001,1.0619444444444444,1.73
500,0.775,3.1,8.1,0.003514253645977683,1.0,0.46,92.0,0.002500000000000023,1.59,0.76,76.0,0.3691666666666667,1.79,0.8400000000000001,56.00000000000001,0.46694444444444444,2.21,1.04,52.0,0.711388888888889,2.51
600,0.305,1.22,6.220000000000001,-0.2198502898831547,1.0,0.04,8.0,-0.17138888888888887,1.07,1.0,100.0,1.0019444444444443,0.61,0.18,12.0,-0.0002777777777777865,1.9300000000000002,0.0,0.0,-0.22027777777777777,2.61
700,0.725,2.9,7.8999999999999995,-0.11392404967515479,1.0,0.32,64.0,-0.13249999999999995,1.63,0.8,80.0,0.4541666666666667,1.65,1.3800000000000001,92.0,1.1630555555555555,1.5699999999999998,0.4,20.0,-0.0347222222222222,3.05
800,0.8049999999999999,3.2199999999999998,8.219999999999999,-0.06284204494692736,1.0,0.4,80.0,-0.09249999999999993,1.71,0.6,60.0,0.15194444444444438,2.01,0.54,36.00000000000001,0.07861111111111119,2.57,1.68,84.0,1.4719444444444443,1.93
900,0.185,0.74,5.74,-0.43608340419773306,1.0,0.06,12.0,-0.06027777777777777,0.81,0.32,32.0,0.2575,1.0499999999999998,0.36,24.0,0.3063888888888889,1.5100000000000002,0.0,0.0,-0.13361111111111112,2.37
1000,0.305,1.22,6.22,-0.3897662634218835,1.0,0.04,8.0,-0.1713888888888889,1.07,0.16,16.0,-0.024722222222222232,1.45,0.54,36.00000000000001,0.43972222222222224,1.5699999999999998,0.48,24.0,0.3663888888888889,2.13
1100,0.33,1.32,6.32,-0.5652173875923696,1.0,0.5,100.0,0.37277777777777776,0.66,0.28,28.000000000000004,0.1038888888888889,1.38,0.54,36.00000000000001,0.42166666666666675,1.62,0.0,0.0,-0.2383333333333333,2.66
1200,0.29500000000000004,1.1800000000000002,6.18,-0.4095034676592566,1.0,0.04,8.0,-0.1641666666666667,1.05,0.6,60.0,0.5202777777777777,0.9900000000000001,0.54,36.00000000000001,0.4469444444444445,1.55,0.0,0.0,-0.21305555555555553,2.59
1300,0.13,0.52,5.52,-0.19052987357051432,0.75,0.04,8.0,-0.044999999999999984,0.72,0.0,0.0,-0.09388888888888888,1.26,0.48,32.0,0.49277777777777776,1.28,0.0,0.0,-0.09388888888888888,2.26
1400,0.305,1.22,6.22,-0.3338947348202017,1.0,0.42,84.0,0.2930555555555555,0.69,0.08,8.0,-0.12249999999999996,1.53,0.72,48.0,0.6597222222222223,1.3900000000000001,0.0,0.0,-0.22027777777777777,2.61
1500,0.29500000000000004,1.1800000000000002,6.18,-0.37432893853216975,0.75,0.0,0.0,-0.21305555555555558,1.09,0.64,64.0,0.5691666666666667,0.9500000000000001,0.54,36.00000000000001,0.44694444444444453,1.55,0.0,0.0,-0.21305555555555553,2.59
1600,0.365,1.46,6.46,-0.5612063834297203,1.0,0.44,88.0,0.27416666666666667,0.79,0.6,60.0,0.46972222222222226,1.13,0.42000000000000004,28.000000000000004,0.24972222222222226,1.81,0.0,0.0,-0.26361111111111113,2.73
1700,0.39,1.56,6.5600000000000005,-0.6236162325676393,1.0,0.42,84.0,0.23166666666666666,0.8600000000000001,0.6,60.0,0.45166666666666666,1.1800000000000002,0.54,36.00000000000001,0.3783333333333333,1.74,0.0,0.0,-0.2816666666666667,2.7800000000000002
1800,0.47500000000000003,1.9000000000000001,6.9,-0.5478530752342106,1.0,0.04,8.0,-0.2941666666666667,1.4100000000000001,0.6,60.0,0.3902777777777777,1.35,0.54,36.00000000000001,0.3169444444444445,1.9100000000000001,0.72,36.0,0.5369444444444444,2.23
1900,0.375,1.5,6.5,-0.3172795298593536,1.0,0.04,8.0,-0.22194444444444444,1.21,0.92,92.0,0.8536111111111111,0.83,0.54,36.00000000000001,0.38916666666666666,1.71,0.0,0.0,-0.2708333333333333,2.75
2000,0.455,1.82,6.819999999999999,-0.15751397429560976,1.0,0.16,32.0,-0.13305555555555554,1.25,0.4,40.0,0.16027777777777785,1.51,0.30000000000000004,20.000000000000004,0.03805555555555559,2.11,0.96,48.0,0.8447222222222222,1.9500000000000002
2100,0.31,1.24,6.24,-0.5133757927081828,1.0,0.22,44.0,0.04499999999999998,0.9,0.48,48.0,0.3627777777777777,1.1400000000000001,0.54,36.00000000000001,0.4361111111111111,1.58,0.0,0.0,-0.2238888888888889,2.62
2200,0.52,2.08,7.08,-0.2712680568666601,1.0,0.04,8.0,-0.32666666666666666,1.5,0.6,60.0,0.35777777777777786,1.44,1.44,96.0,1.3844444444444444,1.1,0.0,0.0,-0.37555555555555553,3.04
2300,0.41500000000000004,1.6600000000000001,6.66,-0.3165151056792448,1.0,0.04,8.0,-0.25083333333333335,1.29,0.6,60.0,0.4336111111111111,1.23,1.02,68.0,0.9469444444444445,1.31,0.0,0.0,-0.2997222222222222,2.83
2400,0.385,1.54,6.54,-0.6107382514956325,1.0,0.4,80.0,0.21083333333333332,0.87,0.6,60.0,0.4552777777777777,1.17,0.54,36.00000000000001,0.38194444444444453,1.73,0.0,0.0,-0.2780555555555555,2.77
2500,0.30500000000000005,1.2200000000000002,6.220000000000001,-0.3919920884769297,1.0,0.04,8.0,-0.17138888888888892,1.07,0.64,64.0,0.5619444444444445,0.9700000000000001,0.54,36.00000000000001,0.43972222222222235,1.57,0.0,0.0,-0.2202777777777778,2.6100000000000003
2600,0.21500000000000002,0.8600000000000001,5.86,-0.30764996989128224,1.0,0.04,8.0,-0.1063888888888889,0.8900000000000001,0.28,28.000000000000004,0.18694444444444447,1.15,0.54,36.00000000000001,0.5047222222222223,1.3900000000000001,0.0,0.0,-0.15527777777777774,2.43
2700,0.77,3.08,8.08,-0.21072796858958176,1.0,0.18,36.0,-0.3361111111111111,1.86,0.6,60.0,0.1772222222222222,1.94,0.54,36.00000000000001,0.10388888888888892,2.5,1.76,88.0,1.5949999999999998,1.78
2800,0.41500000000000004,1.6600000000000001,6.66,-0.3165151056792448,1.0,0.04,8.0,-0.25083333333333335,1.29,0.6,60.0,0.4336111111111111,1.23,1.02,68.0,0.9469444444444445,1.31,0.0,0.0,-0.2997222222222222,2.83
2900,0.29500000000000004,1.1800000000000002,6.18,-0.4095034676592566,1.0,0.04,8.0,-0.1641666666666667,1.05,0.6,60.0,0.5202777777777777,0.9900000000000001,0.54,36.00000000000001,0.4469444444444445,1.55,0.0,0.0,-0.21305555555555553,2.59
3000,0.29500000000000004,1.1800000000000002,6.18,-0.4095034676592566,1.0,0.04,8.0,-0.1641666666666667,1.05,0.6,60.0,0.5202777777777777,0.9900000000000001,0.54,36.00000000000001,0.4469444444444445,1.55,0.0,0.0,-0.21305555555555553,2.59
3100,0.28500000000000003,1.1400000000000001,6.140000000000001,-0.3291870258618068,1.0,0.04,8.0,-0.15694444444444444,1.03,0.68,68.0,0.6252777777777777,0.89,0.42000000000000004,28.000000000000004,0.30750000000000005,1.6500000000000001,0.0,0.0,-0.20583333333333337,2.5700000000000003
